sep=,
Time,x-Position,y-Position,SplitTimes,Distance,Collision
6.76,97,601,,
6.78,101,601,,
6.8,101,600,,
6.82,102,600,,
6.84,103,600,,
6.86,105,601,,
6.88,109,601,,
6.9,110,601,,
6.92,112,601,,
6.94,114,601,,
6.96,116,601,,
6.98,121,600,,
7,122,601,,
7.02,124,601,,
7.04,127,601,,
7.06,129,601,,
7.08,131,601,,
7.1,137,600,,
7.12,139,601,,
7.14,141,601,,
7.16,144,601,,
7.18,146,601,,
7.2,153,600,,
7.22,155,600,,
7.24,158,600,,
7.26,161,600,,
7.28,164,600,,
7.3,171,599,,
7.32,174,600,,
7.34,177,599,,
7.36,181,599,,
7.38,184,599,,
7.4,188,599,,
7.42,196,598,,
7.44,200,599,,
7.46,204,599,,
7.48,209,599,,
7.5,213,599,,
7.52,223,598,,
7.54,227,599,,
7.56,232,599,,
7.58,237,599,,
7.6,241,599,,
7.62,252,598,,
7.64,258,599,,
7.66,263,599,,
7.68,268,598,,
7.7,273,598,,
7.72,279,597,,
7.74,289,596,,
7.76,294,595,,
7.78,299,595,,
7.8,304,594,,
7.82,308,594,,
7.84,318,592,,
7.86,323,591,,
7.88,328,591,,
7.9,332,590,,
7.92,337,589,,
7.94,346,587,,
7.96,350,587,,
7.98,354,586,,
8,358,585,,
8.02,362,584,,
8.04,366,583,,
8.059999,375,581,,
8.08,379,580,,
8.099999,383,580,,
8.12,386,579,,
8.139999,390,578,,
8.16,398,576,,
8.179999,401,575,,
8.2,405,574,,
8.22,408,573,,
8.24,411,572,,
8.26,418,570,,
8.28,421,569,,
8.3,424,568,,
8.32,427,567,,
8.34,430,566,,
8.36,433,565,,
8.38,438,562,,
8.4,441,561,,
8.42,443,560,,
8.44,446,559,,
8.46,448,558,,
8.48,453,556,,
8.5,455,555,,
8.52,457,554,,
8.54,459,553,,
8.559999,461,552,,
8.58,465,550,,
8.599999,467,549,,
8.62,469,548,,
8.639999,470,547,,
8.66,472,546,,
8.679999,473,545,,
8.7,476,542,,
8.72,478,541,,
8.74,479,540,,
8.76,480,539,,
8.78,481,538,Wall_500_500,
8.8,483,536,Wall_500_500,
8.82,482,537,,
8.84,482,537,,
8.86,482,537,,
8.88,482,537,,
8.9,482,536,,
8.92,482,535,,
8.94,481,536,,
8.96,481,536,,
8.98,481,535,,
9,481,536,,
9.02,482,535,,
9.04,482,535,,
9.059999,481,535,,
9.08,481,536,,
9.099999,481,536,,
9.12,480,535,,
9.139999,480,535,,
9.16,479,536,,
9.179999,478,536,,
9.2,478,536,,
9.22,477,535,,
9.24,475,535,,
9.26,474,536,,
9.28,473,536,,
9.3,472,536,,
9.32,471,536,,
9.34,469,535,,
9.36,467,536,,
9.38,466,536,,
9.4,464,536,,
9.42,462,536,,
9.44,459,535,,
9.46,457,536,,
9.48,455,536,,
9.5,453,536,,
9.52,451,536,,
9.54,448,535,,
9.559999,445,536,,
9.58,443,536,,
9.599999,440,536,,
9.62,438,536,,
9.639999,435,536,,
9.66,431,535,,
9.679999,429,535,Wall_393_468,
9.7,425,536,,
9.719999,422,536,,
9.74,419,536,,
9.76,413,535,,
9.78,410,536,,
9.8,406,536,,
9.82,403,536,,
9.84,398,536,,
9.86,393,536,,
9.88,387,535,,
9.9,382,536,,
9.92,378,536,,
9.94,374,536,,
9.96,371,536,,
9.98,363,535,,
10,359,536,,
10.02,355,536,,
10.04,351,536,,
10.06,346,536,,
10.08,338,535,,
10.1,333,536,,
10.12,329,536,,
10.14,324,536,,
10.16,319,536,,
10.18,315,536,,
10.2,306,535,,
10.22,300,536,,
10.24,295,536,,
10.26,290,536,,
10.28,285,536,,
10.3,275,535,,
10.32,269,536,,
10.34,264,536,,
10.36,258,536,,
10.38,253,536,,
10.4,242,535,,
10.42,235,535,,
10.44,229,535,,
10.46,224,535,,
10.48,218,534,,
10.5,213,534,,
10.52,203,532,,
10.54,198,532,,
10.56,193,531,,
10.58,188,531,,
10.6,182,530,,
10.62,173,528,,
10.64,168,528,,
10.66,163,527,,
10.68,158,526,,
10.7,154,526,,
10.72,145,524,,
10.74,140,523,,
10.76,136,523,,
10.78,131,522,,
10.8,127,521,Wall_106_531,
10.82,125,521,,
10.84,122,520,,
10.86,123,521,,
10.88,123,521,,
10.9,123,521,,
10.92,123,521,,
10.94,122,521,,
10.96,123,521,,
10.98,123,521,,
11,123,521,,
11.02,124,521,,
11.04,123,520,,
11.06,124,521,,
11.08,125,521,,
11.1,125,520,,
11.12,126,520,,
11.14,126,520,,
11.16,126,519,,
11.18,128,519,,
11.2,129,519,,
11.22,130,519,,
11.24,131,519,,
11.26,131,517,,
11.28,133,517,,
11.3,134,517,,
11.32,136,517,,
11.34,137,516,,
11.36,137,515,,
11.38,140,515,,
11.4,141,515,,
11.42,142,514,,
11.44,144,514,,
11.46,146,513,,
11.48,147,513,,
11.5,149,511,,
11.52,152,511,,
11.54,154,510,,
11.56,155,510,,
11.58,157,509,,
11.6,159,508,,
11.62,161,506,,
11.64,164,506,,
11.66,167,505,,
11.68,169,505,,
11.7,171,504,,
11.72,174,502,,
11.74,177,502,,
11.76,180,501,,
11.78,182,500,,
11.8,184,499,,
11.82,188,497,,
11.84,191,496,,
11.86,194,495,,
11.88,197,494,,
11.9,199,493,,
11.92,202,492,,
11.94,206,490,,
11.96,210,489,,
11.98,213,488,,
12,216,487,,
12.02,219,486,,
12.04,223,483,,
12.06,228,483,,
12.08,231,482,,
12.1,235,480,,
12.12,238,479,,
12.14,241,478,,
12.16,246,474,,
12.18,250,474,Wall_166_437,
12.2,255,473,,
12.22,260,471,,
12.24,265,469,,
12.26,271,464,,
12.28,275,462,,
12.3,280,460,,
12.32,285,457,,
12.34,289,455,,
12.36,295,450,,
12.38,299,448,,
12.4,304,445,,
12.42,308,443,,
12.44,313,440,,
12.46,317,438,,
12.48,323,433,,
12.5,327,430,,
12.52,331,427,,
12.54,336,425,,
12.56,340,422,,
12.58,345,416,,
12.6,349,414,,
12.62,353,411,,
12.64,357,408,,
12.66,361,405,,
12.68,366,399,,
12.7,370,397,,
12.72,374,394,,
12.74,378,391,,
12.76,382,388,,
12.78,385,385,,
12.8,390,379,,
12.82,393,376,,
12.84,397,373,,
12.86,400,369,,
12.88,404,366,,
12.9,408,360,,
12.92,411,357,,
12.94,414,354,,
12.96,418,351,,
12.98,421,347,,
13,424,341,,
13.02,427,337,,
13.04,430,334,,
13.06,433,331,,
13.08,436,328,,
13.1,439,324,,
13.12,441,317,,
13.14,444,314,,
13.16,446,311,,
13.18,449,307,,
13.2,451,304,,
13.22,453,297,,
13.24,455,293,,
13.26,457,290,,
13.28,459,286,,
13.3,462,283,,
13.32,462,276,,
13.34,464,272,,
13.36,466,269,,
13.38,468,265,,
13.4,469,262,,
13.42,471,258,,
13.44,471,251,,
13.46,472,248,,
13.48,473,244,,
13.5,475,240,,
13.52,476,237,,
13.54,475,230,,
13.56,476,226,,
13.58,477,223,,
13.6,474,222,Wall_584_209,
13.62,471,222,,
13.64,465,222,,
13.66,462,222,,
13.68,461,222,,
13.7,457,222,,
13.72,454,222,,
13.74,451,222,,
13.76,445,222,,
13.78,443,222,,
13.8,440,222,,
13.82,437,222,,
13.84,434,222,,
13.86,428,222,,
13.88,425,222,,
13.9,422,222,,
13.92,418,222,,
13.94,415,222,,
13.96,407,218,,
13.98,397,215,,
14,391,212,,
14.02,386,209,,
14.04,381,207,,
14.06,375,204,,
14.08,365,197,,
14.1,360,195,,
14.12,354,192,,
14.14,348,189,,
14.16,342,186,,
14.18,332,180,,
14.2,326,177,,
14.22,319,174,,
14.24,313,171,,
14.26,307,168,,
14.28,295,162,,
14.3,291,161,Wall_417_147,
14.32,288,160,,
14.34,285,160,,
14.36,280,160,,
14.38,274,160,,
14.4,263,160,,
14.42,257,160,,
14.44,251,160,,
14.46,244,159,,
14.48,237,158,,
14.5,223,152,,
14.52,216,150,,
14.54,209,147,,
14.56,203,144,,
14.58,196,141,,
14.6,190,139,,
14.62,178,132,,
14.64,171,129,,
14.66,165,127,,
14.68,159,124,,
14.7,153,121,,
14.72,142,115,,
14.74,136,112,,
14.76,130,109,,
14.78,124,106,,
14.8,118,104,,
14.82,108,97,,
14.84,103,95,,
14.86,97,92,,
14.88,92,89,,
14.9,87,86,,
14.92,86,83,,
14.94,86,77,,
14.96,86,75,,
14.98,86,72,,
15,86,69,,
15.02,86,67,,
15.04,86,61,,
15.06,86,58,,
15.08,86,56,,
15.1,86,53,,
15.12,86,50,,
15.14,86,45,,
15.16,86,42,,
15.18,86,40,,
15.2,86,37,,
15.22,86,35,,
15.24,86,32,,
15.26,86,27,,
15.28,86,25,,
15.3,86,22,,
15.32,86,20,,
15.34,86,18,,
15.36,86,13,,
15.38,86,10,,
15.4,86,8,,
15.42,86,6,,
15.44,86,4,,
15.46,86,-1,,
15.48,86,-3,,
15.5,86,-6,,
15.52,86,-8,,
15.54,86,-10,,
15.56,86,-12,,
15.58,86,-16,,
15.6,86,-18,,
15.62,86,-20,,
15.64,86,-22,,
15.66,86,-24,,
15.68,86,-28,,
15.7,86,-30,,
15.72,86,-32,,
15.74,86,-34,,
15.76,86,-36,,
15.78,86,-40,,
15.8,86,-41,,
15.82,86,-43,,
15.84,86,-45,,
15.86,86,-46,,
15.88,86,-48,,
15.9,86,-52,,
15.92,86,-53,,
15.94,86,-55,,
15.96,86,-56,,
15.98,86,-58,,
16,86,-61,,
16.02,86,-63,,
16.04,86,-64,,
16.06,86,-66,,
16.08,86,-67,,
16.1,86,-70,,
16.12,86,-72,,
16.14,86,-73,,
16.16,86,-74,,
16.18,86,-75,,
16.2,86,-76,,
16.22,86,-79,,
16.24,86,-80,,
16.26,86,-82,,
16.28,86,-83,,
16.3,86,-84,,
16.32,86,-86,,
16.34,86,-87,,
16.36,86,-88,,
16.38,86,-89,,
16.4,86,-90,,
16.42,86,-92,,
16.44,86,-93,,
16.46,86,-94,,
16.48,86,-95,,
16.5,86,-96,,
16.52,86,-96,,
16.54,86,-98,,
16.56,86,-99,,
16.58,86,-100,,
16.6,86,-100,,
16.62,86,-101,,
16.64,86,-103,,
16.66,86,-103,,
16.68,86,-104,,
16.7,86,-104,,
16.72,86,-105,,
16.74,86,-106,,
16.76,86,-106,,
16.78,86,-107,,
16.8,86,-107,,
16.82,86,-107,,
16.84,86,-108,,
16.86,87,-109,,
16.88,86,-109,,
16.9,86,-109,,
16.92,86,-109,,
16.94,86,-110,,
16.96,87,-110,,
16.98,87,-110,,
17,86,-110,,
17.02,86,-110,,
17.04,86,-110,,
17.06,86,-110,,
17.08,87,-111,,
17.1,87,-111,,
17.12,87,-111,,
17.14,87,-111,,
17.16,87,-110,,
17.18,88,-111,,
17.2,88,-110,,
17.22,88,-110,,
17.24,88,-110,,
17.26,88,-109,,
17.28,89,-109,,
17.3,90,-109,,
17.32,90,-108,,
17.34,90,-108,,
17.36,90,-108,,
17.38,90,-107,,
17.4,92,-107,,
17.42,93,-106,,
17.44,93,-105,,
17.46,94,-105,,
17.48,94,-104,,
17.5,96,-103,,
17.52,97,-103,,
17.54,97,-102,,
17.56,98,-101,,
17.58,98,-101,,
17.6,101,-99,,
17.62,102,-99,,
17.64,103,-98,,
17.66,103,-97,,
17.68,104,-96,,
17.7,105,-95,,
17.72,108,-94,,
17.74,109,-93,,
17.76,110,-92,,
17.78,111,-90,,
17.8,112,-89,,
17.82,115,-88,,
17.84,116,-87,,
17.86,118,-85,,
17.88,119,-84,,
17.9,120,-83,,
17.92,124,-81,,
17.94,125,-80,,
17.96,126,-78,,
17.98,128,-77,,
18,129,-76,,
18.02,131,-74,,
18.04,135,-72,,
18.06,136,-70,,
18.08,138,-69,,
18.1,139,-67,,
18.12,141,-66,,
18.14,146,-63,,
18.16,147,-62,,
18.18,149,-60,,
18.2,151,-58,,
18.22,153,-57,,
18.24,157,-54,,
18.26,159,-52,,
18.28,161,-50,,
18.3,163,-48,,
18.32,165,-47,,
18.34,167,-45,,
18.36,173,-42,,
18.38,175,-40,,
18.4,177,-38,,
18.42,179,-36,,
18.44,181,-34,,
18.46,187,-30,,
18.48,190,-28,,
18.5,192,-26,,
18.52,195,-24,,
18.54,197,-22,,
18.56,199,-20,,
18.58,203,-17,,
18.6,209,-13,,
18.62,212,-11,,
18.64,215,-9,,
18.66,217,-6,,
18.68,220,-4,,
18.7,227,0,,
18.72,230,3,,
18.74,233,5,,
18.76,236,7,,
18.78,239,10,,
18.8,242,12,,
18.82,249,17,,
18.84,252,19,,
18.86,255,22,,
18.88,258,24,,
18.9,262,27,,
18.92,270,32,,
18.94,273,34,,
18.96,276,37,,
18.98,280,40,,
19,284,43,,
19.02,292,47,,
19.04,296,50,,
19.06,299,53,,
19.08,303,56,,
19.1,307,59,,
19.12,311,62,,
19.14,320,67,,
19.16,324,70,,
19.18,328,73,,
19.2,333,76,,
19.22,337,79,,
19.24,347,84,,
19.26,351,87,,
19.28,356,90,,
19.3,360,93,,
19.32,365,96,,
19.34,375,101,,
19.36,380,105,,
19.38,385,108,,
19.4,390,111,,
19.42,395,114,,
19.44,400,117,,
19.46,412,122,,
19.48,417,126,,
19.5,423,129,,
19.52,428,132,,
19.54,434,135,,
19.56,446,140,,
19.58,452,144,,
19.6,458,147,,
19.62,464,150,,
19.64,470,153,,
19.66,483,158,,
19.68,489,161,,
19.7,495,164,,
19.72,501,167,,
19.74,508,170,,
19.76,514,173,,
19.78,528,178,,
19.8,534,181,,
19.82,541,184,,
19.84,547,187,,
19.86,553,190,,
19.88,567,195,,
19.9,574,197,,
19.92,580,200,,
19.94,587,203,,
19.96,593,205,,
19.98,600,208,Wall_726_155,
20,599,208,,
20.02,599,208,,
20.04,600,207,,
20.06,601,207,,
20.08,602,207,,
20.1,605,206,,
20.12,606,205,,
20.14,607,205,,
20.16,608,205,,
20.18,609,204,,
20.2,612,203,,
20.22,613,203,,
20.24,614,202,,
20.26,616,201,,
20.28,617,201,,
20.3,619,200,,
20.32,622,199,,
20.34,623,199,,
20.36,625,198,,
20.38,626,197,,
20.4,628,197,,
20.42,632,195,,
20.44,633,195,,
20.46,635,194,,
20.48,637,193,,
20.5,639,193,,
20.52,643,191,,
20.54,645,190,,
20.56,646,190,,
20.58,648,189,,
20.6,650,188,,
20.62,655,187,,
20.64,657,186,,
20.66,659,185,,
20.68,661,184,,
20.7,663,183,,
20.72,666,182,,
20.74,671,181,,
20.76,673,180,,
20.78,675,179,,
20.8,677,178,,
20.82,680,177,,
20.84,685,175,,
20.86,687,174,,
20.88,690,173,,
20.9,692,172,,
20.92,695,171,,
20.94,701,169,,
20.96,703,168,,
20.98,706,167,,
21,708,166,,
21.02,711,165,,
21.04,714,164,,
21.06,720,162,,
21.08,723,161,,
21.1,725,159,,
21.12,728,158,,
21.14,731,157,,
21.16,738,155,Wall_893_93,
21.18,740,154,,
21.2,743,152,,
21.22,746,151,,
21.24,750,150,,
21.26,752,149,,
21.28,762,146,,
21.3,764,144,,
21.32,768,143,,
21.34,771,142,,
21.36,774,140,,
21.38,782,138,,
21.4,785,137,,
21.42,788,135,,
21.44,791,134,,
21.46,794,133,,
21.48,803,131,,
21.5,805,129,,
21.52,808,127,,
21.54,811,126,,
21.56,815,125,,
21.58,819,123,,
21.6,827,121,,
21.62,829,119,,
21.64,832,118,,
21.66,836,117,,
21.68,840,115,,
21.7,849,113,,
21.72,851,111,,
21.74,854,110,,
21.76,857,108,,
21.78,861,107,,
21.8,870,105,,
21.82,872,103,,
21.84,875,101,,
21.86,879,100,,
21.88,882,99,,
21.9,886,97,,
21.92,895,95,,
21.94,898,93,Wall_1000_125,
21.96,901,91,,
21.98,904,90,,
22,908,88,,
22.02,918,86,,
22.04,922,84,,
22.06,926,83,,
22.08,931,82,,
22.1,935,80,,
22.12,944,78,,
22.14,949,76,,
22.16,953,75,,
22.18,957,73,,
22.2,961,72,,
22.22,965,70,,
22.24,974,67,,
22.26,978,66,,
22.28,981,64,,
22.3,985,63,,
22.32,989,61,,
22.34,997,58,,
22.36,1000,57,,
22.38,1004,55,,
22.4,1007,53,,
22.42,1010,52,,
22.44,1017,49,,
22.46,1020,47,,
22.48,1023,45,,
22.5,1026,44,,
22.52,1029,42,,
22.54,1032,40,,
22.56,1038,37,,
22.58,1040,38,Wall_1000_00,
22.6,1042,38,,
22.62,1044,37,,
22.64,1046,37,,
22.66,1051,35,,
22.68,1053,35,,
22.7,1056,35,,
22.72,1059,35,,
22.74,1062,35,,
22.76,1063,35,,
22.78,1063,35,,
22.8,1063,35,,
22.82,1063,35,,
22.84,1063,36,,
22.86,1063,36,,
22.88,1063,35,,
22.9,1063,35,,
22.92,1063,35,,
22.94,1063,36,,
22.96,1063,36,,
22.98,1063,35,,
23,1063,35,,
23.02,1063,36,,
23.04,1063,36,,
23.06,1063,36,,
23.08,1063,36,,
23.1,1063,35,,
23.12,1063,35,,
23.14,1063,36,,
23.16,1063,36,,
23.18,1063,36,,
23.2,1063,35,,
23.22,1063,36,,
23.24,1063,36,,
23.26,1063,36,,
23.28,1063,35,,
23.3,1063,36,,
23.32,1063,36,,
23.34,1063,35,,
23.36,1063,36,,
23.38,1063,36,,
23.4,1063,36,,
23.42,1063,36,,
23.44,1062,35,,
23.46,1061,36,,
23.48,1060,36,,
23.5,1059,36,,
23.52,1058,36,,
23.54,1057,35,,
23.56,1055,36,,
23.58,1054,36,,
23.6,1052,36,,
23.62,1051,36,,
23.64,1049,36,,
23.66,1046,35,,
23.68,1044,36,,
23.7,1042,36,,
23.72,1040,36,,
23.74,1038,36,,
23.76,1035,35,,
23.78,1032,36,,
23.8,1030,36,,
23.82,1028,36,,
23.84,1025,36,,
23.86,1021,35,,
23.88,1018,36,,
23.9,1015,36,,
23.92,1012,36,,
23.94,1010,36,,
23.96,1007,36,,
23.98,1001,35,,
24,998,36,,
24.02,995,36,,
24.04,991,36,,
24.06,988,36,,
24.08,982,35,,
24.1,978,36,,
24.12,974,36,,
24.14,971,36,,
24.16,967,36,,
24.18,963,36,,
24.2,956,35,,
24.22,951,36,,
24.24,947,36,,
24.26,943,36,,
24.28,939,36,,
24.3,931,35,,
24.32,926,36,,
24.34,922,36,,
24.36,917,36,,
24.38,912,36,,
24.4,903,35,,
24.42,897,34,,
24.44,893,34,,
24.46,889,33,,
24.48,884,32,,
24.5,875,30,,
24.52,870,29,,
24.54,866,28,,
24.56,861,27,,
24.58,857,27,,
24.6,852,26,,
24.62,843,23,,
24.64,839,22,,
24.66,834,21,,
24.68,830,20,,
24.7,825,19,,
24.72,816,16,,
24.74,811,15,,
24.76,807,14,,
24.78,802,13,,
24.8,798,12,,
24.82,789,9,,
24.84,785,8,,
24.86,780,7,,
24.88,776,6,,
24.9,771,5,,
24.92,769,4,Wall_666_00,
24.94,764,2,,
24.96,767,1,,
24.98,768,0,,
25,768,-1,,
25.02,768,-3,,
25.04,764,-5,,
25.06,767,-6,,
25.08,768,-7,,
25.1,768,-8,,
25.12,768,-9,,
25.14,768,-10,,
25.16,764,-11,,
25.18,766,-13,,
25.2,767,-14,,Cube (1)
25.22,767,-15,,Cube (1)
25.24,767,-15,,Cube (1)
25.26,763,-17,,
25.28,765,-18,,Cube (1)
25.3,766,-19,,Cube (1)
25.32,766,-20,,Cube (1)
25.34,765,-21,,Cube (1)
25.36,761,-22,,
25.38,764,-23,,Cube (1)
25.4,763,-24,,
25.42,763,-25,,
25.44,763,-26,Wall_666_-63,
25.46,763,-26,,
25.48,761,-27,,
25.5,762,-28,,
25.52,762,-29,,
25.54,762,-29,,
25.56,762,-29,,
25.58,761,-30,,
25.6,762,-30,,
25.62,762,-31,,
25.64,762,-31,,
25.66,762,-31,,
25.68,761,-31,,
25.7,762,-32,,
25.72,762,-32,,
25.74,762,-31,,
25.76,762,-31,,
25.78,762,-31,,
25.8,761,-31,,
25.82,762,-31,,
25.84,762,-30,,
25.86,762,-30,,
25.88,762,-30,,
25.9,761,-29,,
25.92,762,-29,,
25.94,762,-28,,
25.96,762,-28,,
25.98,762,-27,,
26,761,-26,,
26.02,762,-25,,
26.04,763,-25,,
26.06,763,-24,,
26.08,763,-23,,
26.1,763,-23,,
26.12,761,-21,,
26.14,762,-20,,
26.16,763,-19,,
26.18,763,-19,,
26.2,763,-18,,
26.22,761,-16,,
26.24,763,-15,,
26.26,763,-14,,
26.28,763,-13,,
26.3,764,-12,,
26.32,761,-10,,
26.34,763,-9,,
26.36,764,-8,,
26.38,764,-7,,
26.4,764,-5,,
26.42,765,-4,,
26.44,762,-2,,
26.46,765,-1,,
26.48,765,1,,
26.5,766,2,,
26.52,766,3,,
26.54,764,6,,
26.56,766,7,,
26.58,767,9,,
26.6,768,10,,
26.62,768,11,,
26.64,766,14,,
26.66,768,16,,
26.68,769,17,,
26.7,770,18,,
26.72,770,20,,
26.74,770,21,,
26.76,768,24,,
26.78,770,26,,
26.8,770,27,,
