sep=,
Time,x-Position,y-Position,Collisionx,Collisiony
0,903,542,0,0
0.02,903,542,0,0
0.04,903,542,0,0
0.06,903,542,0,0
0.08,903,542,0,0
0.09999999,903,542,0,0
0.12,903,542,0,0
0.14,903,542,0,0
0.16,903,542,0,0
0.18,903,542,0,0
0.2,903,542,0,0
0.22,903,542,0,0
0.24,903,542,0,0
0.26,903,542,0,0
0.28,903,542,0,0
0.3,903,542,0,0
0.32,903,542,0,0
0.34,903,542,0,0
0.36,903,543,0,0
0.38,903,543,0,0
0.4,902,544,0,0
0.42,901,545,0,0
0.44,901,546,0,0
0.46,900,547,0,0
0.48,900,547,0,0
0.5,900,548,0,0
0.52,899,550,0,0
0.54,898,551,0,0
0.56,898,552,0,0
0.58,897,552,0,0
0.6,896,554,0,0
0.62,896,555,0,0
0.64,895,556,0,0
0.66,895,557,0,0
0.68,894,558,0,0
0.7,893,561,0,0
0.72,892,562,0,0
0.74,891,563,0,0
0.76,891,564,0,0
0.78,890,565,0,0
0.8,889,568,0,0
0.82,888,569,0,0
0.84,887,571,0,0
0.86,887,572,0,0
0.88,886,573,0,0
0.9,884,576,0,0
0.92,883,578,0,0
0.94,883,579,0,0
0.96,882,581,0,0
0.98,881,582,0,0
1,879,585,0,0
1.02,878,587,0,0
1.04,877,588,0,0
1.06,876,590,0,0
1.08,875,594,0,0
1.1,874,595,0,0
1.12,873,597,0,0
1.14,872,599,0,0
1.16,871,601,0,0
1.18,869,604,0,0
1.2,867,606,0,0
1.22,866,608,0,0
1.24,865,610,0,0
1.26,864,612,0,0
1.28,862,616,0,0
1.3,861,618,0,0
1.32,860,620,0,0
1.34,859,623,0,0
1.36,857,625,0,0
1.38,855,629,0,0
1.4,854,631,0,0
1.42,852,634,0,0
1.44,851,636,0,0
1.46,850,638,0,0
1.48,847,643,0,0
1.5,846,645,0,0
1.52,845,648,0,0
1.54,843,650,0,0
1.56,842,652,0,0
1.58,839,657,0,0
1.6,838,660,0,0
1.62,836,663,0,0
1.64,835,665,0,0
1.66,832,670,0,0
1.68,831,673,0,0
1.7,829,676,0,0
1.72,828,679,0,0
1.74,826,681,0,0
1.76,823,687,0,0
1.78,822,690,0,0
1.8,820,693,0,0
1.82,818,695,0,0
1.84,817,698,0,0
1.86,813,704,0,0
1.88,812,707,0,0
1.9,810,710,0,0
1.92,809,713,0,0
1.94,807,716,0,0
1.96,803,722,0,0
1.98,802,726,0,0
2,800,729,0,0
2.02,798,732,0,0
2.04,796,735,0,0
2.06,793,742,0,0
2.08,791,745,0,0
2.1,789,748,0,0
2.12,787,752,0,0
2.14,786,755,0,0
2.16,782,761,0,0
2.18,780,765,0,0
2.2,778,768,0,0
2.22,777,771,0,0
2.24,773,778,0,0
2.26,771,781,0,0
2.28,769,786,0,0
2.3,767,789,0,0
2.32,765,792,0,0
2.34,764,795,687,770
2.36,763,798,711,870
2.38,758,803,711,870
2.4,759,802,0,0
2.42,758,802,0,0
2.44,758,801,0,0
2.46,758,801,0,0
2.48,758,805,0,0
2.5,760,809,0,0
2.52,758,812,0,0
2.54,757,816,0,0
2.56,756,819,0,0
2.58,753,826,0,0
2.6,751,829,0,0
