sep=,
Time,x-Position,y-Position,Collision,Collisionx,Collisiony
3.42,5,9,
3.44,5,9,
3.46,5,9,
3.48,5,9,
3.5,5,9,
3.52,5,9,
3.54,5,9,
3.56,5,9,
3.58,5,9,
3.6,5,9,
3.62,5,9,
3.64,5,9,
3.66,5,9,
3.68,5,9,
3.7,5,9,
3.72,5,9,
3.74,5,9,
3.76,5,9,
3.78,5,9,
3.8,5,9,
3.82,5,9,
3.84,5,9,
3.86,5,9,
3.88,5,9,
3.9,5,9,
3.92,5,9,
3.94,5,9,
3.96,4,9,
3.98,4,9,
4,4,9,
4.02,4,9,
4.04,4,9,
4.06,4,9,
4.08,4,9,
4.1,4,9,
4.12,4,9,
4.14,4,9,
4.16,4,9,
4.18,4,9,
4.2,4,9,
4.22,4,9,
4.24,4,9,
4.26,4,9,
4.28,4,9,
4.3,4,9,
4.32,4,9,
4.34,4,9,
4.36,4,9,
4.38,4,9,
4.4,4,9,
4.42,4,9,
4.44,4,9,
4.46,4,9,
4.48,4,9,
4.5,4,9,
4.52,3,9,
4.54,3,9,
4.56,3,9,
4.58,3,9,
4.6,3,9,
4.62,3,9,
4.64,3,9,
4.66,3,9,
4.68,3,9,
4.7,3,9,
4.72,3,9,
4.74,3,9,
4.76,3,9,
4.78,3,9,
4.8,3,9,
4.82,3,9,
4.84,3,9,
4.86,3,9,
4.88,3,9,
4.9,3,9,
4.92,3,9,
4.94,3,9,
4.96,3,9,
4.98,3,9,
5,3,9,
5.02,3,9,
5.04,3,9,
5.06,3,9,
5.08,3,9,
5.1,3,9,
5.12,3,9,
5.14,3,9,
5.16,3,9,
5.18,3,9,
5.2,3,9,
5.22,3,9,
5.24,3,9,
5.26,3,9,
5.28,3,9,
5.3,2,9,
5.32,2,9,
5.34,2,9,
5.36,2,9,
5.38,2,9,
5.4,2,9,
5.42,2,9,
5.44,2,9,
5.46,2,9,
5.48,2,9,
5.5,2,9,
5.52,2,9,
5.54,2,9,
5.56,2,9,
5.58,2,9,
5.6,2,9,
5.62,2,9,
5.64,2,9,
5.66,2,9,
5.68,2,9,
5.7,2,9,
5.72,2,9,
5.74,2,9,
5.76,2,9,
5.78,2,9,
5.8,2,9,
5.82,2,9,
5.84,2,9,
5.86,2,9,
5.88,2,9,
5.9,2,9,
5.92,2,9,
5.94,2,9,
5.96,2,9,
5.98,2,8,
6,2,8,
6.02,2,8,
6.04,2,8,
6.06,2,8,
6.08,2,8,
6.1,2,8,
6.12,2,8,
6.14,2,8,
6.16,2,8,
6.18,2,8,
6.2,2,8,
6.22,2,8,
6.24,2,8,
6.26,2,8,
6.28,2,8,
6.3,2,8,
6.32,2,8,
6.34,2,8,
6.36,2,8,
6.38,2,8,
6.4,2,8,
6.42,2,8,
6.44,2,8,
6.46,2,8,
6.48,2,8,
6.5,2,8,
6.52,2,8,
6.54,2,8,
6.56,2,8,
6.58,2,8,
6.6,2,8,
6.62,2,7,
6.64,2,7,
6.66,2,7,
6.68,2,7,
6.7,2,7,
6.72,2,7,
6.74,2,7,
6.76,2,7,
6.78,2,7,
6.8,2,7,
6.82,2,7,
6.84,2,7,
6.86,2,7,
6.88,2,7,
6.9,2,7,
6.92,2,7,
6.94,2,7,
6.96,2,7,
6.98,2,7,
7,2,7,
7.02,2,7,
7.04,2,7,
7.06,2,7,
7.08,2,7,
7.1,2,7,
7.12,2,6,
7.14,2,6,
7.16,2,6,
7.18,2,6,
7.2,2,6,
7.22,2,6,
7.24,2,6,
7.26,3,6,
7.28,3,6,
7.3,3,6,
7.32,3,6,
7.34,3,6,
7.36,3,6,
7.38,3,6,
7.4,3,6,
7.42,3,6,
7.44,3,6,
7.46,3,6,
7.48,3,6,
7.5,3,6,
7.52,3,6,
7.54,3,6,
7.56,3,6,
7.58,3,6,
7.6,3,5,
7.62,3,5,
7.64,3,5,
7.66,3,5,
7.68,3,5,
7.7,3,5,
7.72,3,5,
7.74,3,5,
7.76,3,5,
7.78,3,5,
7.8,3,5,
7.82,3,5,
7.84,3,5,
7.86,3,5,
7.88,3,5,
7.9,3,5,
7.92,3,5,
7.94,3,5,
7.96,3,5,
7.98,3,5,
8,3,5,
8.02,3,5,
8.04,3,5,
8.059999,3,5,
8.08,3,4,
8.099999,3,4,
8.12,3,4,
8.139999,3,4,
8.16,3,4,
8.179999,3,4,
8.2,3,4,
8.22,3,4,
8.24,3,4,
8.26,3,4,
8.28,3,4,
8.3,3,4,Wall_04_04
8.32,3,4,
8.34,3,4,
8.36,3,4,
8.38,3,4,
8.4,3,4,
8.42,3,4,
8.44,3,4,
8.46,3,4,
8.48,3,4,
8.5,3,4,
8.52,3,4,
8.54,3,4,
8.559999,3,4,
8.58,3,3,
8.599999,3,3,
8.62,3,3,
8.639999,3,3,
8.66,3,3,
8.679999,3,3,
8.7,3,3,
8.72,3,3,
8.74,3,3,
8.76,3,3,
8.78,3,3,
8.8,3,3,
8.82,3,3,
8.84,3,3,
8.86,3,3,
8.88,3,3,
8.9,3,3,Wall_04_03
8.92,3,3,
8.94,3,3,
8.96,3,3,
8.98,3,3,
9,4,3,
9.02,4,3,
9.04,4,3,
9.059999,4,3,
9.08,4,3,
9.099999,4,3,
9.12,4,3,
9.139999,4,3,
9.16,4,3,
9.179999,4,3,
9.2,4,3,
9.22,4,3,
9.24,4,3,
9.26,4,3,
9.28,4,3,
9.3,4,3,
9.32,4,3,
9.34,4,3,
9.36,4,3,
9.38,4,3,
9.4,4,3,
9.42,4,3,
9.44,4,3,
9.46,4,3,
9.48,4,3,
9.5,4,3,
9.52,4,3,
9.54,4,3,Wall_05_03
9.559999,4,3,
9.58,4,3,
9.599999,5,3,
9.62,5,3,
9.639999,5,3,
9.66,5,3,
9.679999,5,3,
9.7,5,3,
9.719999,5,3,
9.74,5,3,
9.76,5,3,
9.78,5,3,
9.8,5,3,
9.82,5,3,
9.84,5,3,
9.86,5,3,
9.88,5,3,
9.9,5,3,
9.92,5,3,
9.94,5,3,
9.96,5,3,
9.98,5,3,
10,6,3,
10.02,6,3,
10.04,6,3,
10.06,6,3,Wall_06_03
10.08,6,3,
10.1,6,3,
10.12,6,3,
10.14,6,3,
10.16,6,3,
10.18,6,3,
10.2,6,3,
10.22,6,3,
10.24,6,3,
10.26,6,3,
10.28,6,3,
10.3,6,3,
10.32,6,3,
10.34,6,3,
10.36,7,3,
10.38,7,3,
10.4,7,3,
10.42,7,3,
10.44,7,3,
10.46,7,3,
10.48,7,3,
10.5,7,3,
10.52,7,3,
10.54,7,3,
10.56,7,3,
10.58,7,3,
10.6,7,3,
10.62,7,3,
10.64,7,3,
10.66,8,3,
10.68,8,3,
10.7,8,3,
10.72,8,3,
10.74,8,3,
10.76,8,3,
10.78,8,3,
10.8,8,3,
10.82,8,3,
10.84,8,3,
10.86,8,3,
10.88,8,3,
10.9,8,3,
10.92,8,3,
10.94,8,3,
10.96,8,3,
10.98,8,3,
11,9,3,
11.02,9,3,
11.04,9,3,
11.06,9,3,
11.08,9,3,
11.1,9,3,
11.12,9,3,
11.14,9,3,
11.16,9,3,
11.18,9,3,
11.2,9,2,
11.22,9,2,
11.24,9,2,
11.26,9,2,
11.28,9,2,
11.3,9,2,
11.32,9,2,
11.34,9,2,
11.36,9,2,
11.38,9,2,
11.4,9,2,
11.42,9,2,
11.44,9,2,
11.46,9,2,Wall_09_02
11.48,9,2,
11.5,9,2,
11.52,9,2,
11.54,9,2,
11.56,9,2,
11.58,9,2,
11.6,9,2,
11.62,9,2,
11.64,9,2,
11.66,9,2,
11.68,9,2,
11.7,9,2,
11.72,9,2,
11.74,9,2,
11.76,9,2,
11.78,9,2,
11.8,9,2,
11.82,9,2,
11.84,9,2,
11.86,9,2,
11.88,9,2,
11.9,9,2,
11.92,9,2,
11.94,9,2,
11.96,9,2,
11.98,9,2,
12,9,2,
12.02,9,2,
12.04,9,2,
12.06,9,2,
12.08,9,2,
12.1,9,2,
12.12,9,2,
12.14,9,2,
12.16,9,2,
12.18,9,2,
12.2,9,2,
12.22,9,2,
12.24,9,2,
12.26,9,2,
12.28,9,2,
12.3,9,2,
12.32,9,2,
12.34,9,2,
12.36,9,2,
12.38,9,2,
12.4,9,2,
12.42,9,2,
12.44,9,2,
12.46,9,2,
12.48,9,2,
12.5,9,2,
12.52,9,2,
12.54,9,2,
12.56,9,2,
12.58,9,2,
12.6,9,2,
12.62,9,2,
12.64,9,2,
12.66,9,2,
12.68,9,2,
12.7,9,2,
12.72,9,2,
12.74,9,2,
12.76,9,2,
12.78,9,2,
12.8,9,2,
12.82,9,2,
12.84,9,2,
12.86,9,2,
12.88,9,2,
12.9,9,2,
12.92,9,2,
12.94,9,2,
12.96,9,2,
12.98,9,2,
13,9,2,
13.02,9,2,
13.04,9,2,
13.06,9,2,
13.08,9,2,
13.1,9,2,
13.12,9,2,
13.14,9,2,
13.16,9,2,
13.18,9,2,
13.2,9,2,
13.22,9,2,
13.24,9,2,
13.26,8,2,
13.28,8,2,Wall_09_02
13.3,8,2,
13.32,8,2,
13.34,8,2,
13.36,8,2,
13.38,8,2,
13.4,8,2,
13.42,8,2,
13.44,8,2,
13.46,8,2,
13.48,8,2,
13.5,8,2,
13.52,8,2,
13.54,8,2,
13.56,8,2,
13.58,8,2,
13.6,8,2,
13.62,8,2,
13.64,8,2,
13.66,8,2,
13.68,8,2,
13.7,8,2,
13.72,8,2,
13.74,8,2,
13.76,8,2,
13.78,8,2,
13.8,8,2,
13.82,8,2,
13.84,8,2,
13.86,8,2,
13.88,7,2,
13.9,7,2,
13.92,7,2,
13.94,7,2,
13.96,7,2,
13.98,7,2,
14,7,2,
14.02,7,2,
14.04,7,2,
14.06,7,2,
14.08,7,2,
14.1,7,2,
14.12,7,2,
14.14,7,2,
14.16,7,2,
14.18,7,2,Wall_06_02
14.2,7,2,
14.22,7,2,
14.24,7,2,
14.26,7,2,
14.28,7,2,
14.3,7,2,
14.32,7,2,
14.34,7,2,
14.36,7,2,
14.38,7,2,Wall_06_01
14.4,7,2,
14.42,7,2,
14.44,7,2,
14.46,7,1,
14.48,7,1,
14.5,7,1,
14.52,7,1,
14.54,7,1,
14.56,7,1,
14.58,7,1,
14.6,7,1,
14.62,7,1,
14.64,7,1,
14.66,7,1,
14.68,7,1,
14.7,7,1,
14.72,7,1,
14.74,7,1,
14.76,7,1,Wall_06_01
14.78,7,1,Wall_06_01
14.8,7,1,
14.82,7,1,
14.84,7,1,
14.86,7,1,
14.88,7,1,
14.9,7,1,
14.92,7,1,
14.94,7,1,
14.96,7,1,
14.98,7,1,
15,7,1,
15.02,7,1,
15.04,7,1,
15.06,7,1,
15.08,7,1,
15.1,7,1,
15.12,7,1,
15.14,7,1,
15.16,7,1,
15.18,7,1,
15.2,7,1,
15.22,7,1,
15.24,7,1,
15.26,7,1,
15.28,7,1,
15.3,7,1,
15.32,7,1,
15.34,7,1,
15.36,7,1,
15.38,7,1,
15.4,7,1,
15.42,7,1,
15.44,7,1,
15.46,7,1,
15.48,7,1,
15.5,7,1,
15.52,7,1,
15.54,7,1,
15.56,7,1,
15.58,7,1,
15.6,7,1,
15.62,7,1,
15.64,7,1,
15.66,7,1,
15.68,8,1,
15.7,8,1,
15.72,8,1,
15.74,8,1,
15.76,8,1,
15.78,8,1,
15.8,8,1,
15.82,8,1,
15.84,8,1,
15.86,8,1,
15.88,8,1,
15.9,8,1,
15.92,8,1,
15.94,8,1,
15.96,8,1,
15.98,8,1,
16,8,1,
16.02,8,1,
16.04,8,1,
16.06,8,1,
16.08,8,1,
16.1,8,1,
16.12,8,1,
16.14,8,1,
16.16,8,1,
16.18,8,1,
16.2,8,1,
16.22,8,1,
16.24,8,1,
16.26,8,1,
16.28,8,1,
16.3,8,1,
16.32,8,1,
16.34,8,1,
16.36,8,1,
16.38,8,1,
16.4,8,1,
16.42,8,1,
16.44,8,1,
16.46,8,1,
16.48,8,1,
16.5,8,1,
16.52,8,1,
16.54,8,1,
16.56,8,1,
16.58,8,1,
16.6,8,1,
16.62,8,1,
16.64,8,1,
16.66,8,1,
16.68,8,1,
16.7,8,1,
16.72,8,1,
16.74,8,1,
16.76,8,1,
16.78,8,1,
16.8,8,1,
16.82,8,1,
16.84,8,1,
16.86,8,1,
16.88,8,1,
16.9,8,1,
16.92,8,2,
16.94,8,2,
16.96,8,2,
16.98,8,2,
17,8,2,
17.02,8,2,
17.04,8,2,
17.06,8,2,
17.08,8,2,
17.1,8,2,
17.12,8,2,
17.14,8,2,
17.16,8,2,
17.18,8,2,
17.2,8,2,
17.22,8,2,
17.24,8,2,
17.26,8,2,
17.28,8,2,
17.3,8,2,
17.32,8,2,
17.34,8,2,
17.36,8,2,
17.38,8,2,
17.4,8,2,
17.42,7,2,
17.44,7,2,
17.46,7,2,
17.48,7,2,
17.5,7,2,
17.52,7,2,
17.54,7,2,
17.56,7,2,
17.58,7,2,
17.6,7,2,
17.62,7,2,
17.64,7,2,
17.66,7,2,
17.68,7,2,
17.7,7,2,
17.72,7,2,
17.74,7,2,
17.76,7,2,
17.78,7,2,
17.8,7,2,
17.82,7,2,
17.84,7,2,
17.86,7,2,
17.88,7,2,
17.9,7,2,
17.92,7,2,
17.94,7,2,
17.96,7,2,
17.98,7,2,
18,7,2,
18.02,7,2,
18.04,7,2,
18.06,7,2,
18.08,7,2,
18.1,7,2,
18.12,7,2,
18.14,7,2,
18.16,7,2,
18.18,7,2,
18.2,7,2,
18.22,7,2,
18.24,7,2,
18.26,7,2,
18.28,7,2,
18.3,7,2,
18.32,7,2,
18.34,7,2,
18.36,7,2,
18.38,7,2,
18.4,7,2,
18.42,7,2,
18.44,7,2,
18.46,7,2,
18.48,7,2,
18.5,7,2,
18.52,7,2,
18.54,7,2,
18.56,7,2,
18.58,7,2,
18.6,7,2,
18.62,7,2,
18.64,7,2,
18.66,7,2,
18.68,7,2,
18.7,7,2,
18.72,7,2,
18.74,7,2,
18.76,7,2,
18.78,7,2,
18.8,7,2,
18.82,7,2,
18.84,7,2,
18.86,7,2,
18.88,7,2,
18.9,7,2,
18.92,8,1,
18.94,8,1,
18.96,8,1,
18.98,8,1,
19,8,1,
19.02,8,1,
19.04,8,1,
19.06,8,1,
19.08,8,1,
19.1,8,1,
19.12,8,1,
19.14,8,1,
19.16,8,1,
19.18,8,1,
19.2,8,1,
19.22,8,1,
19.24,8,1,
19.26,8,1,
19.28,8,1,
19.3,8,1,
19.32,8,1,
19.34,8,1,
19.36,8,1,
19.38,8,1,
19.4,8,1,
19.42,8,1,
19.44,8,1,
19.46,8,1,
19.48,8,1,
19.5,8,1,
19.52,8,1,
19.54,8,1,
19.56,8,1,
19.58,8,1,
19.6,8,1,
19.62,8,1,
19.64,8,1,
19.66,8,1,
19.68,8,1,
19.7,8,1,
19.72,8,1,
19.74,8,1,
19.76,8,1,
19.78,8,1,
19.8,8,1,
19.82,8,1,
19.84,8,1,
19.86,8,1,
19.88,8,1,
19.9,8,1,
19.92,8,1,
19.94,8,1,
19.96,8,1,
19.98,8,1,
20,8,1,
20.02,8,1,
20.04,8,1,
20.06,8,1,
20.08,8,1,
20.1,8,1,
20.12,8,1,
20.14,8,1,
20.16,8,1,
20.18,8,1,
20.2,8,1,
20.22,8,1,
20.24,8,1,
20.26,8,1,
20.28,8,1,
20.3,8,1,
20.32,8,1,
20.34,8,1,
20.36,8,1,
20.38,8,1,
20.4,8,1,
20.42,8,1,
20.44,8,1,
20.46,8,1,
20.48,8,1,
20.5,8,1,
20.52,8,1,
20.54,8,1,
20.56,8,1,
20.58,8,1,
20.6,8,1,
20.62,8,1,
20.64,8,1,
20.66,8,1,
20.68,8,1,
20.7,8,1,
20.72,8,1,
20.74,8,1,
20.76,8,1,
20.78,8,1,
20.8,8,1,
20.82,8,1,
20.84,8,1,
20.86,8,1,
20.88,8,1,
20.9,8,1,
20.92,8,1,
20.94,8,1,
20.96,8,1,
20.98,8,1,
21,8,1,
21.02,8,1,
21.04,8,1,
21.06,8,1,
21.08,8,1,
21.1,8,1,
21.12,8,1,
21.14,8,1,
21.16,8,1,
21.18,8,1,
21.2,8,1,
21.22,8,1,
21.24,8,1,
21.26,8,1,
21.28,8,1,
21.3,8,1,
21.32,8,1,
21.34,8,1,
21.36,8,1,
21.38,8,1,
21.4,8,1,
21.42,8,1,
21.44,8,1,
21.46,8,1,
21.48,8,1,
21.5,8,1,
21.52,8,1,
21.54,8,1,
21.56,8,1,
21.58,8,1,
21.6,8,1,
21.62,8,1,
21.64,8,1,
21.66,8,1,
21.68,8,1,
21.7,8,1,
21.72,8,1,
21.74,8,1,
21.76,8,1,
21.78,8,1,
21.8,8,1,
21.82,8,1,
21.84,8,1,
21.86,8,1,
21.88,8,1,
21.9,8,1,
21.92,8,1,
21.94,8,1,
21.96,8,1,
21.98,8,1,
22,8,1,
22.02,8,1,
22.04,8,1,
22.06,8,1,
22.08,8,1,
22.1,8,1,
22.12,8,1,
22.14,8,1,
22.16,8,1,
22.18,8,1,
22.2,8,1,
22.22,8,1,
22.24,8,1,
22.26,8,1,
22.28,8,1,
22.3,8,1,
22.32,8,1,
22.34,8,1,
22.36,8,1,
22.38,8,1,
22.4,8,1,
22.42,8,1,
22.44,8,1,
22.46,8,1,
22.48,8,1,
22.5,8,1,
22.52,8,1,
22.54,8,1,
22.56,8,1,
22.58,8,1,
22.6,8,1,
22.62,8,1,
22.64,8,1,
22.66,8,1,
22.68,8,1,
22.7,8,1,
22.72,8,1,
22.74,8,1,
22.76,8,1,
22.78,8,1,
22.8,8,1,
22.82,8,1,
22.84,8,1,
22.86,8,1,
22.88,8,1,
22.9,8,1,
22.92,8,1,
22.94,8,1,
22.96,8,1,
22.98,8,1,
23,8,1,
23.02,8,1,
23.04,8,1,
23.06,8,1,
23.08,8,1,
23.1,8,1,
23.12,8,1,
23.14,8,1,
23.16,8,1,
23.18,8,1,
23.2,8,1,
23.22,8,1,
23.24,8,1,
23.26,8,1,
23.28,8,1,
23.3,8,1,
23.32,8,1,
23.34,8,1,
23.36,8,1,
23.38,8,1,
23.4,8,1,
23.42,8,1,
23.44,8,1,
23.46,8,1,
23.48,8,1,
23.5,8,1,
23.52,8,1,
23.54,8,1,
23.56,8,1,
23.58,8,1,
23.6,8,1,
23.62,8,1,
23.64,8,1,
23.66,8,1,
23.68,8,1,
23.7,8,1,
23.72,8,1,
23.74,8,1,
23.76,8,1,
23.78,8,1,
23.8,8,1,
23.82,8,1,
23.84,8,1,
23.86,8,1,
23.88,8,1,
23.9,8,1,
23.92,8,1,
23.94,8,1,
23.96,8,1,
23.98,8,1,
24,8,1,
24.02,8,1,
24.04,8,1,
24.06,8,1,
24.08,8,1,
24.1,8,1,
24.12,8,1,
24.14,8,1,
24.16,8,1,
24.18,8,1,
24.2,8,1,
24.22,8,1,
24.24,8,1,
24.26,8,1,
24.28,8,1,
24.3,8,1,
24.32,8,1,
24.34,8,1,
24.36,8,1,
24.38,8,1,
24.4,8,1,
24.42,8,1,
24.44,8,1,
24.46,8,1,
24.48,8,1,
24.5,8,1,
24.52,8,1,
24.54,8,1,
24.56,8,1,
24.58,8,1,
24.6,8,1,
24.62,8,1,
24.64,8,1,
24.66,8,1,
24.68,8,1,
24.7,8,1,
24.72,8,1,
24.74,8,1,
24.76,8,1,
24.78,8,1,
24.8,8,1,
24.82,8,1,
24.84,8,1,
24.86,8,1,
24.88,8,1,
24.9,8,1,
24.92,8,1,
24.94,8,1,
24.96,8,1,
24.98,8,1,
25,8,1,
25.02,8,1,
25.04,8,1,
25.06,8,1,
25.08,8,1,
25.1,8,1,
25.12,8,1,
25.14,8,1,
25.16,8,1,
25.18,8,1,
25.2,8,1,
25.22,8,1,
25.24,8,1,
25.26,8,1,
25.28,8,1,
25.3,8,1,
25.32,8,1,
25.34,8,1,
25.36,8,1,
25.38,8,1,
25.4,8,1,
25.42,8,1,
25.44,8,1,
25.46,8,1,
25.48,8,1,
25.5,8,1,
25.52,8,1,
25.54,8,1,
25.56,8,1,
25.58,8,1,
25.6,8,1,
25.62,8,1,
25.64,8,1,
25.66,8,1,
25.68,8,1,
25.7,8,1,
25.72,8,1,
25.74,8,1,
25.76,8,1,
25.78,8,1,
25.8,8,1,
25.82,8,1,
25.84,8,1,
25.86,8,1,
25.88,8,1,
25.9,8,1,
25.92,8,1,
25.94,8,1,
25.96,8,1,
25.98,8,1,
26,8,1,
26.02,8,1,
26.04,8,1,
26.06,8,1,
26.08,8,1,
26.1,8,1,
26.12,8,1,
26.14,8,1,
26.16,8,1,
26.18,8,1,
26.2,8,1,
26.22,8,1,
26.24,8,1,
26.26,8,1,
26.28,8,1,
26.3,8,1,
26.32,8,1,
26.34,8,1,
26.36,8,1,
26.38,8,1,
26.4,8,1,
26.42,8,1,
26.44,8,1,
26.46,8,1,
26.48,8,1,
26.5,8,1,
26.52,8,1,
26.54,8,1,
26.56,8,1,
26.58,8,1,
26.6,8,1,
26.62,8,1,
26.64,8,1,
26.66,8,1,
26.68,8,1,
26.7,8,1,
26.72,8,1,
26.74,8,1,
26.76,8,1,
26.78,8,1,
26.8,8,1,
26.82,8,1,
26.84,8,1,
26.86,8,1,
26.88,8,1,
26.9,8,1,
26.92,8,1,
26.94,8,1,
26.96,8,1,
26.98,8,1,
27,8,1,
27.02,8,1,
27.04,8,1,
27.06,8,1,
27.08,8,1,
27.1,8,1,
27.12,8,1,
27.14,8,1,
27.16,8,1,
27.18,8,1,
27.2,8,1,
27.22,8,1,
27.24,8,1,
27.26,8,1,
27.28,8,1,
27.3,8,1,
27.32,8,1,
27.34,8,1,
27.36,8,1,
27.38,8,1,
27.4,8,1,
27.42,8,1,
27.44,8,1,
27.46,8,1,
27.48,8,1,
27.5,8,1,
27.52,8,1,
27.54,8,1,
27.56,8,1,
27.58,8,1,
27.6,8,1,
27.62,8,1,
27.64,8,1,
27.66,8,1,
27.68,8,1,
27.7,8,1,
27.72,8,1,
27.74,8,1,
27.76,8,1,
27.78,8,1,
27.8,8,1,
27.82,8,1,
27.84,8,1,
27.86,8,1,
27.88,8,1,
27.9,8,1,
27.92,8,1,
27.94,8,1,
27.96,8,1,
27.98,8,1,
28,8,1,
28.02,8,1,
28.04,8,1,
28.06,8,1,
28.08,8,1,
28.1,8,1,
28.12,8,1,
28.14,8,1,
28.16,8,1,
28.18,8,1,
28.2,8,1,
28.22,8,1,
28.24,8,1,
28.26,8,1,
28.28,8,1,
28.3,8,1,
28.32,8,1,
28.34,8,1,
28.36,8,1,
28.38,8,1,
28.4,8,1,
28.42,8,1,
28.44,8,1,
28.46,8,1,
28.48,8,1,
28.5,8,1,
28.52,8,1,
28.54,8,1,
28.56,8,1,
28.58,8,1,
28.6,8,1,
28.62,8,1,
28.64,8,1,
28.66,8,1,
28.68,8,1,
28.7,8,1,
28.72,8,1,
28.74,8,1,
28.76,8,1,
28.78,8,1,
28.8,8,1,
28.82,8,1,
28.84,8,1,
28.86,8,1,
28.88,8,1,
28.9,8,1,
28.92,8,1,
28.94,8,1,
28.96,8,1,
28.98,8,1,
29,8,1,
29.02,8,1,
29.04,8,1,
29.06,8,1,
29.08,8,1,
29.1,8,1,
29.12,8,1,
29.14,8,1,
29.16,8,1,
29.18,8,1,
29.2,8,1,
29.22,8,1,
29.24,8,1,
29.26,8,1,
29.28,8,1,
29.3,8,1,
29.32,8,1,
29.34,8,1,
29.36,8,1,
29.38,8,1,
29.4,8,1,
29.42,8,1,
29.44,8,1,
29.46,8,1,
29.48,8,1,
29.5,8,1,
29.52,8,1,
29.54,8,1,
29.56,8,1,
29.58,8,1,
29.6,8,1,
29.62,8,1,
29.64,8,1,
29.66,8,1,
29.68,8,1,
29.7,8,1,
29.72,8,1,
29.74,8,1,
29.76,8,1,
29.78,8,1,
29.8,8,1,
29.82,8,1,
