sep=,
Time,x-Position,y-Position,Distance,Collision
Time: 0,Position: 0,-1,Distance: 32.18942,Collision: 
Time: 0.02,Position: 0,-1,Distance: 32.19548,Collision: 
Time: 0.04,Position: 0,-1,Distance: 32.20077,Collision: 
Time: 0.06,Position: 0,-1,Distance: 32.20077,Collision: 
Time: 0.08,Position: 0,-1,Distance: 32.20077,Collision: 
Time: 0.09999999,Position: 0,-1,Distance: 32.20077,Collision: 
Time: 0.12,Position: 0,-1,Distance: 32.20077,Collision: 
Time: 0.14,Position: 0,-1,Distance: 32.20077,Collision: 
Time: 0.16,Position: 0,-1,Distance: 32.20077,Collision: 
Time: 0.18,Position: 0,-1,Distance: 32.20077,Collision: 
Time: 0.2,Position: 0,-1,Distance: 32.20077,Collision: 
Time: 0.22,Position: 0,-1,Distance: 32.20077,Collision: 
Time: 0.24,Position: 0,-1,Distance: 32.20077,Collision: 
Time: 0.26,Position: 0,-1,Distance: 32.20077,Collision: 
Time: 0.28,Position: 0,-1,Distance: 32.20077,Collision: 
Time: 0.3,Position: 0,-1,Distance: 32.20077,Collision: 
Time: 0.32,Position: 0,-1,Distance: 32.20077,Collision: 
Time: 0.34,Position: 0,-1,Distance: 32.20077,Collision: 
Time: 0.36,Position: 0,-1,Distance: 32.37704,Collision: 
Time: 0.38,Position: 0,-1,Distance: 32.37704,Collision: 
Time: 0.4,Position: 0,-1,Distance: 32.54809,Collision: 
Time: 0.42,Position: 0,-1,Distance: 32.64211,Collision: 
Time: 0.44,Position: 0,-1,Distance: 32.82806,Collision: 
Time: 0.46,Position: 0,-1,Distance: 32.92874,Collision: 
Time: 0.48,Position: 0,-1,Distance: 33.03527,Collision: 
Time: 0.5,Position: 0,-1,Distance: 33.14143,Collision: 
Time: 0.52,Position: 0,-1,Distance: 33.25358,Collision: 
Time: 0.54,Position: 0,-1,Distance: 33.36923,Collision: 
Time: 0.56,Position: 0,-1,Distance: 33.55022,Collision: 
Time: 0.58,Position: 0,-1,Distance: 33.80453,Collision: 
Time: 0.6,Position: 0,-1,Distance: 33.93737,Collision: 
Time: 0.62,Position: 0,-1,Distance: 34.07401,Collision: 
Time: 0.64,Position: 0,-1,Distance: 34.21961,Collision: 
Time: 0.66,Position: 0,-1,Distance: 34.35879,Collision: 
Time: 0.68,Position: 0,-1,Distance: 34.65894,Collision: 
Time: 0.7,Position: 0,-1,Distance: 34.65894,Collision: 
Time: 0.72,Position: 0,-1,Distance: 35.03217,Collision: 
Time: 0.74,Position: 0,-1,Distance: 35.19717,Collision: 
Time: 0.76,Position: 0,-1,Distance: 35.36923,Collision: 
Time: 0.78,Position: 0,-1,Distance: 35.53889,Collision: 
Time: 0.8,Position: 0,-1,Distance: 35.71561,Collision: 
Time: 0.82,Position: 0,-1,Distance: 36.08081,Collision: 
Time: 0.84,Position: 0,-1,Distance: 36.27088,Collision: 
Time: 0.86,Position: 0,-1,Distance: 36.27088,Collision: 
Time: 0.88,Position: 0,-1,Distance: 36.74423,Collision: 
Time: 0.9,Position: 0,-1,Distance: 36.94653,Collision: 
Time: 0.92,Position: 0,-1,Distance: 37.15284,Collision: 
Time: 0.94,Position: 0,-1,Distance: 37.36292,Collision: 
Time: 0.96,Position: 0,-1,Distance: 37.57713,Collision: 
Time: 0.98,Position: 0,-1,Distance: 38.06429,Collision: 
Time: 1,Position: 0,-1,Distance: 38.29139,Collision: 
Time: 1.02,Position: 0,-1,Distance: 38.29139,Collision: 
Time: 1.04,Position: 0,-1,Distance: 38.94019,Collision: 
Time: 1.06,Position: 0,-1,Distance: 39.18256,Collision: 
Time: 1.08,Position: 0,-1,Distance: 39.42899,Collision: 
