sep=,
Time,x-Position,y-Position,Collisionx,Collisiony
0,947,387,0,0
0.02,947,387,0,0
0.04,947,387,0,0
0.06,947,387,0,0
0.08,947,387,0,0
0.09999999,947,387,0,0
0.12,947,387,0,0
0.14,947,387,0,0
0.16,947,387,0,0
0.18,947,387,0,0
0.2,946,387,0,0
0.22,946,387,0,0
0.24,946,387,0,0
0.26,945,388,0,0
0.28,945,388,0,0
0.3,945,389,0,0
0.32,944,389,0,0
0.34,944,389,0,0
0.36,943,390,0,0
0.38,943,390,0,0
0.4,942,391,0,0
0.42,942,391,0,0
0.44,942,391,0,0
0.46,941,392,0,0
0.48,940,393,0,0
0.5,940,393,0,0
0.52,939,394,0,0
0.54,939,394,0,0
0.56,938,395,0,0
0.58,937,396,0,0
0.6,936,396,0,0
0.62,936,397,0,0
0.64,935,398,0,0
0.66,934,399,0,0
0.68,933,400,0,0
0.7,932,400,0,0
0.72,932,401,0,0
0.74,930,402,0,0
0.76,929,403,0,0
0.78,929,404,0,0
0.8,928,405,0,0
0.82,927,405,0,0
0.84,925,407,0,0
0.86,925,408,0,0
0.88,924,409,0,0
0.9,923,410,0,0
0.92,922,410,0,0
0.94,920,412,0,0
0.96,919,413,0,0
0.98,918,414,0,0
1,917,415,0,0
1.02,916,416,0,0
1.04,914,418,0,0
1.06,913,419,0,0
1.08,912,420,0,0
1.1,911,421,0,0
1.12,910,422,0,0
1.14,907,425,0,0
1.16,906,426,0,0
1.18,905,427,0,0
1.2,904,428,0,0
1.22,903,429,0,0
1.24,900,432,0,0
1.26,899,433,0,0
1.28,898,434,0,0
1.3,896,435,0,0
1.32,894,438,0,0
1.34,892,439,0,0
1.36,891,441,0,0
1.38,890,442,0,0
1.4,888,443,0,0
1.42,885,446,0,0
1.44,884,447,0,0
1.46,883,449,0,0
1.48,881,450,0,0
1.5,880,452,0,0
1.52,877,455,0,0
1.54,875,456,0,0
1.56,874,458,0,0
1.58,872,459,0,0
1.6,870,461,0,0
1.62,867,464,0,0
1.64,865,466,0,0
1.66,864,467,0,0
1.68,862,469,0,0
1.7,860,471,0,0
1.72,857,474,0,0
1.74,855,476,0,0
1.76,854,477,0,0
1.78,852,479,0,0
1.8,848,483,0,0
1.82,846,484,0,0
1.84,845,486,0,0
1.86,843,488,0,0
1.88,841,490,0,0
1.9,837,493,0,0
1.92,835,495,0,0
1.94,833,497,0,0
1.96,831,499,0,0
1.98,829,501,0,0
2,825,505,0,0
2.02,823,507,0,0
2.04,821,509,0,0
2.06,819,511,0,0
2.08,817,513,0,0
2.1,813,517,0,0
2.12,811,519,0,0
2.14,809,521,0,0
2.16,807,523,0,0
2.18,805,525,0,0
2.2,801,529,0,0
2.22,799,531,0,0
2.24,797,533,0,0
2.26,795,535,0,0
2.28,793,537,0,0
2.3,789,541,0,0
2.32,787,543,0,0
2.34,785,545,0,0
2.36,783,547,0,0
2.38,778,551,0,0
2.4,776,553,0,0
2.42,774,555,0,0
2.44,772,557,0,0
2.46,770,559,0,0
2.48,766,563,0,0
2.5,764,565,0,0
2.52,762,567,0,0
2.54,760,569,0,0
2.56,758,571,0,0
2.58,754,575,0,0
2.6,752,577,0,0
2.62,750,579,0,0
2.64,748,581,0,0
2.66,746,583,0,0
2.68,742,587,0,0
2.7,740,589,0,0
2.72,738,591,0,0
