sep=,
Time,x-Position,y-Position,Collision,Checkpoint
1.94,404,93,,
1.96,403,96,,
1.98,402,99,,
2,400,105,,
2.02,399,109,,
2.04,398,112,,
2.06,397,115,,
2.08,396,118,,
2.1,394,125,,
2.12,393,128,,
2.14,393,130,Wall_239_194,
2.16,396,134,,
2.18,397,138,,
2.2,397,142,,
2.22,395,149,,
2.24,394,152,,
2.26,393,156,,
2.28,391,159,,
2.3,390,163,,
2.32,387,170,,
2.34,386,173,,
2.36,384,177,,
2.38,383,180,,
2.4,381,184,,
2.42,376,190,Wall_526_131,
2.44,370,191,Wall_466_225,
2.46,365,192,,
2.48,360,194,,
2.5,356,196,,
2.52,352,198,,
2.54,344,203,,
2.56,338,205,,
2.58,333,207,,
2.6,327,209,,
2.62,321,211,,
2.64,310,216,,
2.66,304,217,,
2.68,298,219,,
2.7,292,221,,
2.72,287,224,,
2.74,276,228,,
2.76,269,230,,
2.78,263,232,,
2.8,257,234,,
2.82,251,237,,
2.84,245,239,,
2.86,234,244,,
2.88,227,246,,
2.9,221,248,,
2.92,215,250,,
2.94,209,252,,
2.96,199,258,,
2.98,192,261,,
3,187,264,,
3.02,182,266,,
3.04,177,269,,
3.06,167,275,,
3.08,161,278,,
3.1,156,281,,
3.12,151,283,,
3.14,145,286,,
3.16,140,289,,
3.18,129,294,,
3.2,123,297,,
3.22,118,299,,
3.24,112,302,,
3.26,106,305,,
3.28,95,310,,
3.3,89,312,,
3.32,83,315,,
3.34,77,318,,
3.36,71,320,,
3.38,65,322,,
3.4,53,327,,
3.42,47,330,,
3.44,41,332,,
3.46,34,334,,
3.48,28,337,,
3.5,16,341,,
3.52,10,343,,
3.54,4,346,,
3.56,-3,348,,
3.58,-9,350,,
3.6,-22,354,,
3.62,-28,356,,
3.64,-34,358,,
3.66,-41,360,,
3.68,-48,362,,
3.7,-60,366,,
3.72,-67,368,,
3.74,-74,370,,
3.76,-80,372,,
3.78,-87,374,,
3.8,-93,376,,
3.82,-106,379,,
3.84,-113,381,,
3.86,-119,383,,
3.88,-126,385,,
3.9,-133,386,,
3.92,-145,390,,
3.94,-152,391,,
3.96,-158,393,,
3.98,-165,394,,
4,-172,396,,
4.02,-184,399,,
4.04,-191,400,,
4.06,-198,401,,
4.08,-204,403,,
4.1,-211,404,,
4.12,-217,405,,
4.14,-230,408,,
4.16,-236,409,,
4.18,-243,411,,
4.2,-249,412,,
4.22,-256,413,,
4.24,-269,415,,
4.26,-275,416,,
4.28,-281,417,,
4.3,-287,418,,
4.32,-294,419,,
4.34,-300,420,,
4.36,-312,422,,
4.38,-319,423,,
4.4,-325,424,,
4.42,-331,425,,
4.44,-337,426,,
4.46,-349,427,,
4.48,-355,428,,
4.5,-361,429,,
4.52,-367,430,,
4.54,-373,430,,
4.56,-384,432,,
4.58,-390,432,,
4.6,-396,433,,
4.62,-401,433,,
4.64,-407,434,,
4.66,-413,434,,
4.68,-423,436,,
4.7,-429,436,,
4.72,-435,437,,
4.74,-439,437,,
4.76,-439,437,,
4.78,-439,438,,
4.8,-439,439,,
4.82,-439,439,,
4.84,-439,439,,
4.86,-439,439,,
4.88,-439,440,,
4.9,-439,440,,
4.92,-439,440,,
4.94,-439,441,,
4.96,-439,441,,
4.98,-439,441,,
5,-439,441,,
5.02,-439,441,,
5.04,-439,441,,
5.06,-439,441,,
5.08,-439,441,,
5.1,-439,441,,
5.12,-439,441,,
5.14,-439,441,,
5.16,-439,441,,
5.18,-439,441,,
5.2,-439,441,,
5.22,-439,441,,
5.24,-439,441,,
5.26,-439,440,,
5.28,-439,440,,
5.3,-439,440,,
5.32,-439,439,,
5.34,-439,439,,
5.36,-439,439,,
5.38,-439,438,,
5.4,-439,438,,
5.42,-439,437,,
5.44,-439,437,,
5.46,-439,436,,
5.48,-439,436,,
5.5,-439,435,,
5.52,-439,434,,
5.54,-439,434,,
5.56,-439,433,,
5.58,-439,432,,
5.6,-439,432,,
5.62,-439,431,,
5.64,-439,430,,
5.66,-439,429,,
5.68,-439,428,,
5.7,-439,428,,
5.72,-439,427,,
5.74,-439,425,,
5.76,-439,425,,
5.78,-439,424,,
5.8,-439,423,,
5.82,-439,422,,
5.84,-439,421,,
5.86,-439,419,,
5.88,-439,418,,
5.9,-439,417,,
5.92,-439,416,,
5.94,-439,415,,
5.96,-439,413,,
5.98,-439,412,,
6,-439,411,,
6.02,-439,410,,
6.04,-439,409,,
6.06,-439,407,,
6.08,-439,405,,
6.1,-439,404,,
6.12,-439,403,,
6.14,-439,402,,
6.16,-439,399,,
6.18,-439,398,,
6.2,-439,397,,
6.22,-439,395,,
6.24,-439,394,,
6.26,-439,392,,
6.28,-439,390,,
6.3,-439,388,,
6.32,-439,387,,
6.34,-439,385,,
6.36,-439,384,,
6.38,-439,381,,
6.4,-439,380,,
6.42,-439,378,,
6.44,-439,376,,
6.46,-439,375,,
6.48,-439,373,,
6.5,-439,370,,
6.52,-439,369,,
6.54,-439,367,,
6.56,-439,365,,
6.58,-439,364,,
6.6,-438,361,,
6.62,-438,359,,
6.64,-438,357,,
6.66,-438,356,,
6.68,-438,354,,
6.7,-436,351,,
6.72,-436,349,,
6.74,-435,347,,
6.76,-435,345,,
6.78,-434,344,,
6.8,-433,342,,
6.82,-431,339,,
6.84,-430,337,,
6.86,-429,335,,
6.88,-428,333,,
6.9,-427,332,,
6.92,-423,328,,
6.94,-422,327,,
6.96,-420,326,Wall_-283_310,
6.98,-418,326,,
7,-415,326,,
7.02,-410,324,,
7.04,-406,326,,
7.06,-403,326,,
7.08,-400,326,,
7.1,-397,326,,
7.12,-393,326,,
7.14,-387,324,,
7.16,-383,325,,
7.18,-379,326,,
7.2,-376,326,,
7.22,-372,326,,
7.24,-365,324,,
7.26,-360,325,,
7.28,-356,326,,
7.3,-352,326,,
7.32,-348,326,,
7.34,-341,324,,
7.36,-335,325,,
7.38,-331,325,,
7.4,-326,325,,
7.42,-321,325,,
7.44,-316,325,,
7.46,-307,323,,
7.48,-302,324,,
7.5,-297,324,,
7.52,-292,324,,
7.54,-287,324,,
7.56,-278,323,,
7.58,-272,323,,
7.6,-266,322,,
7.62,-262,321,,
7.64,-257,319,,
7.66,-248,317,,
7.68,-244,316,,
7.7,-240,314,,
7.72,-235,313,,
7.74,-231,312,,
7.76,-227,311,,
7.78,-219,308,,
7.8,-215,307,,
7.82,-211,305,,
7.84,-207,304,,
7.86,-203,303,,
7.88,-196,300,,
7.9,-192,298,,
7.92,-189,297,,
7.94,-185,296,,
7.96,-182,294,,
7.98,-175,291,,
8,-172,290,,
8.02,-169,288,,
8.04,-166,287,,
8.059999,-163,285,,
8.08,-160,284,,
8.099999,-154,281,,
8.12,-151,279,,
8.139999,-149,278,,
8.16,-146,276,,
8.179999,-143,275,,
8.2,-139,272,,
8.22,-136,270,,
8.24,-134,269,,
8.26,-132,267,,
8.28,-130,266,,
8.3,-126,263,,
8.32,-124,263,Wall_-141_194,
8.34,-122,263,,
8.36,-121,263,,
8.38,-119,263,,
8.4,-117,263,,
8.42,-114,261,,
8.44,-113,262,,
8.46,-111,262,,
8.48,-109,262,,
8.5,-108,262,,
8.52,-105,260,,
8.54,-103,261,,
8.559999,-102,261,,
8.58,-102,262,,
8.599999,-101,262,,
8.62,-101,260,,
8.639999,-99,261,,
8.66,-99,261,,
8.679999,-99,262,,
8.7,-99,262,,
8.72,-99,262,,
8.74,-100,260,,
8.76,-99,261,,
8.78,-99,261,,
8.8,-100,261,,
8.82,-100,262,,
8.84,-101,260,,
8.86,-101,261,Wall_-141_194,
8.88,-102,261,,
8.9,-103,262,,
8.92,-104,262,,
8.94,-106,262,,
8.96,-108,261,Wall_-141_194,
8.98,-107,261,,
9,-108,263,,
9.02,-111,264,,
9.04,-115,264,,
9.059999,-120,262,Wall_-141_194,
9.08,-125,263,,
9.099999,-129,263,,
9.12,-133,263,,
9.139999,-138,263,,
9.16,-143,261,,
9.179999,-147,261,Wall_-141_194,
9.2,-151,261,,
9.22,-154,262,,
9.24,-157,262,,
9.26,-163,261,,
9.28,-166,262,,
9.3,-170,263,,
9.32,-174,263,,
9.34,-178,264,,
9.36,-183,264,,
9.38,-191,262,,
9.4,-195,264,,
9.42,-200,264,,
9.44,-206,264,,
9.46,-212,264,,
9.48,-220,262,Wall_-141_194,
9.5,-226,262,Wall_-141_194,
9.52,-232,262,Wall_-141_194,
9.54,-237,263,,
9.559999,-242,263,,
9.58,-247,264,,
9.599999,-256,263,,
9.62,-263,263,,
9.639999,-269,263,,
9.66,-275,263,,
9.679999,-282,263,Wall_-141_194,
9.7,-292,262,,
9.719999,-298,262,Wall_-141_194,
9.74,-305,261,,
9.76,-312,261,,
9.78,-318,261,,
9.8,-328,259,,
9.82,-334,259,,
9.84,-340,259,,
9.86,-346,258,,
9.88,-353,258,,
9.9,-359,258,,
9.92,-368,256,,
9.94,-374,255,,
9.96,-379,255,,
9.98,-385,254,,
10,-391,254,,
10.02,-399,252,,
10.04,-405,251,,
10.06,-411,251,,
10.08,-416,250,Wall_-427_257,
10.1,-417,250,,
10.12,-416,248,,
10.14,-414,248,,
10.16,-412,248,,
10.18,-411,247,,
10.2,-410,247,,
10.22,-408,246,,
10.24,-406,245,,
10.26,-404,245,,
10.28,-402,244,,
10.3,-401,244,,
10.32,-399,243,,
10.34,-397,241,,
10.36,-394,241,,
10.38,-392,240,,
10.4,-390,240,,
10.42,-388,239,,
10.44,-387,238,,
10.46,-384,236,,
10.48,-380,236,,
10.5,-378,235,,
10.52,-376,234,,
10.54,-374,234,,
10.56,-370,231,,
10.58,-367,231,,
10.6,-364,230,,
10.62,-362,229,,
10.64,-360,228,,
10.66,-356,226,,
10.68,-352,225,,
10.7,-349,225,,
10.72,-346,224,,
10.74,-344,223,,
10.76,-339,220,,
10.78,-335,219,,
10.8,-332,218,,
10.82,-329,217,,
10.84,-326,216,,
10.86,-323,215,,
10.88,-318,212,,
10.9,-314,211,,
10.92,-310,210,,
10.94,-307,209,,
10.96,-304,208,,
10.98,-298,205,,
11,-293,204,,
11.02,-290,203,,
11.04,-286,201,Wall_-368_163,
11.06,-284,200,Wall_-368_163,
11.08,-277,197,,
11.1,-272,196,,
11.12,-268,195,,
11.14,-265,193,,
11.16,-260,192,,
11.18,-259,190,,
11.2,-256,185,,
11.22,-255,184,,
11.24,-253,182,,
11.26,-252,180,,
11.28,-251,179,,
11.3,-249,174,,
11.32,-248,172,,
11.34,-246,170,,
11.36,-245,168,,
11.38,-244,166,,
11.4,-243,164,,
11.42,-241,159,,
11.44,-240,157,,
11.46,-239,155,,
11.48,-238,153,,
11.5,-237,151,,
11.52,-235,146,,
11.54,-234,143,,
11.56,-234,141,,
11.58,-233,139,,
11.6,-232,137,,
11.62,-230,131,,
11.64,-230,129,,
11.66,-229,126,,
11.68,-228,124,,
11.7,-228,121,,
11.72,-227,116,,
11.74,-226,113,,
11.76,-225,110,,
11.78,-225,108,,
11.8,-224,105,,
11.82,-224,103,,
11.84,-223,96,,
11.86,-223,94,,
11.88,-223,91,,
11.9,-222,89,,
11.92,-222,86,,
11.94,-222,79,,
11.96,-221,76,,
11.98,-221,74,,
12,-221,71,,
12.02,-221,68,,
12.04,-221,65,,
12.06,-221,58,,
12.08,-221,55,,
12.1,-221,52,,
12.12,-222,49,,
12.14,-222,46,,
12.16,-222,39,,
12.18,-223,36,,
12.2,-223,33,,
12.22,-223,30,,
12.24,-224,26,,
12.26,-225,19,,
12.28,-226,16,,
12.3,-226,13,,
12.32,-227,9,,
12.34,-228,6,,
12.36,-228,3,,
12.38,-230,-5,,
12.4,-231,-8,,
12.42,-232,-12,,
12.44,-233,-15,,
12.46,-234,-19,,
12.48,-236,-26,,
12.5,-237,-30,,
12.52,-239,-33,,
12.54,-240,-37,,
12.56,-241,-40,,
12.58,-244,-49,,
12.6,-246,-52,,
12.62,-248,-56,,
12.64,-249,-59,,
12.66,-251,-63,,
12.68,-253,-67,,
12.7,-257,-75,,
12.72,-259,-78,,
12.74,-261,-82,,
12.76,-263,-86,,
12.78,-265,-89,,
12.8,-270,-98,,
12.82,-272,-101,,
12.84,-275,-105,,
12.86,-277,-109,,
12.88,-280,-113,,
12.9,-285,-115,Wall_-117_-127,
12.92,-292,-116,,
12.94,-296,-119,,
12.96,-304,-122,,
12.98,-310,-126,,
13,-314,-130,,
13.02,-320,-139,,
13.04,-323,-143,,
13.06,-327,-147,,
13.08,-330,-151,,
13.1,-333,-156,,
13.12,-339,-164,,
13.14,-342,-168,,
13.16,-344,-172,,
13.18,-347,-176,,
13.2,-350,-181,,
13.22,-355,-189,,
13.24,-357,-193,,
13.26,-360,-197,,
13.28,-362,-201,,
13.3,-365,-205,,
13.32,-367,-209,,
13.34,-371,-218,,
13.36,-373,-221,,
13.38,-376,-225,,
13.4,-378,-229,,
13.42,-380,-233,,
13.44,-384,-241,,
13.46,-386,-245,,
13.48,-388,-249,,
13.5,-390,-252,,
13.52,-392,-256,,
13.54,-395,-264,,
13.56,-397,-268,,
13.58,-398,-271,,
13.6,-400,-275,,
13.62,-402,-278,,
13.64,-404,-282,,
13.66,-406,-289,,
13.68,-408,-293,,
13.7,-410,-296,,
13.72,-411,-299,,
13.74,-413,-303,,
13.76,-415,-310,,
13.78,-417,-313,,
13.8,-418,-317,,
13.82,-419,-320,,
13.84,-421,-323,,
13.86,-423,-330,,
13.88,-424,-333,,
13.9,-425,-336,,
13.92,-427,-339,,
13.94,-428,-342,,
13.96,-429,-345,,
13.98,-430,-352,,
14,-432,-355,,
14.02,-433,-358,,
14.04,-434,-361,,
14.06,-435,-364,,
14.08,-436,-370,,
14.1,-437,-373,,
14.12,-438,-376,,
14.14,-439,-379,,
14.16,-439,-381,,
14.18,-439,-387,,
14.2,-439,-390,,
14.22,-439,-393,,
14.24,-439,-395,,
14.26,-439,-398,,
14.28,-439,-400,,
14.3,-439,-406,,
14.32,-439,-409,,
14.34,-439,-411,,
14.36,-439,-413,,
14.38,-439,-416,,
14.4,-439,-421,,
14.42,-439,-424,,
14.44,-439,-426,,
14.46,-439,-428,,
14.48,-439,-430,,
14.5,-439,-433,,
14.52,-439,-438,,
14.54,-439,-440,,
14.56,-439,-442,,
14.58,-439,-444,,
14.6,-439,-446,,
14.62,-439,-446,,
14.64,-439,-446,,
14.66,-439,-446,,
14.68,-439,-446,,
14.7,-439,-446,,
14.72,-438,-446,,
14.74,-439,-446,,
14.76,-439,-446,,
14.78,-439,-446,,
14.8,-439,-446,,
14.82,-439,-446,,
14.84,-438,-446,,
14.86,-438,-446,,
14.88,-438,-446,,
14.9,-438,-446,,
14.92,-438,-446,,
14.94,-437,-446,,
14.96,-437,-446,,
14.98,-437,-446,,
15,-437,-446,,
15.02,-437,-446,,
15.04,-437,-446,,
15.06,-436,-446,,
15.08,-436,-446,,
15.1,-436,-446,,
15.12,-436,-446,,
15.14,-435,-446,,
15.16,-434,-446,,
15.18,-434,-446,,
15.2,-434,-446,,
15.22,-433,-446,,
15.24,-433,-446,,
15.26,-432,-446,,
15.28,-431,-446,,
15.3,-431,-446,,
15.32,-430,-446,,
15.34,-430,-446,,
15.36,-428,-446,,
15.38,-428,-446,,
15.4,-427,-446,,
15.42,-427,-446,,
15.44,-426,-446,,
15.46,-426,-446,,
15.48,-424,-446,,
15.5,-423,-446,,
15.52,-423,-446,,
15.54,-422,-446,,
15.56,-421,-446,,
15.58,-419,-446,,
15.6,-419,-446,,
15.62,-418,-446,,
15.64,-417,-446,,
15.66,-416,-446,,
15.68,-414,-446,,
15.7,-413,-446,,
15.72,-413,-446,,
15.74,-412,-446,,
15.76,-411,-446,,
15.78,-410,-446,,
15.8,-407,-446,,
15.82,-407,-446,,
15.84,-406,-446,,
15.86,-405,-446,,
15.88,-404,-446,,
15.9,-401,-446,,
15.92,-400,-446,,
15.94,-399,-446,,
15.96,-398,-446,,
15.98,-397,-446,,
16,-394,-446,,
16.02,-393,-446,,
16.04,-392,-446,,
16.06,-391,-446,,
16.08,-390,-446,,
16.1,-388,-445,,
16.12,-385,-446,,
16.14,-384,-445,,
16.16,-383,-445,,
16.18,-382,-445,,
16.2,-380,-444,,
16.22,-377,-444,,
16.24,-376,-444,,
16.26,-375,-443,,
16.28,-373,-443,,
16.3,-372,-442,,
16.32,-369,-442,,
16.34,-367,-441,,
16.36,-366,-440,,
16.38,-364,-440,,
16.4,-363,-439,,
16.42,-362,-438,,
16.44,-358,-437,,
16.46,-357,-437,,
16.48,-355,-436,,
16.5,-354,-435,,
16.52,-352,-434,,
16.54,-348,-433,,
16.56,-347,-432,,
16.58,-345,-431,,
16.6,-344,-430,,
16.62,-342,-429,,
16.64,-338,-427,,
16.66,-337,-426,,
16.68,-335,-425,,
16.7,-333,-424,,
16.72,-332,-423,,
16.74,-330,-422,,
16.76,-326,-420,,
16.78,-324,-418,,
16.8,-323,-417,,
16.82,-321,-416,,
16.84,-319,-414,,
16.86,-315,-412,,
16.88,-313,-411,,
16.9,-312,-409,,
16.92,-310,-408,,
16.94,-308,-406,,
16.96,-306,-405,,
16.98,-302,-402,,
17,-300,-401,,
17.02,-298,-399,,
17.04,-297,-397,,
17.06,-295,-395,,
17.08,-290,-393,,
17.1,-288,-391,,
17.12,-287,-389,,
17.14,-285,-387,,
17.16,-283,-385,,
17.18,-278,-382,,
17.2,-276,-380,,
17.22,-275,-378,,
17.24,-273,-376,,
17.26,-271,-374,,
17.28,-269,-372,,
17.3,-264,-368,,
17.32,-262,-366,,
17.34,-260,-364,,
17.36,-258,-362,,
17.38,-256,-360,,
17.4,-251,-356,,
17.42,-249,-354,,
17.44,-247,-351,,
17.46,-245,-349,,
17.48,-243,-347,,
17.5,-238,-342,,
17.52,-236,-340,,
17.54,-234,-337,,
17.56,-232,-335,,
17.58,-230,-332,,
17.6,-228,-330,,
17.62,-223,-325,,
17.64,-221,-323,,
17.66,-219,-320,,
17.68,-217,-317,,
17.7,-215,-315,,
17.72,-210,-310,,
17.74,-208,-307,,
17.76,-206,-304,,
17.78,-204,-301,,
17.8,-202,-298,,
17.82,-197,-293,,
17.84,-194,-290,,
17.86,-192,-287,,
17.88,-190,-284,,
17.9,-188,-281,,
17.92,-186,-278,,
17.94,-181,-273,,
17.96,-179,-269,,
17.98,-177,-266,,
18,-174,-263,,
18.02,-172,-260,,
18.04,-167,-254,,
18.06,-165,-251,,
18.08,-163,-247,,
18.1,-161,-244,,
18.12,-159,-241,,
18.14,-154,-234,,
18.16,-151,-231,,
18.18,-149,-227,,
18.2,-147,-224,,
18.22,-145,-220,,
18.24,-143,-217,,
18.26,-138,-210,,
18.28,-136,-206,,
18.3,-134,-203,,
18.32,-132,-199,,
18.34,-130,-195,,
18.36,-125,-188,,
18.38,-123,-185,,
18.4,-124,-184,Wall_-118_-172,
18.42,-125,-183,,
18.44,-126,-182,,
18.46,-126,-178,,
18.48,-126,-173,,
18.5,-125,-170,,
18.52,-123,-167,,
18.54,-121,-163,,
18.56,-119,-160,,
18.58,-115,-154,,
18.6,-113,-150,,
18.62,-110,-147,,
18.64,-108,-143,,
18.66,-106,-140,,
18.68,-100,-134,,
18.7,-98,-130,,
18.72,-95,-127,,
18.74,-93,-124,,
18.76,-90,-120,,
18.78,-84,-114,,
18.8,-78,-112,Wall_50_-65,
18.82,-74,-110,,
18.84,-69,-108,,
18.86,-65,-106,,
18.88,-60,-104,,
18.9,-50,-98,,
18.92,-42,-97,,
18.94,-36,-95,,
18.96,-30,-93,,
18.98,-24,-91,,
19,-14,-86,,
19.02,-7,-84,,
19.04,-1,-82,,
19.06,5,-80,,
19.08,10,-78,,
19.1,16,-76,,
19.12,26,-71,,
19.14,33,-69,,
19.16,39,-67,,
19.18,44,-65,,
19.2,50,-63,,
19.22,52,-62,Wall_132_-25,
19.24,53,-62,,
19.26,53,-62,,
19.28,53,-62,,
19.3,53,-62,,
19.32,53,-62,,
19.34,53,-62,,
19.36,54,-62,,
19.38,54,-62,,
19.4,54,-63,,
19.42,54,-63,,
19.44,53,-62,,
19.46,54,-62,,
19.48,54,-63,,
19.5,54,-63,,
19.52,54,-63,,
19.54,54,-62,,
19.56,54,-63,,
19.58,54,-63,,
19.6,54,-63,,
19.62,54,-63,,
19.64,54,-63,,
19.66,54,-63,,
19.68,54,-63,,
19.7,54,-63,,
19.72,54,-63,,
19.74,54,-63,,
19.76,54,-63,,
19.78,55,-63,,
19.8,55,-63,,
19.82,55,-63,,
19.84,55,-63,,
19.86,55,-63,,
19.88,56,-63,,
19.9,56,-64,,
19.92,57,-64,Wall_132_-25,
19.94,58,-64,Wall_132_-25,
19.96,59,-64,Wall_132_-25,
19.98,59,-65,Wall_132_-25,
20,60,-65,Wall_132_-25,
20.02,61,-65,,
20.04,62,-66,,
20.06,63,-66,,
20.08,64,-67,,
20.1,66,-67,,
20.12,67,-68,,
20.14,68,-68,,
20.16,69,-68,,
20.18,71,-69,,
20.2,72,-70,,
20.22,74,-70,,
20.24,75,-71,,
20.26,76,-71,,
20.28,79,-72,,
20.3,80,-73,,
20.32,82,-74,,
20.34,83,-74,,
20.36,85,-75,,
20.38,87,-75,,
20.4,90,-76,,
20.42,92,-77,,
20.44,93,-78,,
20.46,95,-79,,
20.48,97,-80,,
20.5,101,-81,,
20.52,103,-82,,
20.54,105,-83,,
20.56,107,-83,,
20.58,109,-84,,
20.6,114,-86,,
20.62,116,-87,,
20.64,118,-88,,
20.66,120,-89,,
20.68,122,-89,,
20.7,125,-90,,
20.72,130,-92,,
20.74,132,-93,,
20.76,134,-94,,
20.78,137,-95,,
20.8,140,-96,,
20.82,146,-98,,
20.84,148,-99,,
20.86,150,-100,,
20.88,153,-101,,
20.9,156,-102,,
20.92,162,-104,,
20.94,165,-106,,
20.96,168,-107,,
20.98,170,-108,,
21,173,-109,,
21.02,176,-110,,
21.04,184,-112,,
21.06,186,-114,,
21.08,189,-115,,
21.1,192,-116,,
21.12,195,-118,,
21.14,203,-119,Wall_359_-181,
21.16,205,-121,,
21.18,208,-123,,
21.2,212,-124,,
21.22,215,-125,,
21.24,225,-128,,
21.26,228,-130,,
21.28,232,-132,,
21.3,236,-133,,
21.32,239,-135,,
21.34,243,-136,,
21.36,251,-138,,
21.38,254,-140,,
21.4,257,-142,,
21.42,261,-143,,
21.44,265,-145,,
21.46,273,-147,,
21.48,276,-149,,
21.5,280,-150,,
21.52,284,-152,,
21.54,288,-153,,
21.56,291,-155,,
21.58,300,-157,,
21.6,303,-159,,
21.62,307,-161,,
21.64,310,-163,,
21.66,314,-164,,
21.68,322,-167,,
21.7,325,-169,,
21.72,329,-170,,
21.74,333,-172,,
21.76,336,-174,,
21.78,344,-177,,
21.8,347,-179,,
21.82,351,-180,,
21.84,355,-182,,
21.86,358,-184,,
21.88,362,-185,,
21.9,369,-189,,
21.92,372,-191,,
21.94,376,-192,,
21.96,379,-194,,
21.98,382,-196,,
22,389,-200,,
22.02,392,-202,,
22.04,395,-204,,
22.06,398,-206,,
22.08,401,-208,,
22.1,407,-211,,
22.12,410,-213,,
22.14,412,-215,,
22.16,415,-218,,
22.18,417,-220,,
22.2,420,-222,,
22.22,425,-226,,
22.24,428,-228,,
22.26,430,-230,,
22.28,432,-232,,
22.3,434,-234,,
22.32,439,-238,Wall_466_-275,
22.34,441,-237,,
22.36,443,-237,,
22.38,445,-237,,
22.4,447,-237,,
22.42,451,-238,,
22.44,453,-237,,
22.46,456,-237,,
22.48,458,-237,,
22.5,461,-237,,
22.52,463,-238,,
22.54,467,-240,,
22.56,470,-239,,
22.58,472,-239,,
22.6,474,-239,,
22.62,476,-239,,
22.64,478,-240,,
22.66,480,-239,,
22.68,481,-239,,
22.7,482,-239,,
22.72,483,-239,,
22.74,485,-240,,
22.76,486,-239,,
22.78,487,-239,,
22.8,488,-239,,
22.82,488,-239,,
22.84,489,-239,,
22.86,489,-240,,
22.88,490,-239,,
22.9,490,-239,,
22.92,490,-239,,
22.94,489,-239,,
22.96,489,-240,,
22.98,488,-239,,
23,488,-239,,
23.02,487,-239,,
23.04,486,-239,,
23.06,484,-240,,
23.08,483,-239,,
23.1,482,-239,,
23.12,481,-239,,
23.14,479,-239,,
23.16,478,-239,,
23.18,475,-240,,
23.2,474,-239,,
23.22,472,-239,,
23.24,470,-239,,
23.26,468,-239,,
23.28,465,-240,,
23.3,463,-239,,
23.32,461,-239,,
23.34,458,-239,,
23.36,456,-239,,
23.38,452,-240,,
23.4,449,-239,,
23.42,447,-239,,
23.44,444,-239,,
23.46,442,-239,,
23.48,439,-239,,
23.5,434,-240,,
23.52,431,-239,,
23.54,427,-239,,
23.56,424,-239,,
23.58,421,-239,,
23.6,415,-240,,
23.62,412,-239,,
23.64,408,-239,,
23.66,405,-239,,
23.68,401,-239,,
23.7,397,-239,,
23.72,390,-240,,
23.74,386,-239,,
23.76,383,-239,,
23.78,378,-239,,
23.8,375,-239,,
23.82,367,-240,,
23.84,362,-241,,
23.86,359,-242,,
23.88,355,-243,,
23.9,351,-244,,
23.92,344,-247,,
23.94,340,-248,,
23.96,336,-249,,
23.98,332,-250,,
24,328,-251,,
24.02,321,-254,,
24.04,317,-255,,
24.06,313,-257,,
24.08,309,-258,,
24.1,305,-259,,
24.12,301,-261,,
24.14,293,-264,,
24.16,289,-265,,
24.18,285,-266,,
24.2,281,-267,,
24.22,277,-268,,
24.24,269,-271,,
24.26,265,-272,,
24.28,261,-273,,
24.3,257,-274,,
24.32,253,-275,,
24.34,245,-278,,
24.36,242,-279,,
24.38,238,-280,,
24.4,235,-281,Wall_132_-275,
24.42,235,-282,,
24.44,235,-282,,
24.46,230,-285,,
24.48,234,-285,,
24.5,234,-286,,
24.52,234,-287,,
24.54,233,-287,,
24.56,228,-289,,
