sep=,
Time,x-Position,y-Position,Checkpoint,Collisionx,Collisiony,Speed
0,1359,639,,0,0,150.2254
0.02,1359,639,,0,0,0
0.04,1359,639,,0,0,0.008000962
0.06,1359,639,,0,0,0
0.08,1359,639,,0,0,0
0.09999999,1359,639,,0,0,0
0.12,1359,639,,0,0,0
0.14,1359,639,,0,0,0
0.16,1359,639,,0,0,0
0.18,1359,639,,0,0,0
0.2,1359,639,,0,0,0
0.22,1359,639,,0,0,0
0.24,1359,639,,0,0,0
0.26,1359,639,,0,0,0
0.28,1359,639,,0,0,0
0.3,1358,641,,0,0,0.2137142
0.32,1358,642,,0,0,0.1035118
0.34,1358,645,,0,0,0.2240368
0.36,1357,646,,0,0,0.1205549
0.38,1357,647,,0,0,0.1261936
0.4,1357,648,,0,0,0.1338615
0.42,1356,650,,0,0,0.1355944
0.44,1356,653,,0,0,0.2925118
0.46,1355,654,,0,0,0.1550439
0.48,1355,656,,0,0,0.1595018
0.5,1355,657,,0,0,0.165959
0.52,1354,659,,0,0,0.1758745
0.54,1354,662,,0,0,0.3560621
0.56,1353,664,,0,0,0.1886665
0.58,1353,666,,0,0,0.19435
0.6,1352,668,,0,0,0.2028843
0.62,1352,670,,0,0,0.20849
0.64,1352,672,,0,0,0.2057244
0.66,1351,677,,0,0,0.4469674
0.68,1350,679,,0,0,0.2222337
0.7,1350,681,,0,0,0.2399874
0.72,1349,683,,0,0,0.2326797
0.74,1349,686,,0,0,0.2552718
0.76,1348,691,,0,0,0.4974813
0.78,1347,693,,0,0,0.2712592
0.8,1347,696,,0,0,0.2586149
0.82,1346,699,,0,0,0.2733723
0.84,1346,701,,0,0,0.2850336
0.86,1345,704,,0,0,0.2786233
0.88,1344,710,,0,0,0.5861732
0.9,1343,713,,0,0,0.3115708
0.92,1343,716,,0,0,0.2970905
0.94,1342,719,,0,0,0.3127746
0.96,1342,722,,0,0,0.3260845
0.98,1341,729,,0,0,0.6534171
1,1340,732,,0,0,0.3277344
1.02,1339,735,,0,0,0.3408848
1.04,1339,739,,0,0,0.3395196
1.06,1338,742,,0,0,0.3334912
1.08,1338,749,,0,0,0.6703188
1.1,1337,752,,0,0,0.316612
1.12,1337,755,,0,0,0.3252312
1.14,1337,758,,0,0,0.3236924
1.16,1337,761,,0,0,0.3236116
1.18,1337,765,,0,0,0.3184456
1.2,1337,771,,0,0,0.6364904
1.22,1337,774,,0,0,0.3163742
1.24,1337,777,,0,0,0.3167533
1.26,1337,780,,0,0,0.312764
1.28,1337,784,,0,0,0.3137671
1.3,1337,790,,0,0,0.6249371
1.32,1337,793,,0,0,0.3201516
1.34,1337,796,,0,0,0.3032712
1.36,1337,799,,0,0,0.3112587
1.38,1337,802,,0,0,0.3092725
1.4,1336,808,,0,0,0.5944798
