sep=,
Time,x-Position,y-Position,Checkpoint,Collisionx,Collisiony,Speed
0,1291,970,,0,0,161.4801
0.02,1291,970,,0,0,0
0.04,1288,973,,0,0,0.399997
0.06,1288,973,,0,0,0
0.08,1288,973,,0,0,0
0.09999999,1288,973,,0,0,0
0.12,1288,973,,0,0,0
0.14,1288,973,,0,0,0
0.16,1288,973,,0,0,0
0.18,1288,973,,0,0,0
0.2,1288,973,,0,0,0
0.22,1288,973,,0,0,0
0.24,1288,973,,0,0,0
0.26,1288,973,,0,0,0
0.28,1288,973,,0,0,0
0.3,1224,1058,,0,0,10.66077
0.32,1218,1066,,0,0,1.04603
0.34,1206,1083,,0,0,2.022008
0.36,1200,1091,,0,0,1.01093
0.38,1194,1099,,0,0,1.010968
0.4,1188,1107,,0,0,1.010913
0.42,1181,1115,,0,0,1.010947
0.44,1169,1131,,0,0,2.021893
0.46,1163,1139,,0,0,1.020685
0.48,1157,1147,,0,0,1.007056
0.5,1151,1155,,0,0,1.00536
0.52,1145,1163,,0,0,1.01068
0.54,1133,1180,,0,0,2.021919
0.56,1127,1188,,0,0,1.021872
0.58,1121,1196,,0,0,1.003987
0.6,1115,1204,,0,0,1.006979
0.62,1108,1212,,0,0,1.047168
0.64,1102,1220,,0,0,1.00475
0.66,1090,1236,,0,0,1.991872
0.68,1084,1244,,0,0,1.014734
0.7,1078,1252,,0,0,1.007164
0.72,1072,1261,,0,0,1.061102
0.74,1066,1269,,0,0,0.9726745
0.76,1054,1285,,0,0,2.029413
0.78,1048,1293,,0,0,0.9915741
0.8,1042,1301,,0,0,1.010962
0.82,1036,1309,,0,0,1.034134
0.84,1030,1317,,0,0,0.9934647
0.86,1018,1333,,0,0,2.016176
0.88,1012,1341,,0,0,1.013077
0.9,1005,1349,,0,0,1.008838
0.92,999,1358,,0,0,1.050558
0.94,993,1366,,0,0,0.990506
0.96,987,1374,,0,0,0.9917481
0.98,975,1390,,0,0,2.021915
1,969,1398,,0,0,1.013492
1.02,963,1406,,0,0,1.009258
1.04,957,1414,,0,0,1.01008
1.06,951,1422,,0,0,1.010962
1.08,939,1438,,0,0,2.021881
1.1,933,1446,,0,0,1.017693
1.12,927,1455,,0,0,1.015993
1.14,921,1463,,0,0,0.999144
1.16,914,1471,,0,0,1.011017
1.18,909,1479,,851,1428,0.99335
1.2,897,1495,,816,1578,1.97105
1.22,891,1503,,0,0,1.030988
1.24,884,1510,,0,0,0.9945411
1.26,877,1518,,0,0,1.040323
1.28,870,1525,,0,0,0.9589547
1.3,856,1539,,0,0,1.99864
1.32,849,1546,,0,0,0.990234
1.34,843,1553,,0,0,0.9978124
