sep=,
Time,x-Position,y-Position,Checkpoint,Collisionx,Collisiony,Speed
0,1291,970,,0,0,161.4801
0.02,1291,970,,0,0,0
0.04,1290,970,,0,0,0.008004762
0.06,1290,970,,0,0,0
0.08,1290,970,,0,0,0
0.09999999,1290,970,,0,0,0
0.12,1290,970,,0,0,0
0.14,1290,970,,0,0,0
0.16,1290,970,,0,0,0
0.18,1290,970,,0,0,0
0.2,1290,970,,0,0,0
0.22,1290,970,,0,0,0
0.24,1290,970,,0,0,0
0.26,1290,970,,0,0,0
0.28,1290,970,,0,0,0
0.3,1289,971,,0,0,0.2171143
0.32,1289,972,,0,0,0.1049286
0.34,1288,973,,0,0,0.1128845
0.36,1286,975,,0,0,0.2387818
0.38,1286,976,,0,0,0.1258698
0.4,1285,977,,0,0,0.1323059
0.42,1284,978,,0,0,0.1389984
0.44,1283,979,,0,0,0.1446716
0.46,1281,982,,0,0,0.3063873
0.48,1280,983,,0,0,0.1617157
0.5,1279,984,,0,0,0.1674332
0.52,1278,986,,0,0,0.1737167
0.54,1277,987,,0,0,0.1806091
0.56,1276,989,,0,0,0.1859879
0.58,1274,992,,0,0,0.3839706
0.6,1273,993,,0,0,0.2030609
0.62,1271,995,,0,0,0.209137
0.64,1270,997,,0,0,0.2069962
0.66,1269,998,,0,0,0.21875
0.68,1266,1002,,0,0,0.4537552
0.7,1265,1004,,0,0,0.237703
0.72,1263,1006,,0,0,0.2390274
0.74,1262,1008,,0,0,0.2468903
0.76,1260,1010,,0,0,0.2525528
0.78,1259,1012,,0,0,0.2593643
0.8,1255,1016,,0,0,0.5407929
0.82,1254,1018,,0,0,0.2715439
0.84,1252,1021,,0,0,0.2776749
0.86,1250,1023,,0,0,0.2852005
0.88,1249,1025,,0,0,0.2923004
0.9,1245,1030,,0,0,0.6046829
0.92,1243,1033,,0,0,0.3065888
0.94,1241,1035,,0,0,0.3147141
0.96,1239,1038,,0,0,0.3334274
0.98,1237,1040,,0,0,0.3136246
1,1233,1046,,0,0,0.66978
1.02,1231,1048,,0,0,0.3434052
1.04,1229,1051,,0,0,0.3493942
1.06,1227,1054,,0,0,0.354451
1.08,1225,1057,,0,0,0.3604294
1.1,1223,1060,,0,0,0.3701401
1.12,1218,1066,,0,0,0.7452332
1.14,1216,1069,,0,0,0.3832184
1.16,1214,1072,,0,0,0.3953598
1.18,1211,1075,,0,0,0.3879105
1.2,1209,1078,,0,0,0.400177
1.22,1204,1085,,0,0,0.8180374
1.24,1201,1088,,0,0,0.4165848
1.26,1199,1092,,0,0,0.4228958
1.28,1196,1095,,0,0,0.4350479
1.3,1194,1099,,0,0,0.4440826
