sep=,
Time,x-Position,y-Position,Checkpoint,Collisionx,Collisiony,Speed
0,1326,813,,0,0,155.5392
0.02,1326,813,,0,0,0
0.04,1325,813,,0,0,0.007996046
0.06,1325,813,,0,0,0
0.08,1325,813,,0,0,0
0.09999999,1325,813,,0,0,0
0.12,1325,813,,0,0,0
0.14,1325,813,,0,0,0
0.16,1325,813,,0,0,0
0.18,1325,813,,0,0,0
0.2,1325,813,,0,0,0
0.22,1325,813,,0,0,0
0.24,1325,813,,0,0,0
0.26,1325,813,,0,0,0
0.28,1325,813,,0,0,0
0.3,1324,814,,0,0,0.2124073
0.32,1323,815,,0,0,0.1034915
0.34,1322,817,,0,0,0.2240127
0.36,1321,818,,0,0,0.1205213
0.38,1321,819,,0,0,0.1261918
0.4,1320,820,,0,0,0.1318772
0.42,1319,821,,0,0,0.1422268
0.44,1318,823,,0,0,0.2874509
0.46,1317,825,,0,0,0.1568873
0.48,1316,826,,0,0,0.1579591
0.5,1315,827,,0,0,0.1659386
0.52,1314,829,,0,0,0.1716644
0.54,1313,830,,0,0,0.1820629
0.56,1311,833,,0,0,0.3668023
0.58,1310,835,,0,0,0.1943239
0.6,1308,837,,0,0,0.2000096
0.62,1307,838,,0,0,0.2056781
0.64,1306,840,,0,0,0.2130927
0.66,1304,844,,0,0,0.4380278
0.68,1302,846,,0,0,0.2286554
0.7,1301,848,,0,0,0.2400906
0.72,1300,849,,0,0,0.2349181
0.74,1298,851,,0,0,0.2441843
0.76,1295,856,,0,0,0.5113932
0.78,1294,858,,0,0,0.2587357
0.8,1292,860,,0,0,0.2681395
0.82,1291,862,,0,0,0.2740093
0.84,1289,865,,0,0,0.2823231
0.86,1288,867,,0,0,0.2821259
0.88,1284,872,,0,0,0.6000282
0.9,1283,874,,0,0,0.2925783
0.92,1281,877,,0,0,0.3048325
0.94,1279,879,,0,0,0.3135845
0.96,1277,882,,0,0,0.3192087
0.98,1274,888,,0,0,0.6555063
1,1272,890,,0,0,0.3388666
1.02,1270,893,,0,0,0.3406797
1.04,1268,896,,0,0,0.346304
1.06,1266,899,,0,0,0.3540571
1.08,1262,905,,0,0,0.7227975
1.1,1260,908,,0,0,0.3701816
1.12,1258,911,,0,0,0.3827497
1.14,1255,914,,0,0,0.3743661
1.16,1253,917,,0,0,0.3971892
1.18,1251,921,,0,0,0.3823425
1.2,1246,927,,0,0,0.8019571
1.22,1244,930,,0,0,0.4155309
1.24,1241,934,,0,0,0.4088921
1.26,1239,937,,0,0,0.4206288
1.28,1236,941,,0,0,0.4383458
1.3,1231,948,,0,0,0.8573526
1.32,1229,951,,0,0,0.443074
1.34,1226,955,,0,0,0.4487683
1.36,1223,959,,0,0,0.4774371
1.38,1221,962,,0,0,0.4369909
1.4,1215,970,,0,0,0.9373036
1.42,1212,974,,0,0,0.4767741
1.44,1209,977,,0,0,0.4863491
1.46,1206,981,,0,0,0.4983328
1.48,1204,985,,0,0,0.4778562
1.5,1201,989,,0,0,0.4915952
1.52,1195,997,,0,0,0.9832001
1.54,1192,1001,,0,0,0.5076566
1.56,1189,1005,,0,0,0.4755369
1.58,1186,1009,,0,0,0.5047229
1.6,1183,1013,,0,0,0.4784674
1.62,1177,1021,,0,0,0.9831911
1.64,1174,1025,,0,0,0.4916057
1.66,1171,1029,,0,0,0.4982341
1.68,1169,1033,,0,0,0.4849533
1.7,1166,1037,,0,0,0.5018297
1.72,1163,1041,,0,0,0.4813617
1.74,1157,1049,,0,0,0.984407
1.76,1154,1053,,0,0,0.4904
1.78,1151,1057,,0,0,0.5085384
1.8,1148,1061,,0,0,0.4769505
1.82,1146,1065,,0,0,0.4910858
1.84,1140,1073,,0,0,0.9815019
1.86,1137,1077,,0,0,0.4915042
1.88,1134,1081,,0,0,0.4916163
1.9,1131,1085,,0,0,0.5124272
1.92,1128,1089,,0,0,0.4707592
1.94,1123,1097,,0,0,0.9831868
1.96,1120,1101,,0,0,0.4916044
1.98,1117,1105,,0,0,0.4912975
2,1114,1109,,0,0,0.4773139
2.02,1112,1113,,0,0,0.4763071
2.04,1109,1116,,0,0,0.4705543
2.06,1103,1124,,0,0,0.9254529
2.08,1101,1128,,0,0,0.4547258
2.1,1098,1131,,0,0,0.4491977
2.12,1095,1135,,0,0,0.4534349
2.14,1093,1138,,0,0,0.4342319
2.16,1090,1143,,0,0,0.5363075
2.18,1084,1149,,0,0,0.8461426
2.2,1082,1153,,0,0,0.4145098
2.22,1079,1156,,0,0,0.4091828
2.24,1077,1159,,0,0,0.4062821
2.26,1075,1162,,0,0,0.3955167
2.28,1072,1165,,0,0,0.3928611
2.3,1067,1171,,0,0,0.779033
2.32,1065,1175,,0,0,0.4028148
2.34,1062,1178,,0,0,0.4024243
2.36,1060,1181,,0,0,0.4025974
2.38,1058,1184,,0,0,0.4151215
2.4,1053,1191,,0,0,0.8417546
2.42,1050,1195,,0,0,0.4264379
2.44,1048,1198,,0,0,0.4313578
2.46,1045,1202,,0,0,0.4380474
2.48,1043,1205,,0,0,0.4431878
2.5,1038,1213,,0,0,0.898246
2.52,1035,1217,,0,0,0.4581728
2.54,1033,1221,,0,0,0.4808592
2.56,1030,1225,,0,0,0.4430305
2.58,1028,1229,,0,0,0.4689614
2.6,1025,1233,,0,0,0.4727625
2.62,1020,1241,,0,0,0.9286547
2.64,1018,1245,,0,0,0.4700736
2.66,1016,1248,,0,0,0.439053
2.68,1013,1252,,0,0,0.4432919
2.7,1011,1256,,0,0,0.4371316
2.72,1007,1263,,0,0,0.8626536
2.74,1004,1267,,0,0,0.4311903
2.76,1002,1270,,0,0,0.4244956
2.78,1000,1274,,0,0,0.3909973
2.8,998,1277,,0,0,0.4113875
2.82,994,1284,,0,0,0.8117426
2.84,992,1288,,0,0,0.3894771
2.86,990,1291,,0,0,0.3941173
2.88,988,1294,,0,0,0.3959845
2.9,986,1298,,0,0,0.4043579
2.92,984,1302,,0,0,0.3939239
2.94,981,1309,,0,0,0.8067529
2.96,979,1312,,0,0,0.4041609
2.98,977,1316,,0,0,0.4174242
3,975,1320,,0,0,0.4006734
3.02,974,1324,,0,0,0.4123151
3.04,971,1331,,0,0,0.832031
3.06,969,1335,,0,0,0.4259333
3.08,968,1339,,0,0,0.4138339
3.1,966,1343,,0,0,0.4189707
3.12,965,1347,,0,0,0.4214734
3.14,964,1351,,0,0,0.4091075
3.16,961,1359,,0,0,0.821163
3.18,960,1363,,0,0,0.4086747
3.2,959,1367,,0,0,0.393504
3.22,958,1370,,0,0,0.392604
3.24,957,1374,,0,0,0.3891791
3.26,955,1381,,0,0,0.7546111
3.28,954,1385,,0,0,0.3699126
3.3,953,1388,,0,0,0.3680314
3.32,952,1392,,0,0,0.3586549
3.34,951,1395,,0,0,0.3505767
3.36,949,1402,,0,0,0.7088183
3.38,948,1406,,0,0,0.3577604
3.4,947,1409,,0,0,0.3510632
3.42,946,1412,,0,0,0.3562871
3.44,945,1416,,0,0,0.352532
3.46,943,1422,,0,0,0.7088115
3.48,941,1426,,0,0,0.3547041
3.5,940,1429,,0,0,0.3574879
3.52,939,1433,,0,0,0.3510252
3.54,938,1436,,0,0,0.3487916
3.56,937,1439,,0,0,0.3431169
3.58,935,1446,,0,0,0.6738869
3.6,934,1449,,0,0,0.3256258
3.62,933,1452,,0,0,0.3161846
3.64,932,1455,,0,0,0.3147401
3.66,931,1458,,0,0,0.3154775
3.68,929,1463,,0,0,0.5948919
3.7,929,1466,,0,0,0.2945884
3.72,928,1469,,0,0,0.3016714
3.74,927,1472,,0,0,0.2971514
3.76,926,1475,,0,0,0.3091386
3.78,924,1481,,0,0,0.635263
3.8,923,1484,,0,0,0.3260899
3.82,922,1487,,0,0,0.3400835
3.84,921,1490,,0,0,0.329059
