sep=,
Time,x-Position,y-Position,Checkpoint,Collisionx,Collisiony,Speed
0,1326,813,,0,0,155.5392
0.02,1326,813,,0,0,0
0.04,1325,813,,0,0,0.007996046
0.06,1325,813,,0,0,0
0.08,1325,813,,0,0,0
0.09999999,1325,813,,0,0,0
0.12,1325,813,,0,0,0
0.14,1325,813,,0,0,0
0.16,1325,813,,0,0,0
0.18,1325,813,,0,0,0
0.2,1325,813,,0,0,0
0.22,1325,813,,0,0,0
0.24,1325,813,,0,0,0
0.26,1325,813,,0,0,0
0.28,1325,813,,0,0,0
0.3,1324,814,,0,0,0.2147306
0.32,1323,815,,0,0,0.1056242
0.34,1323,816,,0,0,0.1102131
0.36,1321,818,,0,0,0.2420132
0.38,1321,819,,0,0,0.1226612
0.4,1320,820,,0,0,0.1364993
0.42,1319,821,,0,0,0.135067
0.44,1318,822,,0,0,0.1442063
0.46,1317,825,,0,0,0.3055753
0.48,1316,826,,0,0,0.1612991
0.5,1315,828,,0,0,0.1685548
0.52,1314,829,,0,0,0.1728478
0.54,1313,830,,0,0,0.1787197
0.56,1312,832,,0,0,0.1865617
0.58,1309,835,,0,0,0.3803648
0.6,1308,837,,0,0,0.2010598
0.62,1307,838,,0,0,0.2067117
0.64,1306,840,,0,0,0.2124037
0.66,1305,842,,0,0,0.2180831
0.68,1302,846,,0,0,0.4559637
0.7,1301,848,,0,0,0.2323402
0.72,1299,850,,0,0,0.2407812
0.74,1298,852,,0,0,0.2478933
0.76,1297,854,,0,0,0.2507263
0.78,1294,858,,0,0,0.5212967
0.8,1292,860,,0,0,0.2693515
0.82,1291,863,,0,0,0.2885958
0.84,1289,865,,0,0,0.2724549
0.86,1287,867,,0,0,0.2803647
0.88,1286,870,,0,0,0.3000067
0.9,1282,875,,0,0,0.6012946
0.92,1281,877,,0,0,0.3003079
0.94,1279,880,,0,0,0.3274518
0.96,1277,882,,0,0,0.3074217
0.98,1275,885,,0,0,0.3259505
1,1271,891,,0,0,0.67431
1.02,1269,893,,0,0,0.3418988
1.04,1267,896,,0,0,0.3552535
1.06,1265,899,,0,0,0.3595806
1.08,1263,902,,0,0,0.3450909
1.1,1259,908,,0,0,0.7359003
1.12,1257,911,,0,0,0.3770501
1.14,1255,915,,0,0,0.3842256
1.16,1253,918,,0,0,0.3965878
1.18,1251,921,,0,0,0.3844238
1.2,1248,924,,0,0,0.3997676
1.22,1244,931,,0,0,0.8165669
1.24,1241,934,,0,0,0.4167994
1.26,1239,938,,0,0,0.4224809
1.28,1237,942,,0,0,0.4320899
1.3,1234,945,,0,0,0.4298994
1.32,1229,952,,0,0,0.8847026
1.34,1226,956,,0,0,0.4762057
1.36,1224,960,,0,0,0.4348033
1.38,1221,964,,0,0,0.4586094
1.4,1219,968,,0,0,0.467899
1.42,1213,975,,0,0,0.9528275
1.44,1211,979,,0,0,0.4850047
1.46,1208,984,,0,0,0.4905444
1.48,1205,988,,0,0,0.4997153
1.5,1202,992,,0,0,0.510867
1.52,1199,996,,0,0,0.4953175
1.54,1194,1005,,0,0,1.032324
1.56,1191,1009,,0,0,0.5246798
1.58,1188,1013,,0,0,0.5303527
1.6,1185,1018,,0,0,0.5409076
1.62,1182,1022,,0,0,0.559436
1.64,1175,1031,,0,0,1.077886
1.66,1172,1036,,0,0,0.5610369
1.68,1169,1041,,0,0,0.5805704
1.7,1166,1045,,0,0,0.5622023
1.72,1163,1050,,0,0,0.5652238
1.74,1159,1055,,0,0,0.5824126
1.76,1153,1065,,0,0,1.190404
1.78,1149,1070,,0,0,0.6198708
1.8,1146,1075,,0,0,0.5746728
1.82,1142,1080,,0,0,0.6369979
1.84,1139,1085,,0,0,0.585022
1.86,1132,1095,,0,0,1.248076
1.88,1129,1100,,0,0,0.6325443
1.9,1125,1105,,0,0,0.6382532
1.92,1121,1111,,0,0,0.6448403
1.94,1118,1116,,0,0,0.6537465
1.96,1110,1127,,0,0,1.33199
1.98,1107,1133,,0,0,0.6473761
2,1103,1138,,0,0,0.6706569
2.02,1099,1144,,0,0,0.6790194
2.04,1095,1149,,0,0,0.6826163
2.06,1087,1161,,0,0,1.384329
2.08,1083,1167,,0,0,0.7007648
2.1,1079,1173,,0,0,0.706317
2.12,1075,1178,,0,0,0.7211587
2.14,1071,1184,,0,0,0.7253228
2.16,1067,1190,,0,0,0.7066945
2.18,1059,1203,,0,0,1.484862
2.2,1055,1209,,0,0,0.7359288
2.22,1051,1215,,0,0,0.7295632
2.24,1047,1221,,0,0,0.7517835
2.26,1042,1227,,0,0,0.7574794
2.28,1034,1240,,0,0,1.531958
2.3,1029,1246,,0,0,0.7744822
2.32,1025,1253,,0,0,0.7801673
2.34,1021,1259,,0,0,0.7858778
2.36,1016,1266,,0,0,0.7915142
2.38,1012,1273,,0,0,0.797271
2.4,1003,1286,,0,0,1.611359
2.42,998,1293,,0,0,0.8143076
2.44,993,1298,,1050,1354,0.765986
2.46,987,1304,,0,0,0.8075521
2.48,982,1311,,0,0,0.8359779
2.5,973,1325,,0,0,1.681022
2.52,969,1331,,0,0,0.7777259
2.54,964,1338,,0,0,0.8299366
2.56,959,1345,,0,0,0.8395221
2.58,955,1352,,0,0,0.8119363
2.6,946,1366,,0,0,1.683082
2.62,942,1373,,0,0,0.8473774
2.64,937,1380,,0,0,0.8285286
2.66,933,1387,,0,0,0.8407689
2.68,928,1395,,0,0,0.8638602
2.7,924,1402,,0,0,0.8225134
2.72,916,1417,,0,0,1.734893
2.74,914,1424,,855,1450,0.6731914
2.76,913,1431,,0,0,0.7031265
2.78,913,1437,,0,0,0.6273059
2.8,912,1443,,0,0,0.6540254
2.82,911,1459,,0,0,1.522832
2.84,911,1466,,0,0,0.7381744
2.86,911,1474,,0,0,0.7618256
2.88,911,1481,,0,0,0.7690125
2.9,911,1489,,0,0,0.7921906
2.92,909,1506,,0,0,1.729574
2.94,910,1517,,820,1601,1.032241
2.96,909,1524,,0,0,0.7170168
2.98,907,1531,,0,0,0.7357783
3,906,1538,,0,0,0.694429
3.02,905,1545,,0,0,0.7275634
3.04,900,1560,,0,0,1.612399
3.06,898,1567,,0,0,0.6746993
3.08,897,1574,,0,0,0.7134702
3.1,895,1581,,0,0,0.7187418
3.12,893,1588,,0,0,0.720413
3.14,886,1602,,950,1648,1.63904
3.16,881,1607,,0,0,0.7188999
3.18,875,1614,,0,0,0.8222387
3.2,869,1620,,0,0,0.8819447
3.22,863,1626,,0,0,0.8664954
3.24,851,1638,,0,0,1.742042
3.26,844,1645,,0,0,0.938423
3.28,838,1651,,0,0,0.8566374
3.3,831,1657,,0,0,0.8897749
3.32,825,1663,,0,0,0.8922339
3.34,819,1669,,0,0,0.8947018
3.36,806,1683,,0,0,1.788053
3.38,799,1688,,0,0,0.9069689
3.4,793,1695,,851,1747,0.8988703
3.42,786,1701,,0,0,0.9191009
3.44,780,1707,,0,0,0.8802837
3.46,768,1721,,0,0,1.784083
3.48,761,1726,,0,0,0.9604014
3.5,754,1733,,0,0,0.9253073
3.52,747,1739,,0,0,0.9449707
3.54,741,1745,,0,0,0.8663703
3.56,729,1759,,0,0,1.830385
3.58,721,1764,,0,0,0.9370903
3.6,714,1771,,0,0,0.9420311
3.62,708,1777,,0,0,0.8810797
3.64,701,1783,,0,0,0.9034083
3.66,694,1789,,0,0,0.9163116
3.68,682,1802,,688,1796,1.792889
3.7,674,1808,,0,0,0.9423007
3.72,668,1814,,0,0,0.8811057
3.74,661,1820,,0,0,0.9031368
3.76,655,1826,,0,0,0.8837768
3.78,642,1838,,0,0,1.804806
3.8,635,1844,,0,0,0.8970562
3.82,628,1850,,0,0,0.9006282
3.84,622,1856,,0,0,0.8959241
3.86,615,1862,,0,0,0.899602
3.88,602,1875,,0,0,1.818058
