sep=,
Time,x-Position,y-Position,Checkpoint,Collisionx,Collisiony,Speed
0,1359,639,,0,0,150.2254
0.02,1359,639,,0,0,0
0.04,1359,639,,0,0,0.008000962
0.06,1359,639,,0,0,0
0.08,1359,639,,0,0,0
0.09999999,1359,639,,0,0,0
0.12,1359,639,,0,0,0
0.14,1359,639,,0,0,0
0.16,1359,639,,0,0,0
0.18,1359,639,,0,0,0
0.2,1359,639,,0,0,0
0.22,1359,639,,0,0,0
0.24,1359,639,,0,0,0
0.26,1359,639,,0,0,0
0.28,1359,639,,0,0,0
0.3,1358,641,,0,0,0.2171096
0.32,1358,643,,0,0,0.1052596
0.34,1358,644,,0,0,0.1102802
0.36,1357,646,,0,0,0.2384955
0.38,1357,647,,0,0,0.1274896
0.4,1357,648,,0,0,0.134728
0.42,1356,650,,0,0,0.1395525
0.44,1356,651,,0,0,0.1426293
0.46,1356,653,,0,0,0.1503526
0.48,1355,656,,0,0,0.3177482
0.5,1355,657,,0,0,0.1673882
0.52,1354,659,,0,0,0.1730717
0.54,1354,661,,0,0,0.1787328
0.56,1354,663,,0,0,0.184994
0.58,1353,666,,0,0,0.3853014
0.6,1352,668,,0,0,0.2059909
0.62,1352,670,,0,0,0.2025955
0.64,1351,673,,0,0,0.2158915
0.66,1351,675,,0,0,0.2153991
0.68,1350,679,,0,0,0.454013
0.7,1350,681,,0,0,0.2415574
0.72,1349,684,,0,0,0.235163
0.74,1348,686,,0,0,0.2468817
0.76,1348,689,,0,0,0.258252
0.78,1347,691,,0,0,0.252528
0.8,1346,696,,0,0,0.5334916
0.82,1346,699,,0,0,0.2807451
0.84,1345,702,,0,0,0.2852883
0.86,1344,705,,0,0,0.2768094
0.88,1344,707,,0,0,0.2923935
0.9,1343,713,,0,0,0.601537
0.92,1342,716,,0,0,0.309329
0.94,1341,719,,0,0,0.3150157
0.96,1341,723,,0,0,0.3206992
0.98,1340,726,,0,0,0.3263678
1,1338,732,,0,0,0.6697637
1.02,1338,736,,0,0,0.3434215
1.04,1337,739,,0,0,0.3579133
1.06,1336,743,,0,0,0.3459025
1.08,1335,746,,0,0,0.3674697
1.1,1335,750,,0,0,0.359076
1.12,1333,757,,0,0,0.7492722
1.14,1332,761,,0,0,0.383139
1.16,1331,765,,0,0,0.3888225
1.18,1331,768,,0,0,0.3944943
1.2,1330,772,,0,0,0.4001927
1.22,1328,780,,0,0,0.8204126
1.24,1327,784,,0,0,0.4141996
1.26,1326,789,,0,0,0.4345709
1.28,1325,793,,0,0,0.4168874
1.3,1324,797,,0,0,0.4342523
1.32,1323,806,,0,0,0.8867583
1.34,1322,810,,0,0,0.4533873
1.36,1321,814,,0,0,0.4536389
1.38,1320,819,,0,0,0.4626176
1.4,1319,824,,0,0,0.4683267
