sep=,
Time,x-Position,y-Position,Checkpoint,Collisionx,Collisiony,Speed
0,1359,639,,0,0,150.2254
0.02,1359,639,,0,0,0
0.04,1358,643,,0,0,0.4000004
0.06,1358,643,,0,0,0
0.08,1358,643,,0,0,0
0.09999999,1358,643,,0,0,0
0.12,1358,643,,0,0,0
0.14,1358,643,,0,0,0
0.16,1358,643,,0,0,0
0.18,1358,643,,0,0,0
0.2,1358,643,,0,0,0
0.22,1358,643,,0,0,0
0.24,1358,643,,0,0,0
0.26,1358,643,,0,0,0
0.28,1358,643,,0,0,0
0.3,1335,747,,0,0,10.67048
0.32,1333,758,,0,0,1.106952
0.34,1328,778,,0,0,2.026011
0.36,1326,788,,0,0,1.006947
0.38,1324,798,,0,0,1.035882
0.4,1322,808,,0,0,0.9874011
0.42,1320,818,,0,0,1.009524
0.44,1318,827,,0,0,1.01106
0.46,1313,847,,0,0,2.038556
0.48,1311,857,,0,0,0.9941653
0.5,1309,867,,0,0,1.010953
0.52,1307,877,,0,0,1.010983
0.54,1305,887,,0,0,1.024367
0.56,1301,906,,0,0,2.008465
0.58,1298,916,,0,0,1.0132
0.6,1296,927,,0,0,1.040951
0.62,1294,936,,0,0,0.9786814
0.64,1292,946,,0,0,1.034797
0.66,1288,966,,0,0,2.008877
0.68,1283,975,,0,0,1.000137
0.7,1278,984,,0,0,1.042769
0.72,1274,993,,0,0,0.9791287
0.74,1269,1002,,0,0,1.03877
0.76,1265,1011,,0,0,0.9831349
0.78,1256,1029,,0,0,2.021877
0.8,1251,1038,,0,0,1.010947
0.82,1246,1047,,0,0,1.016751
0.84,1242,1056,,0,0,1.005832
0.86,1237,1065,,0,0,1.046914
0.88,1228,1083,,0,0,1.985262
0.9,1223,1092,,0,0,1.027318
0.92,1219,1101,,0,0,0.9945621
0.94,1214,1110,,0,0,1.010947
0.96,1209,1119,,0,0,1.010964
0.98,1200,1137,,0,0,2.023106
1,1196,1146,,1291,1049,1.023712
1.02,1191,1155,,0,0,1.014103
1.04,1189,1165,,0,0,1.019748
1.06,1187,1175,,0,0,0.9850064
1.08,1185,1185,,0,0,1.031876
1.1,1181,1204,,0,0,2.000965
1.12,1179,1214,,0,0,1.010953
1.14,1177,1224,,0,0,1.010953
1.16,1175,1234,,0,0,1.01412
1.18,1173,1244,,0,0,1.007776
1.2,1169,1264,,0,0,2.021905
1.22,1167,1274,,0,0,1.010953
1.24,1165,1284,,0,0,1.01096
1.26,1163,1293,,0,0,1.010929
1.28,1161,1303,,0,0,1.012751
1.3,1157,1323,,0,0,2.020114
1.32,1155,1333,,0,0,1.010945
1.34,1153,1343,,0,0,1.010945
1.36,1151,1353,,0,0,1.015413
1.38,1149,1363,,0,0,1.006492
1.4,1147,1373,,0,0,1.010929
1.42,1143,1393,,0,0,2.02189
