sep=,
Time,x-Position,y-Position,Checkpoint,Collisionx,Collisiony,Speed
0,1326,813,,0,0,155.5392
0.02,1326,813,,0,0,0
0.04,1325,813,,0,0,0.0200041
0.06,1325,813,,0,0,0
0.08,1325,813,,0,0,0
0.09999999,1325,813,,0,0,0
0.12,1325,813,,0,0,0
0.14,1325,813,,0,0,0
0.16,1325,813,,0,0,0
0.18,1325,813,,0,0,0
0.2,1325,813,,0,0,0
0.22,1325,813,,0,0,0
0.24,1325,813,,0,0,0
0.26,1325,813,,0,0,0
0.28,1325,813,,0,0,0
0.3,1322,817,,0,0,0.5421565
0.32,1320,819,,0,0,0.2527441
0.34,1319,821,,0,0,0.2537467
0.36,1317,823,,0,0,0.2626068
0.38,1315,827,,0,0,0.4945831
0.4,1313,829,,0,0,0.2527416
0.42,1312,831,,0,0,0.2527416
0.44,1310,833,,0,0,0.2533066
0.46,1309,836,,0,0,0.253004
0.48,1306,840,,0,0,0.5063508
0.5,1305,842,,0,0,0.2510402
0.52,1303,844,,0,0,0.2553719
0.54,1302,846,,0,0,0.2501113
0.56,1300,848,,0,0,0.2581524
0.58,1299,850,,0,0,0.2564997
0.6,1296,854,,0,0,0.4962781
0.62,1295,857,,0,0,0.2600251
0.64,1293,859,,0,0,0.2454431
0.66,1292,861,,0,0,0.2527416
0.68,1291,863,,0,0,0.2608165
0.7,1288,867,,0,0,0.5031554
0.72,1286,869,,0,0,0.2471296
0.74,1285,871,,0,0,0.2555221
0.76,1283,873,,0,0,0.2541043
0.78,1282,875,,0,0,0.2493749
0.8,1279,880,,0,0,0.5131243
0.82,1278,882,,0,0,0.2441291
0.84,1276,884,,0,0,0.252731
0.86,1275,886,,0,0,0.2527416
0.88,1273,888,,0,0,0.2621498
0.9,1272,890,,0,0,0.2433334
0.92,1269,894,,0,0,0.5087292
0.94,1268,896,,0,0,0.2535436
0.96,1266,898,,0,0,0.2550926
0.98,1265,900,,0,0,0.2463319
1,1264,902,,0,0,0.253988
1.02,1261,907,,0,0,0.5042261
1.04,1259,909,,0,0,0.2583005
1.06,1258,911,,0,0,0.2471614
1.08,1256,913,,0,0,0.2527416
1.1,1255,915,,0,0,0.2528347
1.12,1252,919,,0,0,0.5053837
1.14,1251,921,,0,0,0.2527416
1.16,1249,923,,0,0,0.2527416
1.18,1248,925,,0,0,0.2572679
1.2,1247,928,,0,0,0.2481941
1.22,1245,930,,0,0,0.2529786
1.24,1242,934,,0,0,0.5052356
1.26,1241,936,,0,0,0.252731
1.28,1239,938,,0,0,0.2527416
1.3,1238,940,,0,0,0.2548619
1.32,1237,942,,0,0,0.2506106
1.34,1234,946,,0,0,0.5064777
1.36,1232,948,,0,0,0.2517259
1.38,1231,951,,0,0,0.2546249
1.4,1230,953,,0,0,0.2508519
1.42,1228,955,,0,0,0.2554607
1.44,1225,959,,0,0,0.5027428
1.46,1224,961,,0,0,0.2597395
1.48,1222,963,,0,0,0.2457437
1.5,1221,965,,0,0,0.2527416
1.52,1220,967,,0,0,0.2554882
1.54,1218,969,,0,0,0.2511608
1.56,1215,974,,0,0,0.504313
1.58,1214,976,,0,0,0.252731
1.6,1212,978,,0,0,0.252731
1.62,1211,980,,0,0,0.2602558
1.64,1210,982,,0,0,0.2476884
1.66,1207,986,,0,0,0.5059
1.68,1205,988,,0,0,0.2499843
1.7,1204,990,,0,0,0.2525935
1.72,1203,992,,0,0,0.2565759
1.74,1201,994,,0,0,0.248903
1.76,1198,999,,0,0,0.5054726
1.78,1197,1001,,0,0,0.2527416
1.8,1195,1003,,0,0,0.2539393
1.82,1194,1005,,0,0,0.2515608
1.84,1193,1007,,0,0,0.2527141
1.86,1191,1009,,0,0,0.2584487
1.88,1188,1013,,0,0,0.4997549
1.9,1187,1015,,0,0,0.2527416
1.92,1185,1017,,0,0,0.2527416
1.94,1184,1020,,0,0,0.2568384
1.96,1183,1022,,0,0,0.248666
1.98,1180,1026,,0,0,0.5119584
2,1178,1028,,0,0,0.2477603
2.02,1177,1030,,0,0,0.2513089
2.04,1176,1032,,0,0,0.2526315
2.06,1174,1034,,0,0,0.252731
2.08,1171,1038,,0,0,0.5054726
2.1,1170,1040,,0,0,0.2527416
2.12,1168,1043,,0,0,0.2543519
2.14,1167,1045,,0,0,0.2622873
2.16,1166,1047,,0,0,0.2423008
2.18,1164,1049,,0,0,0.2520221
2.2,1161,1053,,0,0,0.5065517
2.22,1160,1055,,0,0,0.2456605
2.24,1158,1057,,0,0,0.2546838
2.26,1157,1059,,0,0,0.2433032
2.28,1156,1061,,0,0,0.2440597
2.3,1153,1065,,0,0,0.4931258
2.32,1151,1067,,0,0,0.2465633
2.34,1150,1069,,0,0,0.2513295
2.36,1148,1071,,0,0,0.24179
2.38,1147,1073,,0,0,0.2539529
2.4,1144,1077,,0,0,0.4857387
2.42,1143,1079,,0,0,0.2465589
2.44,1141,1081,,0,0,0.2465634
2.46,1140,1083,,0,0,0.2465573
2.48,1138,1085,,0,0,0.2465618
2.5,1137,1087,,0,0,0.2483064
2.52,1134,1091,,0,0,0.4933494
2.54,1133,1093,,0,0,0.2445836
2.56,1131,1095,,0,0,0.2497979
2.58,1130,1097,,0,0,0.2401921
2.6,1128,1099,,0,0,0.2353959
2.62,1125,1102,,0,0,0.4608306
2.64,1123,1104,,0,0,0.2245673
2.66,1122,1105,,0,0,0.2304124
2.68,1120,1107,,0,0,0.2394748
2.7,1119,1109,,0,0,0.2304219
2.72,1117,1111,,0,0,0.2297408
2.74,1115,1115,,0,0,0.4602213
2.76,1113,1116,,0,0,0.2301183
2.78,1112,1118,,0,0,0.2301129
2.8,1111,1120,,0,0,0.2332672
2.82,1109,1122,,0,0,0.2269678
2.84,1107,1126,,0,0,0.4840038
2.86,1105,1128,,0,0,0.247665
2.88,1104,1130,,0,0,0.2401125
2.9,1103,1132,,0,0,0.2382374
2.92,1101,1134,,0,0,0.2470018
2.94,1099,1138,,0,0,0.4835135
2.96,1097,1140,,0,0,0.2375126
2.98,1096,1142,,0,0,0.2435135
3,1095,1144,,0,0,0.2404958
3.02,1093,1146,,0,0,0.2420064
3.04,1092,1148,,0,0,0.2601486
3.06,1089,1152,,0,0,0.4890315
3.08,1087,1154,,0,0,0.2497262
3.1,1086,1156,,0,0,0.2514143
3.12,1085,1158,,0,0,0.2480434
3.14,1083,1160,,0,0,0.2497166
3.16,1080,1164,,0,0,0.4868327
3.18,1079,1166,,0,0,0.2431463
3.2,1078,1168,,0,0,0.2375955
3.22,1076,1170,,0,0,0.2352325
3.24,1075,1172,,0,0,0.2324251
3.26,1072,1176,,0,0,0.4679638
3.28,1071,1178,,0,0,0.2307873
3.3,1070,1180,,0,0,0.2337748
3.32,1068,1182,,0,0,0.2419735
3.34,1067,1184,,0,0,0.249728
3.36,1065,1186,,0,0,0.2355395
3.38,1063,1190,,0,0,0.4503862
3.4,1062,1192,,0,0,0.2393494
3.42,1060,1194,,0,0,0.2472826
3.44,1059,1196,,0,0,0.2550276
3.46,1057,1198,,0,0,0.2444218
3.48,1054,1202,,0,0,0.5144323
3.5,1053,1204,,0,0,0.2347463
3.52,1052,1206,,0,0,0.2556938
3.54,1050,1208,,0,0,0.2539425
3.56,1049,1210,,0,0,0.2452254
3.58,1046,1214,,0,0,0.4937618
3.6,1045,1216,,0,0,0.2425959
3.62,1043,1218,,0,0,0.2413658
3.64,1042,1220,,0,0,0.2419488
3.66,1041,1222,,0,0,0.2408964
3.68,1039,1224,,0,0,0.2417022
3.7,1037,1228,,0,0,0.4442518
3.72,1036,1230,,0,0,0.2008671
3.74,1035,1231,,0,0,0.1886002
3.76,1034,1232,,0,0,0.162004
3.78,1033,1234,,0,0,0.156668
3.8,1031,1236,,0,0,0.3031207
3.82,1030,1237,,0,0,0.1476653
