sep=,
Time,x-Position,y-Position,Checkpoint,Collisionx,Collisiony,Speed
0,1326,813,,0,0,155.5392
0.02,1326,813,,0,0,0
0.04,1325,813,,0,0,0.0200041
0.06,1325,813,,0,0,0
0.08,1325,813,,0,0,0
0.09999999,1325,813,,0,0,0
0.12,1325,813,,0,0,0
0.14,1325,813,,0,0,0
0.16,1325,813,,0,0,0
0.18,1325,813,,0,0,0
0.2,1325,813,,0,0,0
0.22,1325,813,,0,0,0
0.24,1325,813,,0,0,0
0.26,1325,813,,0,0,0
0.28,1325,813,,0,0,0
0.3,1322,817,,0,0,0.5370994
0.32,1320,819,,0,0,0.2530065
0.34,1319,821,,0,0,0.2542017
0.36,1316,825,,0,0,0.5088097
0.38,1315,827,,0,0,0.2477709
0.4,1313,829,,0,0,0.2538166
0.42,1312,831,,0,0,0.2516751
0.44,1310,833,,0,0,0.2538567
0.46,1308,838,,0,0,0.504368
0.48,1306,840,,0,0,0.2527077
0.5,1305,842,,0,0,0.2527353
0.52,1303,844,,0,0,0.2527353
0.54,1302,846,,0,0,0.2571748
0.56,1301,848,,0,0,0.2503737
0.58,1298,852,,0,0,0.5047066
0.6,1296,854,,0,0,0.2515164
0.62,1295,856,,0,0,0.2548619
0.64,1293,859,,0,0,0.2505324
0.66,1292,861,,0,0,0.2527416
0.68,1289,865,,0,0,0.5054768
0.7,1288,867,,0,0,0.2527416
0.72,1286,869,,0,0,0.2527353
0.74,1285,871,,0,0,0.2527353
0.76,1283,873,,0,0,0.2604463
0.78,1282,875,,0,0,0.2508625
0.8,1279,879,,0,0,0.4996491
0.82,1278,882,,0,0,0.2614472
0.84,1276,884,,0,0,0.2440254
0.86,1275,886,,0,0,0.2527353
0.88,1274,888,,0,0,0.2576467
0.9,1271,892,,0,0,0.5005675
0.92,1269,894,,0,0,0.252896
0.94,1268,896,,0,0,0.2526146
0.96,1266,898,,0,0,0.2527035
0.98,1265,900,,0,0,0.2535542
1,1262,905,,0,0,0.5123097
1.02,1261,907,,0,0,0.2506213
1.04,1259,909,,0,0,0.248721
1.06,1258,911,,0,0,0.2512095
1.08,1256,913,,0,0,0.257981
1.1,1254,917,,0,0,0.5002374
1.12,1252,919,,0,0,0.2527353
1.14,1251,921,,0,0,0.2558882
1.16,1249,923,,0,0,0.2524559
1.18,1248,925,,0,0,0.2498637
1.2,1247,928,,0,0,0.2527416
1.22,1244,932,,0,0,0.5056207
1.24,1242,934,,0,0,0.2563008
1.26,1241,936,,0,0,0.2490342
1.28,1239,938,,0,0,0.2527353
1.3,1238,940,,0,0,0.253516
1.32,1235,944,,0,0,0.5141782
1.34,1234,946,,0,0,0.247117
1.36,1232,948,,0,0,0.2521152
1.38,1231,951,,0,0,0.2494955
1.4,1230,953,,0,0,0.2527353
1.42,1227,957,,0,0,0.506247
1.44,1225,959,,0,0,0.2519671
1.46,1224,961,,0,0,0.2529172
1.48,1222,963,,0,0,0.252549
1.5,1221,965,,0,0,0.2527416
1.52,1220,967,,0,0,0.2527353
1.54,1217,971,,0,0,0.5054768
1.56,1215,974,,0,0,0.2527416
1.58,1214,976,,0,0,0.2562458
1.6,1212,978,,0,0,0.2568447
1.62,1211,980,,0,0,0.2451173
1.64,1208,984,,0,0,0.5132873
1.66,1207,986,,0,0,0.2484628
1.68,1205,988,,0,0,0.2506319
1.7,1204,990,,0,0,0.2516095
1.72,1203,992,,0,0,0.2628142
1.74,1201,994,,0,0,0.2442116
1.76,1198,999,,0,0,0.5054281
1.78,1197,1001,,0,0,0.2544493
1.8,1195,1003,,0,0,0.2493686
1.82,1194,1005,,0,0,0.2581948
1.84,1193,1007,,0,0,0.2471339
1.86,1190,1011,,0,0,0.5109469
1.88,1188,1013,,0,0,0.2472715
1.9,1187,1015,,0,0,0.2527353
1.92,1185,1017,,0,0,0.2629856
1.94,1184,1019,,0,0,0.242487
1.96,1181,1024,,0,0,0.5095905
1.98,1180,1026,,0,0,0.251692
2,1178,1028,,0,0,0.2514889
2.02,1177,1030,,0,0,0.2544831
2.04,1176,1032,,0,0,0.249176
2.06,1174,1034,,0,0,0.2628755
2.08,1171,1038,,0,0,0.4953323
2.1,1170,1040,,0,0,0.2527416
2.12,1168,1043,,0,0,0.2559157
2.14,1167,1045,,0,0,0.2495548
2.16,1166,1047,,0,0,0.2527416
2.18,1163,1051,,0,0,0.4997878
2.2,1161,1053,,0,0,0.2479037
2.22,1160,1055,,0,0,0.2490635
2.24,1158,1057,,0,0,0.24946
2.26,1157,1059,,0,0,0.2490139
2.28,1154,1063,,0,0,0.4941735
2.3,1153,1065,,0,0,0.2455204
2.32,1151,1067,,0,0,0.2465562
2.34,1150,1069,,0,0,0.2465606
2.36,1148,1071,,0,0,0.2483859
2.38,1147,1073,,0,0,0.248181
2.4,1144,1077,,0,0,0.4896916
2.42,1143,1079,,0,0,0.2517065
2.44,1141,1081,,0,0,0.2414096
2.46,1140,1083,,0,0,0.2465626
2.48,1138,1085,,0,0,0.2598812
2.5,1136,1089,,0,0,0.4808162
2.52,1134,1091,,0,0,0.2455519
2.54,1133,1093,,0,0,0.2493985
2.56,1131,1095,,0,0,0.2437296
2.58,1130,1097,,0,0,0.2465581
2.6,1127,1101,,0,0,0.4759626
2.62,1125,1102,,0,0,0.2310217
2.64,1123,1104,,0,0,0.2245709
2.66,1122,1106,,0,0,0.2394151
2.68,1120,1107,,0,0,0.2301841
2.7,1119,1109,,0,0,0.2419448
2.72,1116,1113,,0,0,0.4990457
2.74,1115,1115,,0,0,0.249727
2.76,1113,1117,,0,0,0.2497235
2.78,1112,1119,,0,0,0.2497264
2.8,1110,1121,,0,0,0.2497275
2.82,1107,1126,,0,0,0.5123665
2.84,1106,1128,,0,0,0.2457907
2.86,1104,1130,,0,0,0.251054
2.88,1103,1132,,0,0,0.239421
2.9,1102,1134,,0,0,0.2497221
2.92,1099,1138,,0,0,0.4994604
2.94,1097,1140,,0,0,0.251569
2.96,1096,1142,,0,0,0.2519025
2.98,1094,1144,,0,0,0.2508409
3,1093,1146,,0,0,0.2497519
3.02,1091,1148,,0,0,0.2445546
3.04,1089,1152,,0,0,0.4994607
3.06,1087,1154,,0,0,0.2541143
3.08,1086,1156,,0,0,0.2486805
3.1,1084,1158,,0,0,0.2463831
3.12,1083,1160,,0,0,0.250573
3.14,1080,1164,,0,0,0.4863427
3.16,1079,1166,,0,0,0.2382398
3.18,1077,1168,,0,0,0.2359532
3.2,1076,1170,,0,0,0.2370912
3.22,1075,1172,,0,0,0.237101
3.24,1072,1176,,0,0,0.4706008
3.26,1071,1178,,0,0,0.2280777
3.28,1069,1180,,0,0,0.2447935
3.3,1068,1182,,0,0,0.2497229
3.32,1066,1184,,0,0,0.249727
3.34,1065,1186,,0,0,0.2508908
3.36,1062,1190,,0,0,0.4982922
3.38,1061,1192,,0,0,0.2497189
3.4,1059,1194,,0,0,0.2542688
3.42,1058,1196,,0,0,0.2451933
3.44,1057,1198,,0,0,0.2497244
3.46,1054,1202,,0,0,0.4994594
3.48,1052,1205,,0,0,0.2497162
3.5,1051,1207,,0,0,0.24973
3.52,1050,1209,,0,0,0.2497228
3.54,1048,1211,,0,0,0.2497285
3.56,1047,1213,,0,0,0.2497344
3.58,1044,1217,,0,0,0.4859992
3.6,1043,1219,,0,0,0.2461802
3.62,1041,1221,,0,0,0.2360016
3.64,1040,1223,,0,0,0.2419943
3.66,1039,1225,,0,0,0.2400373
3.68,1036,1229,,0,0,0.4493884
3.7,1035,1230,,0,0,0.1908648
3.72,1034,1232,,0,0,0.1904193
3.74,1033,1233,,0,0,0.1655212
3.76,1032,1234,,0,0,0.1601304
3.78,1031,1237,,0,0,0.2989518
3.8,1030,1238,,0,0,0.1485254
3.82,1029,1239,,0,0,0.155069
