sep=,
Time,x-Position,y-Position,Collision,Checkpoint
2.46,8754,2976,,
2.48,8754,2976,,
2.5,8754,2976,,
2.52,8754,2976,,
2.54,8754,2976,,
2.56,8754,2976,,
2.58,8754,2976,,
2.6,8754,2976,,
2.62,8754,2976,,
2.64,8754,2976,,
2.66,8754,2976,,
2.68,8754,2976,,
2.7,8754,2976,,
2.72,8754,2976,,
2.74,8754,2976,,
2.76,8754,2976,,
2.78,8754,2976,,
2.8,8754,2976,,
2.82,8754,2976,,
2.84,8754,2976,,
2.86,8754,2976,,
2.88,8754,2976,,
2.9,8754,2976,,
2.92,8754,2976,,
2.94,8754,2976,,
2.96,8754,2976,,
2.98,8754,2976,,
3,8754,2976,,
3.02,8754,2976,,
3.04,8754,2976,,
3.06,8754,2976,,
3.08,8754,2976,,
3.1,8754,2976,,
3.12,8754,2976,,
3.14,8754,2976,,
3.16,8754,2976,,
3.18,8754,2976,,
3.2,8754,2976,,
3.22,8754,2976,,
3.24,8754,2976,,
3.26,8754,2976,,
3.28,8754,2976,,
3.3,8754,2976,,
3.32,8754,2976,,
3.34,8754,2976,,
3.36,8754,2976,,
3.38,8754,2976,,
3.4,8754,2976,,
3.42,8754,2976,,
3.44,8754,2976,,
3.46,8754,2976,,
3.48,8754,2976,,
3.5,8754,2976,,
3.52,8754,2976,,
3.54,8754,2976,,
3.56,8754,2976,,
3.58,8754,2976,,
3.6,8754,2976,,
3.62,8754,2976,,
3.64,8754,2976,,
3.66,8754,2976,,
3.68,8754,2976,,
3.7,8754,2976,,
3.72,8754,2976,,
3.74,8754,2976,,
3.76,8754,2976,,
3.78,8754,2976,,
3.8,8754,2976,,
3.82,8754,2976,,
3.84,8754,2976,,
3.86,8754,2976,,
3.88,8754,2976,,
3.9,8754,2976,,
3.92,8754,2976,,
3.94,8754,2976,,
3.96,8754,2976,,
3.98,8754,2976,,
4,8754,2976,,
4.02,8754,2976,,
4.04,8754,2976,,
4.06,8754,2976,,
4.08,8754,2976,,
4.1,8754,2976,,
4.12,8754,2976,,
4.14,8754,2976,,
4.16,8754,2976,,
4.18,8754,2976,,
4.2,8754,2976,,
4.22,8754,2976,,
4.24,8754,2976,,
4.26,8754,2976,,
4.28,8754,2976,,
4.3,8754,2976,,
4.32,8754,2976,,
4.34,8754,2976,,
4.36,8754,2976,,
4.38,8754,2976,,
4.4,8754,2976,,
4.42,8754,2976,,
4.44,8754,2976,,
4.46,8754,2976,,
4.48,8754,2976,,
4.5,8754,2976,,
4.52,8754,2976,,
4.54,8754,2976,,
4.56,8754,2976,,
4.58,8754,2976,,
4.6,8754,2976,,
4.62,8754,2976,,
4.64,8754,2976,,
4.66,8754,2976,,
4.68,8754,2976,,
4.7,8754,2976,,
4.72,8754,2976,,
4.74,8754,2976,,
4.76,8754,2976,,
