sep=,
Time,x-Position,y-Position,Collision,Checkpoint
1.94,405,92,,
1.96,404,95,,
1.98,402,102,,
2,401,105,,
2.02,400,108,,
2.04,399,111,,
2.06,398,114,,
2.08,395,121,,
2.1,394,124,,
2.12,393,127,,
2.14,393,130,Wall_239_194,
2.16,396,134,,
2.18,396,141,,
2.2,395,144,,
2.22,394,148,,
2.24,394,151,,
2.26,393,154,,
2.28,391,158,,
2.3,389,165,,
2.32,387,168,,
2.34,386,171,,
2.36,385,175,,
2.38,383,178,,
2.4,379,185,,
2.42,376,187,Wall_526_131,
2.44,372,189,Wall_466_225,
2.46,367,191,Wall_466_225,
2.48,363,193,,
2.5,356,198,,
2.52,350,199,,
2.54,346,201,,
2.56,341,203,,
2.58,336,205,,
2.6,330,207,,
2.62,320,212,,
2.64,313,214,,
2.66,307,216,,
2.68,302,218,,
2.7,296,220,,
2.72,285,225,,
2.74,278,227,,
2.76,272,229,,
2.78,266,231,,
2.8,261,233,,
2.82,250,238,,
2.84,243,240,,
2.86,236,242,,
2.88,230,244,,
2.9,224,246,,
2.92,218,249,,
2.94,208,254,,
2.96,200,256,,
2.98,193,259,,
3,188,261,,
3.02,183,264,,
3.04,174,269,,
3.06,168,272,,
3.08,163,275,,
3.1,158,277,,
3.12,152,280,,
3.14,147,282,,
3.16,137,288,,
3.18,131,290,,
3.2,126,293,,
3.22,120,295,,
3.24,114,297,,
3.26,103,303,,
3.28,97,305,,
3.3,91,307,,
3.32,86,310,,
3.34,79,312,,
3.36,68,317,,
3.38,62,319,,
3.4,56,321,,
3.42,50,323,,
3.44,44,325,,
3.46,37,328,,
3.48,25,332,,
3.5,19,334,,
3.52,13,336,,
3.54,6,338,,
3.56,0,340,,
3.58,-12,345,,
3.6,-19,346,,
3.62,-25,348,,
3.64,-32,350,,
3.66,-38,352,,
3.68,-51,356,,
3.7,-57,358,,
3.72,-64,359,,
3.74,-70,361,,
3.76,-77,363,,
3.78,-84,364,,
3.8,-97,368,,
3.82,-103,370,,
3.84,-110,371,,
3.86,-116,373,,
3.88,-123,374,,
3.9,-136,378,,
3.92,-143,379,,
3.94,-149,380,,
3.96,-156,382,,
3.98,-163,383,,
4,-175,386,,
4.02,-182,387,,
4.04,-189,388,,
4.06,-195,390,,
4.08,-202,391,,
4.1,-209,392,,
4.12,-221,395,,
4.14,-228,396,,
4.16,-234,397,,
4.18,-241,398,,
4.2,-248,399,,
4.22,-260,401,,
4.24,-266,402,,
4.26,-273,403,,
4.28,-280,404,,
4.3,-286,404,,
4.32,-292,405,,
4.34,-304,407,,
4.36,-311,408,,
4.38,-317,409,,
4.4,-323,409,,
4.42,-329,410,,
4.44,-342,412,,
4.46,-347,412,,
4.48,-354,413,,
4.5,-360,413,,
4.52,-366,414,,
4.54,-377,415,,
4.56,-383,416,,
4.58,-389,416,,
4.6,-395,417,,
4.62,-400,417,,
4.64,-411,418,,
4.66,-417,418,,
4.68,-423,419,,
4.7,-428,419,,
4.72,-434,419,,
4.74,-439,420,,
4.76,-439,420,,
4.78,-439,421,,
4.8,-439,421,,
4.82,-439,421,,
4.84,-439,421,,
4.86,-439,422,,
4.88,-439,422,,
4.9,-439,422,,
4.92,-439,422,,
4.94,-439,422,,
4.96,-439,422,,
4.98,-439,422,,
5,-439,422,,
5.02,-439,422,,
5.04,-439,422,,
5.06,-439,422,,
5.08,-439,422,,
5.1,-439,422,,
5.12,-439,421,,
5.14,-439,421,,
5.16,-439,421,,
5.18,-439,421,,
5.2,-439,420,,
5.22,-439,420,,
5.24,-439,420,,
5.26,-439,419,,
5.28,-439,419,,
5.3,-439,419,,
5.32,-439,418,,
5.34,-439,418,,
5.36,-439,417,,
5.38,-439,417,,
5.4,-439,416,,
5.42,-439,415,,
5.44,-439,415,,
5.46,-439,414,,
5.48,-439,414,,
5.5,-439,413,,
5.52,-439,412,,
5.54,-439,411,,
5.56,-439,411,,
5.58,-439,410,,
5.6,-439,409,,
5.62,-439,408,,
5.64,-439,407,,
5.66,-439,406,,
5.68,-439,406,,
5.7,-439,405,,
5.72,-439,403,,
5.74,-439,402,,
5.76,-439,401,,
5.78,-439,400,,
5.8,-439,399,,
5.82,-439,398,,
5.84,-439,397,,
5.86,-439,396,,
5.88,-439,395,,
5.9,-439,394,,
5.92,-439,393,,
5.94,-439,391,,
5.96,-439,390,,
5.98,-439,388,,
6,-439,387,,
6.02,-439,386,,
6.04,-439,384,,
6.06,-439,383,,
6.08,-439,381,,
6.1,-439,380,,
6.12,-439,379,,
6.14,-439,377,,
6.16,-439,375,,
6.18,-439,374,,
6.2,-439,373,,
6.22,-439,371,,
6.24,-439,370,,
6.26,-439,367,,
6.28,-439,366,,
6.3,-439,364,,
6.32,-439,363,,
6.34,-439,362,,
6.36,-439,359,,
6.38,-439,357,,
6.4,-439,356,,
6.42,-439,354,,
6.44,-439,353,,
6.46,-439,350,,
6.48,-438,349,,
6.5,-438,347,,
6.52,-438,346,,
6.54,-438,344,,
6.56,-438,343,,
6.58,-436,340,,
6.6,-436,338,,
6.62,-435,337,,
6.64,-434,335,,
6.66,-434,334,,
6.68,-431,331,,
6.7,-431,329,,
6.72,-429,328,,
6.74,-428,327,Wall_-283_310,
6.76,-426,326,,
6.78,-422,325,,
6.8,-419,326,,
6.82,-416,326,,
6.84,-413,326,,
6.86,-410,326,,
6.88,-407,326,,
6.9,-402,325,,
6.92,-398,325,,
6.94,-394,325,,
6.96,-391,325,,
6.98,-388,325,,
7,-382,324,,
7.02,-377,324,,
7.04,-373,324,,
7.06,-370,324,,
7.08,-366,324,,
7.1,-360,323,,
7.12,-356,324,,
7.14,-352,324,,
7.16,-348,324,,
7.18,-344,324,,
7.2,-340,324,,
7.22,-333,323,,
7.24,-328,324,,
7.26,-324,324,,
7.28,-320,324,,
7.3,-315,324,,
7.32,-307,323,,
7.34,-302,324,,
7.36,-297,324,,
7.38,-292,324,,
7.4,-288,324,,
7.42,-283,324,,
7.44,-274,323,,
7.46,-266,323,,
7.48,-261,322,,
7.5,-257,321,,
7.52,-252,320,,
7.54,-243,318,,
7.56,-239,317,,
7.58,-235,317,,
7.6,-230,316,,
7.62,-226,315,,
7.64,-217,312,,
7.66,-213,312,,
7.68,-209,311,,
7.7,-205,310,,
7.72,-201,308,,
7.74,-197,307,,
7.76,-190,305,,
7.78,-186,304,,
7.8,-183,303,,
7.82,-179,302,,
7.84,-175,300,,
7.86,-169,298,,
7.88,-165,297,,
7.9,-162,296,,
7.92,-159,294,,
7.94,-156,293,,
7.96,-150,290,,
7.98,-147,289,,
8,-144,288,,
8.02,-141,287,,
8.04,-138,286,,
8.059999,-133,283,,
8.08,-131,282,,
8.099999,-128,280,,
8.12,-126,279,,
8.139999,-123,278,,
8.16,-121,277,,
8.179999,-117,274,,
8.2,-115,273,,
8.22,-113,271,,
8.24,-111,270,,
8.26,-109,269,,
8.28,-106,266,,
8.3,-105,265,,
8.32,-103,264,,
8.34,-101,263,Wall_-34_225,
8.36,-99,262,,
8.38,-97,262,,
8.4,-94,260,,
8.42,-92,261,,
8.44,-91,261,,
8.46,-89,261,,
8.48,-88,261,,
8.5,-87,260,,
8.52,-86,261,,
8.54,-85,261,,
8.559999,-84,261,,
8.58,-84,261,,
8.599999,-83,260,,
8.62,-83,261,,
8.639999,-83,261,,
8.66,-83,261,,
8.679999,-83,261,,
8.7,-84,261,,
8.72,-85,260,,
8.74,-85,261,,
8.76,-86,261,,
8.78,-87,261,,
8.8,-88,261,,
8.82,-90,260,,
8.84,-91,261,,
8.86,-93,261,,
8.88,-94,261,,
8.9,-96,261,,
8.92,-98,260,,
8.94,-100,261,,
8.96,-102,261,Wall_-141_194,
8.98,-102,261,,
9,-105,261,,
9.02,-107,261,,
9.04,-111,260,,
9.059999,-113,261,,
9.08,-115,261,,
9.099999,-117,261,,
9.12,-120,261,,
9.139999,-124,260,,
9.16,-127,261,,
9.179999,-129,261,,
9.2,-134,261,,
9.22,-138,262,,
9.24,-143,261,,
9.26,-147,261,,
9.28,-151,261,,
9.3,-154,261,,
9.32,-157,261,,
9.34,-160,261,,
9.36,-166,260,,
9.38,-170,261,,
9.4,-174,261,,
9.42,-177,261,,
9.44,-181,261,,
9.46,-188,260,,
9.48,-192,261,,
9.5,-196,261,,
9.52,-200,261,,
9.54,-204,261,,
9.559999,-209,261,,
9.58,-217,260,,
9.599999,-221,261,,
9.62,-226,261,,
9.639999,-230,262,,
9.66,-235,261,,
9.679999,-244,260,,
9.7,-249,261,,
9.719999,-254,261,,
9.74,-259,262,,
9.76,-264,262,,
9.78,-274,260,,
9.8,-279,261,,
9.82,-285,261,,
9.84,-290,262,,
9.86,-295,261,,
9.88,-305,260,,
9.9,-310,259,,
9.92,-315,258,,
9.94,-320,258,,
9.96,-325,257,,
9.98,-330,256,,
10,-339,253,,
10.02,-344,252,,
10.04,-348,252,,
10.06,-353,250,,
10.08,-357,250,,
10.1,-366,247,,
10.12,-370,246,,
10.14,-375,245,,
10.16,-379,244,,
10.18,-383,243,,
10.2,-387,242,,
10.22,-392,239,Wall_-427_257,
10.24,-392,240,,
10.26,-391,240,,
10.28,-391,239,,
10.3,-390,239,,
10.32,-390,238,,
10.34,-388,238,,
10.36,-387,238,,
10.38,-386,238,,
10.4,-385,238,,
10.42,-384,237,,
10.44,-382,236,,
10.46,-381,236,,
10.48,-380,236,,
10.5,-379,235,,
10.52,-377,235,,
10.54,-376,233,,
10.56,-374,233,,
10.58,-372,233,,
10.6,-371,232,,
10.62,-369,232,,
10.64,-367,230,,
10.66,-364,230,,
10.68,-362,229,,
10.7,-361,229,,
10.72,-359,228,,
10.74,-356,226,,
10.76,-353,226,,
10.78,-351,225,,
10.8,-349,224,,
10.82,-347,224,,
10.84,-345,223,,
10.86,-342,221,,
10.88,-338,220,,
10.9,-336,219,,
10.92,-333,219,,
10.94,-331,218,,
10.96,-327,215,,
10.98,-324,215,,
11,-321,214,,
11.02,-318,213,,
11.04,-315,212,,
11.06,-311,209,,
11.08,-307,209,,
11.1,-304,208,,
11.12,-301,207,,
11.14,-298,206,,
11.16,-295,204,,
11.18,-290,202,,
11.2,-286,201,Wall_-368_163,
11.22,-282,200,,
11.24,-279,198,,
11.26,-276,197,,
11.28,-272,193,,
11.3,-266,190,,
11.32,-261,188,,
11.34,-260,185,,
11.36,-260,182,,
11.38,-259,177,,
11.4,-258,174,,
11.42,-258,171,,
11.44,-257,168,,
11.46,-256,165,,
11.48,-256,162,,
11.5,-255,156,,
11.52,-255,153,,
11.54,-254,150,,
11.56,-253,147,,
11.58,-253,144,,
11.6,-252,138,,
11.62,-252,135,,
11.64,-251,131,,
11.66,-251,128,,
11.68,-250,125,,
11.7,-250,119,,
11.72,-249,115,,
11.74,-249,112,,
11.76,-248,108,,
11.78,-248,105,,
11.8,-247,101,,
11.82,-247,95,,
11.84,-247,91,,
11.86,-246,88,,
11.88,-246,84,,
11.9,-245,80,,
11.92,-245,73,,
11.94,-245,70,,
11.96,-245,66,,
11.98,-244,62,,
12,-244,58,,
12.02,-244,51,,
12.04,-244,47,,
12.06,-244,43,,
12.08,-244,39,,
12.1,-243,35,,
12.12,-243,31,,
12.14,-244,24,,
12.16,-244,20,,
12.18,-243,16,,
12.2,-243,12,,
12.22,-243,7,,
12.24,-244,-1,,
12.26,-244,-5,,
12.28,-244,-9,,
12.3,-244,-13,,
12.32,-245,-17,,
12.34,-246,-26,,
12.36,-246,-30,,
12.38,-246,-34,,
12.4,-247,-39,,
12.42,-247,-43,,
12.44,-247,-48,,
12.46,-249,-56,,
12.48,-250,-61,,
12.5,-250,-65,,
12.52,-251,-70,,
12.54,-252,-74,,
12.56,-254,-83,,
12.58,-255,-88,,
12.6,-256,-92,,
12.62,-257,-97,,
12.64,-258,-101,,
12.66,-259,-106,,
12.68,-262,-115,,
12.7,-263,-115,Wall_-117_-127,
12.72,-265,-115,,
12.74,-267,-115,,
12.76,-269,-115,,
12.78,-273,-115,,
12.8,-276,-115,,
12.82,-278,-115,,
12.84,-281,-115,,
12.86,-283,-115,,
12.88,-288,-115,,
12.9,-293,-116,,
12.92,-303,-120,,
12.94,-306,-124,,
12.96,-309,-128,,
12.98,-315,-136,,
13,-318,-140,,
13.02,-320,-144,,
13.04,-323,-148,,
13.06,-326,-153,,
13.08,-328,-157,,
13.1,-333,-165,,
13.12,-335,-169,,
13.14,-338,-174,,
13.16,-340,-177,,
13.18,-342,-182,,
13.2,-346,-190,,
13.22,-348,-194,,
13.24,-350,-198,,
13.26,-352,-202,,
13.28,-354,-206,,
13.3,-355,-210,,
13.32,-359,-218,,
13.34,-360,-222,,
13.36,-362,-226,,
13.38,-363,-230,,
13.4,-365,-234,,
13.42,-368,-242,,
13.44,-369,-246,,
13.46,-371,-250,,
13.48,-372,-253,,
13.5,-373,-257,,
13.52,-376,-265,,
13.54,-377,-268,,
13.56,-378,-272,,
13.58,-379,-275,,
13.6,-380,-279,,
13.62,-381,-283,,
13.64,-383,-290,,
13.66,-384,-293,,
13.68,-385,-297,,
13.7,-386,-300,,
13.72,-387,-304,,
13.74,-389,-311,,
13.76,-390,-314,,
13.78,-390,-317,,
13.8,-391,-321,,
13.82,-392,-324,,
13.84,-393,-330,,
13.86,-394,-334,,
13.88,-394,-337,,
13.9,-395,-340,,
13.92,-396,-343,,
13.94,-396,-346,,
13.96,-397,-353,,
13.98,-398,-356,,
14,-398,-359,,
14.02,-399,-362,,
14.04,-399,-365,,
14.06,-400,-371,,
14.08,-400,-373,,
14.1,-400,-376,,
14.12,-401,-379,,
14.14,-401,-382,,
14.16,-401,-388,,
14.18,-401,-390,,
14.2,-402,-393,,
14.22,-402,-396,,
14.24,-402,-398,,
14.26,-402,-401,,
14.28,-402,-406,,
14.3,-402,-409,,
14.32,-402,-411,,
14.34,-402,-414,,
14.36,-402,-416,,
14.38,-402,-421,,
14.4,-402,-424,,
14.42,-402,-426,,
14.44,-402,-428,,
14.46,-402,-431,,
14.48,-402,-435,,
14.5,-401,-438,,
14.52,-401,-440,,
14.54,-401,-442,,
14.56,-401,-444,,
14.58,-401,-446,,
14.6,-400,-446,,
14.62,-400,-446,,
14.64,-400,-446,,
14.66,-399,-446,,
14.68,-399,-446,,
14.7,-398,-446,,
14.72,-398,-446,,
14.74,-398,-446,,
14.76,-397,-446,,
14.78,-397,-446,,
14.8,-396,-446,,
14.82,-395,-446,,
14.84,-395,-446,,
14.86,-394,-446,,
14.88,-394,-446,,
14.9,-394,-446,,
14.92,-392,-446,,
14.94,-392,-446,,
14.96,-391,-446,,
14.98,-391,-446,,
15,-390,-446,,
15.02,-388,-446,,
15.04,-388,-446,,
15.06,-387,-446,,
15.08,-387,-446,,
15.1,-386,-446,,
15.12,-384,-446,,
15.14,-383,-446,,
15.16,-383,-446,,
15.18,-382,-446,,
15.2,-381,-446,,
15.22,-380,-446,,
15.24,-379,-446,,
15.26,-378,-446,,
15.28,-377,-446,,
15.3,-376,-446,,
15.32,-375,-446,,
15.34,-373,-446,,
15.36,-372,-446,,
15.38,-371,-446,,
15.4,-370,-446,,
15.42,-369,-446,,
15.44,-368,-446,,
15.46,-366,-446,,
15.48,-365,-446,,
15.5,-364,-446,,
15.52,-363,-446,,
15.54,-362,-446,,
15.56,-359,-446,,
15.58,-358,-446,,
15.6,-357,-446,,
15.62,-356,-446,,
15.64,-355,-446,,
15.66,-352,-446,,
15.68,-351,-446,,
15.7,-350,-446,,
15.72,-349,-446,,
15.74,-348,-446,,
15.76,-346,-446,,
15.78,-344,-446,,
15.8,-342,-446,,
15.82,-341,-446,,
15.84,-340,-446,,
15.86,-339,-446,,
15.88,-336,-446,,
15.9,-334,-446,,
15.92,-333,-446,,
15.94,-332,-446,,
