sep=,
Time,x-Position,y-Position,Collision,Checkpoint
4.1,-155,377,,
4.12,-161,378,,
4.14,-174,381,,
4.16,-181,382,,
4.18,-187,383,,
4.2,-194,385,,
4.22,-200,386,,
4.24,-213,388,,
4.26,-219,389,,
4.28,-226,390,,
4.3,-232,391,,
4.32,-239,392,,
4.34,-251,395,,
4.36,-258,396,,
4.38,-264,397,,
4.4,-270,398,,
4.42,-277,398,,
4.44,-283,399,,
4.46,-295,401,,
4.48,-301,402,,
4.5,-307,403,,
4.52,-314,403,,
4.54,-319,404,,
4.56,-331,406,,
4.58,-337,406,,
4.6,-343,407,,
4.62,-349,407,,
4.64,-355,408,,
4.66,-361,408,,
4.68,-372,410,,
4.7,-378,410,,
4.72,-383,411,,
4.74,-389,411,,
4.76,-395,412,,
4.78,-405,413,,
4.8,-406,413,,
4.82,-406,413,,
4.84,-406,414,,
4.86,-406,414,,
4.88,-406,415,,
4.9,-406,415,,
4.92,-406,415,,
4.94,-406,415,,
4.96,-406,415,,
4.98,-406,416,,
5,-406,416,,
5.02,-406,416,,
5.04,-406,416,,
5.06,-406,416,,
5.08,-406,416,,
5.1,-406,417,,
5.12,-406,416,,
5.14,-406,416,,
5.16,-406,416,,
5.18,-406,416,,
5.2,-406,416,,
5.22,-406,416,,
5.24,-406,416,,
5.26,-406,416,,
5.28,-406,415,,
5.3,-406,415,,
5.32,-406,415,,
5.34,-406,415,,
5.36,-406,414,,
5.38,-406,414,,
5.4,-406,413,,
5.42,-406,413,,
5.44,-406,412,,
5.46,-406,412,,
5.48,-406,411,,
5.5,-406,411,,
5.52,-406,410,,
5.54,-406,410,,
5.56,-406,409,,
5.58,-406,408,,
5.6,-406,408,,
5.62,-406,407,,
5.64,-406,406,,
5.66,-406,405,,
5.68,-406,405,,
5.7,-406,404,,
5.72,-406,403,,
5.74,-406,402,,
5.76,-406,401,,
5.78,-406,400,,
5.8,-406,399,,
5.82,-406,398,,
5.84,-406,397,,
5.86,-406,396,,
5.88,-406,395,,
5.9,-406,394,,
5.92,-406,393,,
5.94,-406,392,,
5.96,-406,390,,
5.98,-406,389,,
6,-406,388,,
6.02,-406,387,,
6.04,-406,386,,
6.06,-406,384,,
6.08,-406,383,,
6.1,-406,381,,
6.12,-406,380,,
6.14,-406,379,,
6.16,-406,377,,
6.18,-406,375,,
6.2,-406,374,,
6.22,-406,373,,
6.24,-406,371,,
6.26,-406,370,,
6.28,-406,367,,
6.3,-406,366,,
6.32,-406,365,,
6.34,-406,363,,
6.36,-406,362,,
6.38,-406,359,,
6.4,-406,357,,
6.42,-406,356,,
6.44,-406,354,,
6.46,-406,353,,
6.48,-406,350,,
6.5,-406,348,,
6.52,-406,347,,
6.54,-406,345,,
6.56,-406,344,,
6.58,-406,342,,
6.6,-405,339,,
6.62,-405,337,,
6.64,-405,336,,
6.66,-405,334,,
6.68,-405,332,,
6.7,-404,329,,
6.72,-404,328,,
6.74,-403,326,,
6.76,-403,324,,
6.78,-403,322,,
6.8,-401,319,,
6.82,-400,318,,
6.84,-399,316,,
6.86,-398,314,,
6.88,-397,312,,
6.9,-396,311,,
6.92,-393,308,,
6.94,-391,307,Wall_-250_292,
6.96,-389,307,,
6.98,-386,307,,
7,-384,307,,
7.02,-379,306,,
7.04,-375,307,,
7.06,-372,307,,
7.08,-368,307,,
7.1,-365,307,,
7.12,-359,305,,
7.14,-355,306,,
7.16,-351,306,,
7.18,-347,306,,
7.2,-343,306,,
7.22,-339,306,,
7.24,-332,304,,
7.26,-328,305,,
7.28,-324,305,,
7.3,-321,305,,
7.32,-317,305,,
7.34,-309,304,,
7.36,-305,305,,
7.38,-301,305,,
7.4,-297,305,,
7.42,-292,305,,
7.44,-284,304,,
7.46,-279,305,,
7.48,-275,305,,
7.5,-270,305,,
7.52,-266,305,,
7.54,-261,305,,
7.56,-252,304,,
7.58,-246,305,,
7.6,-241,305,,
7.62,-236,305,,
7.64,-231,304,,
7.66,-222,302,,
7.68,-217,301,,
7.7,-213,300,,
7.72,-209,300,,
7.74,-204,299,,
7.76,-196,296,,
7.78,-192,295,,
7.8,-188,294,,
7.82,-184,293,,
7.84,-179,292,,
7.86,-176,291,,
7.88,-168,288,,
7.9,-164,287,,
7.92,-160,286,,
7.94,-157,285,,
7.96,-153,284,,
7.98,-146,281,,
8,-143,280,,
8.02,-139,279,,
8.04,-136,277,,
8.059999,-133,276,,
8.08,-130,275,,
8.099999,-124,272,,
8.12,-121,271,,
8.139999,-118,270,,
8.16,-115,268,,
8.179999,-112,267,,
8.2,-107,264,,
8.22,-105,263,,
8.24,-102,262,,
8.26,-100,260,,
8.28,-98,259,,
8.3,-93,256,,
8.32,-91,255,,
8.34,-89,254,,
8.36,-87,252,,
8.38,-85,251,,
8.4,-83,250,,
8.42,-80,247,,
8.44,-78,245,,
8.46,-77,244,Wall_-108_175,
8.48,-75,244,,
8.5,-74,244,,
8.52,-71,242,,
8.54,-69,243,,
8.559999,-68,243,,
8.58,-67,242,,
8.599999,-65,243,,
8.62,-63,241,,
8.639999,-62,242,,
8.66,-61,242,,
8.679999,-60,242,,
8.7,-59,242,,
8.72,-58,242,,
8.74,-57,241,,
8.76,-57,242,,
8.78,-57,242,,
8.8,-57,242,,
8.82,-57,242,,
8.84,-57,241,,
8.86,-57,242,,
8.88,-57,242,,
8.9,-58,242,,
8.92,-59,242,,
8.94,-60,241,,
8.96,-61,242,,
8.98,-62,242,,
9,-63,242,,
9.02,-64,242,,
9.04,-66,242,,
9.059999,-68,241,,
9.08,-68,242,Wall_-108_175,
9.099999,-70,243,,
9.12,-72,243,,
9.139999,-74,243,,
9.16,-78,242,,
9.179999,-80,242,,
9.2,-82,243,,
9.22,-85,243,,
9.24,-87,243,,
9.26,-92,242,,
9.28,-94,243,,
9.3,-96,243,,
9.32,-99,243,,
9.34,-103,244,,
9.36,-106,244,,
9.38,-112,243,,
9.4,-114,244,,
9.42,-118,244,,
9.44,-122,244,,
9.46,-126,244,,
9.48,-132,243,,
9.5,-136,244,,
9.52,-140,245,,
9.54,-144,245,,
9.559999,-149,245,,
9.58,-156,244,,
9.599999,-160,245,,
9.62,-165,245,,
9.639999,-170,245,,
9.66,-175,245,,
9.679999,-181,245,,
9.7,-190,244,,
9.719999,-195,245,,
9.74,-200,245,,
9.76,-206,245,,
9.78,-211,245,,
9.8,-220,244,,
9.82,-226,245,,
9.84,-232,244,,
9.86,-237,244,,
9.88,-243,244,,
9.9,-253,243,Wall_-108_175,
9.92,-259,243,Wall_-108_175,
9.94,-264,242,,
9.96,-270,241,,
9.98,-275,240,,
10,-280,239,,
10.02,-289,237,,
10.04,-294,236,,
10.06,-299,235,,
10.08,-304,234,,
10.1,-309,233,,
10.12,-318,231,,
10.14,-322,230,,
10.16,-327,229,,
10.18,-332,227,,
10.2,-336,226,,
10.22,-344,224,,
10.24,-348,223,,
10.26,-351,222,Wall_-394_238,
10.28,-352,221,,
10.3,-351,220,,
10.32,-351,219,,
10.34,-351,218,,
10.36,-350,218,,
10.38,-349,218,,
10.4,-348,217,,
10.42,-348,217,,
10.44,-346,216,,
10.46,-345,216,,
10.48,-344,216,,
10.5,-343,215,,
10.52,-342,215,,
10.54,-341,215,,
10.56,-339,213,,
10.58,-337,213,,
10.6,-336,213,,
10.62,-335,212,,
10.64,-333,212,,
10.66,-331,210,,
10.68,-329,210,,
10.7,-327,210,,
10.72,-326,209,,
10.74,-324,209,,
10.76,-321,207,,
10.78,-319,206,,
10.8,-317,206,,
10.82,-315,205,,
10.84,-313,205,,
10.86,-311,204,,
10.88,-308,202,,
10.9,-305,201,,
10.92,-303,201,,
10.94,-301,200,,
10.96,-299,199,,
10.98,-295,197,,
11,-292,196,,
11.02,-289,196,,
11.04,-287,195,,
11.06,-284,194,,
11.08,-280,191,,
11.1,-276,191,,
11.12,-274,190,,
11.14,-271,189,,
11.16,-268,188,,
11.18,-265,187,,
11.2,-260,184,,
11.22,-256,183,Wall_-334_144,
11.24,-253,182,Wall_-334_144,
11.26,-252,182,Wall_-334_144,
11.28,-249,181,,
11.3,-243,178,,
11.32,-239,177,,
11.34,-235,175,,
11.36,-232,174,,
11.38,-228,172,,
11.4,-226,168,,
11.42,-224,166,,
11.44,-223,163,,
11.46,-222,162,,
11.48,-220,159,,
11.5,-219,157,,
11.52,-217,152,,
11.54,-215,150,,
11.56,-214,148,,
11.58,-213,146,,
11.6,-211,144,,
11.62,-209,138,,
11.64,-208,136,,
11.66,-207,134,,
11.68,-205,131,,
11.7,-204,129,,
11.72,-203,126,,
11.74,-201,121,,
11.76,-200,118,,
11.78,-199,116,,
11.8,-198,113,,
11.82,-197,111,,
11.84,-195,105,,
11.86,-194,102,,
11.88,-193,99,,
11.9,-192,97,,
11.92,-191,94,,
11.94,-190,88,,
11.96,-189,85,,
11.98,-188,82,,
12,-187,79,,
12.02,-186,76,,
12.04,-185,73,,
12.06,-185,67,,
12.08,-184,64,,
12.1,-183,61,,
12.12,-182,58,,
12.14,-182,55,,
12.16,-181,48,,
12.18,-181,45,,
12.2,-180,41,,
12.22,-180,38,,
12.24,-179,35,,
12.26,-179,28,,
12.28,-179,25,,
12.3,-178,21,,
12.32,-178,18,,
12.34,-178,15,,
12.36,-178,7,,
12.38,-178,4,,
12.4,-178,0,,
12.42,-178,-3,,
12.44,-178,-7,,
12.46,-178,-10,,
12.48,-179,-18,,
12.5,-179,-21,,
12.52,-179,-25,,
12.54,-179,-29,,
12.56,-180,-32,,
12.58,-181,-40,,
12.6,-182,-44,,
12.62,-182,-47,,
12.64,-183,-51,,
12.66,-183,-55,,
12.68,-184,-58,,
12.7,-187,-66,,
12.72,-188,-70,,
12.74,-189,-74,,
12.76,-190,-78,,
12.78,-191,-81,,
12.8,-194,-90,,
12.82,-195,-94,,
12.84,-197,-97,,
12.86,-198,-101,,
12.88,-200,-105,,
12.9,-204,-113,,
12.92,-206,-117,,
12.94,-207,-121,,
12.96,-209,-125,,
12.98,-211,-128,,
13,-216,-134,,
13.02,-218,-134,Wall_-83_-146,
13.04,-221,-134,,
13.06,-224,-134,,
13.08,-227,-134,,
13.1,-230,-134,,
13.12,-236,-134,,
13.14,-239,-134,,
13.16,-243,-134,,
13.18,-246,-134,,
13.2,-250,-134,,
13.22,-262,-136,,
13.24,-270,-140,,
13.26,-274,-143,,
13.28,-278,-147,,
13.3,-282,-151,,
13.32,-286,-155,,
13.34,-293,-163,,
13.36,-297,-167,,
13.38,-301,-171,,
13.4,-304,-175,,
13.42,-307,-178,,
13.44,-314,-187,,
13.46,-317,-190,,
13.48,-320,-194,,
13.5,-323,-198,,
13.52,-327,-202,,
13.54,-332,-210,,
13.56,-335,-214,,
13.58,-338,-218,,
13.6,-340,-222,,
13.62,-343,-225,,
13.64,-346,-229,,
13.66,-351,-237,,
13.68,-353,-240,,
13.7,-356,-244,,
13.72,-358,-248,,
13.74,-360,-251,,
13.76,-365,-259,,
13.78,-367,-262,,
13.8,-369,-266,,
13.82,-372,-270,,
13.84,-374,-273,,
13.86,-378,-280,,
13.88,-380,-284,,
13.9,-382,-287,,
13.92,-384,-290,,
13.94,-386,-294,,
13.96,-388,-297,,
13.98,-391,-304,,
14,-393,-307,,
14.02,-395,-310,,
14.04,-397,-314,,
14.06,-398,-317,,
14.08,-401,-323,,
14.1,-403,-327,,
14.12,-405,-330,,
14.14,-406,-333,,
14.16,-406,-336,,
14.18,-406,-342,,
14.2,-406,-345,,
14.22,-406,-348,,
14.24,-406,-351,,
14.26,-406,-354,,
14.28,-406,-357,,
14.3,-406,-363,,
14.32,-406,-365,,
14.34,-406,-368,,
14.36,-406,-371,,
14.38,-406,-374,,
14.4,-406,-380,,
14.42,-406,-382,,
14.44,-406,-385,,
14.46,-406,-387,,
14.48,-406,-390,,
14.5,-406,-395,,
14.52,-406,-398,,
14.54,-406,-400,,
14.56,-406,-403,,
14.58,-406,-405,,
14.6,-406,-407,,
14.62,-406,-413,,
14.64,-406,-415,,
14.66,-406,-417,,
14.68,-406,-419,,
14.7,-406,-422,,
14.72,-406,-427,,
14.74,-406,-429,,
14.76,-406,-431,,
14.78,-406,-433,,
14.8,-406,-435,,
14.82,-406,-439,,
14.84,-406,-442,,
14.86,-406,-443,,
14.88,-406,-445,,
14.9,-406,-447,,
14.92,-406,-449,,
14.94,-406,-453,,
14.96,-406,-455,,
14.98,-406,-457,,
15,-406,-459,,
15.02,-406,-461,,
15.04,-406,-465,,
15.06,-406,-465,,
15.08,-406,-465,,
15.1,-406,-465,,
15.12,-406,-465,,
15.14,-406,-465,,
15.16,-406,-465,,
15.18,-406,-465,,
15.2,-406,-465,,
15.22,-406,-465,,
15.24,-406,-465,,
15.26,-405,-465,,
15.28,-405,-465,,
15.3,-405,-465,,
15.32,-405,-465,,
15.34,-405,-465,,
15.36,-404,-465,,
15.38,-404,-465,,
15.4,-404,-465,,
15.42,-403,-465,,
15.44,-403,-465,,
15.46,-402,-465,,
15.48,-402,-465,,
15.5,-401,-465,,
15.52,-401,-465,,
15.54,-401,-465,,
15.56,-400,-465,,
15.58,-399,-465,,
15.6,-399,-465,,
15.62,-398,-465,,
15.64,-397,-465,,
15.66,-397,-465,,
15.68,-395,-465,,
15.7,-395,-465,,
15.72,-394,-465,,
15.74,-394,-465,,
15.76,-393,-465,,
15.78,-392,-465,,
15.8,-391,-465,,
15.82,-390,-465,,
15.84,-389,-465,,
15.86,-388,-465,,
15.88,-387,-465,,
15.9,-385,-465,,
15.92,-385,-465,,
15.94,-384,-465,,
15.96,-383,-465,,
15.98,-382,-465,,
16,-380,-465,,
16.02,-379,-465,,
16.04,-378,-465,,
16.06,-377,-465,,
16.08,-376,-465,,
16.1,-374,-465,,
16.12,-372,-465,,
16.14,-371,-465,,
16.16,-370,-465,,
16.18,-369,-465,,
16.2,-367,-465,,
16.22,-365,-465,,
16.24,-364,-465,,
16.26,-362,-465,,
16.28,-361,-465,,
16.3,-360,-465,,
16.32,-357,-464,,
16.34,-356,-464,,
16.36,-354,-464,,
16.38,-353,-464,,
16.4,-352,-463,,
16.42,-350,-463,,
16.44,-347,-463,,
16.46,-346,-462,,
16.48,-344,-462,,
16.5,-343,-461,,
16.52,-341,-461,,
16.54,-338,-460,,
16.56,-336,-459,,
16.58,-335,-459,,
16.6,-333,-458,,
16.62,-332,-457,,
16.64,-328,-456,,
16.66,-327,-456,,
16.68,-325,-455,,
16.7,-323,-454,,
16.72,-322,-453,,
16.74,-320,-452,,
16.76,-316,-451,,
16.78,-314,-450,,
16.8,-313,-449,,
16.82,-311,-448,,
16.84,-309,-447,,
16.86,-305,-445,,
16.88,-303,-444,,
16.9,-302,-443,,
16.92,-300,-442,,
16.94,-298,-441,,
16.96,-296,-440,,
16.98,-292,-438,,
17,-290,-436,,
17.02,-288,-435,,
17.04,-286,-434,,
17.06,-284,-432,,
17.08,-280,-430,,
17.1,-278,-428,,
17.12,-276,-427,,
17.14,-274,-426,,
17.16,-272,-424,,
17.18,-268,-421,,
17.2,-266,-420,,
17.22,-263,-418,,
17.24,-261,-416,,
17.26,-259,-415,,
17.28,-255,-412,,
17.3,-253,-410,,
17.32,-250,-408,,
17.34,-248,-406,,
17.36,-246,-405,,
17.38,-244,-403,,
17.4,-239,-399,,
17.42,-237,-397,,
17.44,-235,-395,,
17.46,-233,-393,,
17.48,-231,-392,,
17.5,-226,-388,,
17.52,-224,-386,,
17.54,-221,-384,,
17.56,-219,-381,,
17.58,-217,-379,,
17.6,-212,-375,,
17.62,-210,-373,,
17.64,-207,-371,,
17.66,-205,-368,,
17.68,-203,-366,,
17.7,-200,-364,,
17.72,-195,-359,,
17.74,-193,-357,,
17.76,-191,-354,,
17.78,-188,-352,,
17.8,-186,-349,,
17.82,-181,-345,,
17.84,-179,-342,,
17.86,-176,-340,,
17.88,-174,-337,,
17.9,-171,-334,,
17.92,-169,-331,,
17.94,-164,-326,,
17.96,-162,-324,,
17.98,-159,-321,,
18,-157,-318,,
18.02,-154,-315,,
18.04,-149,-310,,
18.06,-147,-307,,
18.08,-144,-304,,
18.1,-142,-301,,
18.12,-140,-298,,
18.14,-135,-292,,
18.16,-132,-289,,
18.18,-130,-286,,
18.2,-127,-283,,
18.22,-125,-280,,
18.24,-123,-276,,
18.26,-118,-270,,
18.28,-115,-267,,
18.3,-113,-264,,
18.32,-111,-260,,
18.34,-108,-257,,
18.36,-104,-251,,
18.38,-101,-247,,
18.4,-99,-244,,
18.42,-97,-240,,
18.44,-95,-237,,
18.46,-90,-230,,
18.48,-88,-226,,
18.5,-86,-223,,
18.52,-84,-219,,
18.54,-82,-215,,
18.56,-80,-212,,
18.58,-76,-205,,
18.6,-72,-204,Wall_-85_-191,
18.62,-69,-204,,
18.64,-67,-204,,
18.66,-65,-204,,
18.68,-61,-204,,
18.7,-59,-204,,
18.72,-57,-204,,
18.74,-55,-204,,
18.76,-54,-204,,
18.78,-51,-204,,
18.8,-49,-204,,
18.82,-47,-204,,
18.84,-46,-204,,
18.86,-44,-204,,
18.88,-43,-204,,
18.9,-41,-204,,
18.92,-40,-204,,
18.94,-39,-204,,
18.96,-38,-204,,
18.98,-37,-204,,
19,-36,-204,,
19.02,-35,-204,,
19.04,-35,-204,,
19.06,-34,-204,,
19.08,-34,-204,,
19.1,-34,-204,,
19.12,-34,-204,,
19.14,-34,-204,,
19.16,-34,-204,,
19.18,-34,-204,,
19.2,-35,-204,,
19.22,-36,-204,,
19.24,-37,-204,,
19.26,-38,-204,,
19.28,-38,-204,,
19.3,-40,-204,,
19.32,-41,-204,,
19.34,-43,-204,,
19.36,-44,-204,,
19.38,-46,-204,,
19.4,-47,-204,,
19.42,-50,-204,,
19.44,-52,-204,,
19.46,-53,-204,,
19.48,-55,-204,,
19.5,-57,-204,,
19.52,-59,-204,,
19.54,-62,-204,,
19.56,-65,-204,,
19.58,-67,-204,,
19.6,-69,-204,,
19.62,-71,-204,,
19.64,-76,-204,,
19.66,-78,-204,,
19.68,-81,-204,,
19.7,-84,-204,,
19.72,-86,-204,,
19.74,-93,-201,,
19.76,-102,-198,,
19.78,-105,-196,,
19.8,-109,-194,,
19.82,-113,-191,,
19.84,-116,-189,,
19.86,-122,-184,,
19.88,-125,-181,,
19.9,-128,-179,,
19.92,-132,-176,,
19.94,-135,-174,,
19.96,-139,-168,,
19.98,-140,-166,Wall_-83_-146,
20,-137,-164,,
20.02,-134,-163,,
20.04,-130,-161,,
20.06,-126,-158,,
20.08,-122,-156,,
20.1,-118,-155,,
20.12,-115,-154,,
20.14,-111,-152,,
20.16,-108,-151,,
20.18,-101,-149,,
20.2,-97,-147,,
20.22,-93,-146,,
20.24,-90,-144,,
20.26,-86,-143,,
20.28,-80,-141,Wall_83_-83,
20.3,-75,-139,,
20.32,-71,-138,,
20.34,-67,-136,,
20.36,-62,-134,,
20.38,-57,-133,,
20.4,-50,-129,,
20.42,-45,-128,,
20.44,-41,-127,,
20.46,-37,-125,,
20.48,-33,-124,,
20.5,-26,-120,,
20.52,-21,-119,,
20.54,-16,-118,,
20.56,-12,-116,,
20.58,-8,-115,,
20.6,-2,-111,,
20.62,4,-110,,
20.64,8,-109,,
20.66,12,-107,,
20.68,17,-106,,
20.7,21,-104,,
20.72,27,-101,,
20.74,32,-100,,
20.76,37,-98,,
20.78,41,-97,,
20.8,45,-96,,
20.82,50,-92,,
20.84,56,-91,,
20.86,60,-90,,
20.88,64,-88,,
20.9,68,-87,,
20.92,74,-84,,
20.94,79,-83,,
20.96,83,-82,Wall_166_-43,
20.98,85,-81,,
21,85,-81,,
21.02,85,-81,,
21.04,84,-80,,
21.06,86,-81,,
21.08,86,-81,,
21.1,85,-82,,
21.12,85,-81,,
21.14,85,-80,,
21.16,87,-81,,
21.18,85,-82,,
21.2,85,-81,,
21.22,86,-82,,
21.24,86,-81,,
21.26,86,-81,,
21.28,85,-82,,
21.3,86,-82,,
21.32,85,-82,,
21.34,85,-82,,
21.36,86,-81,,
21.38,86,-82,,
21.4,86,-82,,
21.42,86,-82,,
21.44,85,-82,,
21.46,87,-81,,
21.48,86,-82,,
21.5,85,-82,,
21.52,86,-82,,
21.54,85,-82,,
21.56,87,-81,,
21.58,86,-82,,
21.6,86,-82,,
21.62,86,-82,,
21.64,86,-83,,
21.66,86,-83,,
21.68,89,-82,,
21.7,87,-83,,
21.72,87,-83,,
21.74,88,-83,Wall_166_-43,
21.76,88,-84,Wall_166_-43,
21.78,91,-83,Wall_166_-43,
21.8,90,-84,Wall_166_-43,
21.82,90,-84,,
21.84,91,-85,,
21.86,92,-85,,
21.88,95,-85,,
21.9,94,-86,,
21.92,95,-86,,
21.94,96,-87,,
21.96,97,-87,,
21.98,98,-88,,
22,102,-88,,
22.02,101,-89,,
22.04,102,-89,,
22.06,104,-90,,
22.08,105,-90,,
22.1,109,-91,,
22.12,110,-92,,
22.14,111,-93,,
22.16,112,-93,,
22.18,114,-94,,
22.2,118,-94,,
22.22,119,-96,,
22.24,121,-96,,
22.26,122,-97,,
22.28,124,-98,,
22.3,126,-99,,
22.32,131,-99,,
22.34,132,-101,,
22.36,134,-102,,
22.38,136,-102,,
22.4,138,-103,,
22.42,144,-104,,
22.44,145,-106,,
22.46,147,-107,,
22.48,150,-108,,
22.5,152,-109,,
22.52,154,-109,,
22.54,160,-111,,
22.56,162,-112,,
22.58,165,-113,,
22.6,167,-114,,
22.62,170,-115,,
22.64,176,-117,,
22.66,178,-119,,
22.68,181,-120,,
22.7,184,-121,,
22.72,186,-122,,
22.74,192,-124,,
22.76,195,-126,,
22.78,198,-127,,
22.8,200,-128,,
22.82,203,-129,,
22.84,210,-131,,
22.86,212,-133,,
22.88,215,-134,,
22.9,218,-136,,
22.92,221,-137,,
22.94,224,-138,,
22.96,230,-141,,
22.98,233,-142,,
23,236,-144,,
23.02,239,-145,,
23.04,243,-147,Wall_392_-200,
23.06,249,-150,,
23.08,253,-151,,
23.1,256,-153,,
23.12,259,-155,,
23.14,262,-156,,
23.16,265,-158,,
23.18,272,-161,,
23.2,275,-163,,
23.22,278,-165,,
23.24,281,-167,,
23.26,284,-169,,
23.28,291,-172,,
23.3,294,-174,,
23.32,297,-176,,
23.34,300,-178,,
23.36,303,-180,,
23.38,309,-184,,
23.4,312,-186,,
23.42,315,-188,,
23.44,318,-190,,
23.46,321,-193,,
23.48,323,-195,,
23.5,329,-199,,
23.52,332,-201,,
23.54,335,-203,,
23.56,337,-206,,
23.58,340,-208,,
23.6,345,-213,,
23.62,348,-215,,
23.64,351,-217,,
23.66,353,-220,,
23.68,355,-222,,
23.7,360,-227,,
23.72,363,-230,,
23.74,365,-232,,
23.76,367,-235,,
23.78,370,-238,,
23.8,372,-240,,
23.82,376,-245,,
23.84,378,-248,,
23.86,380,-251,,
23.88,382,-253,,
23.9,384,-256,,
23.92,388,-261,,
23.94,390,-264,,
23.96,391,-267,,
23.98,393,-270,,
24,394,-273,,
24.02,397,-278,,
24.04,398,-281,Wall_499_-293,
24.06,398,-283,,
24.08,398,-285,,
24.1,398,-288,,
24.12,398,-290,,
24.14,399,-296,,
24.16,398,-298,,
24.18,398,-300,,
24.2,398,-303,,
24.22,398,-306,,
24.24,399,-310,,
24.26,398,-313,,
24.28,398,-315,,
24.3,398,-318,,
24.32,398,-320,,
24.34,399,-325,,
24.36,399,-327,,
24.38,399,-330,,
24.4,399,-332,,
24.42,399,-334,,
24.44,399,-337,,
24.46,400,-341,,
24.48,400,-343,,
