sep=,
Time,x-Position,y-Position,Collision,Checkpoint
8.5,-35,311,,
8.52,-34,311,,
8.54,-32,311,,
8.559999,-31,311,,
8.58,-30,311,,
8.599999,-28,310,,
8.62,-27,311,,
8.639999,-27,311,,
8.66,-26,311,,
8.679999,-26,311,,
8.7,-25,310,,
8.72,-25,311,,
8.74,-25,311,,
8.76,-25,311,,
8.78,-25,311,,
8.8,-25,311,,
8.82,-26,310,,
8.84,-27,311,,
8.86,-27,311,,
8.88,-28,311,,
8.9,-29,311,,
8.92,-31,310,,
8.94,-32,311,,
8.96,-34,311,,
8.98,-35,311,,
9,-36,311,,
9.02,-39,310,,
9.04,-41,311,,
9.059999,-42,311,,
9.08,-44,311,,
9.099999,-46,311,,
9.12,-49,310,,
9.139999,-52,311,Wall_-91_244,
9.16,-52,311,,
9.179999,-55,311,,
9.2,-57,311,,
9.22,-60,311,,
9.24,-64,310,,
9.26,-67,311,,
9.28,-70,311,,
9.3,-72,311,,
9.32,-75,311,,
9.34,-80,310,,
9.36,-85,311,,
9.38,-89,312,,
9.4,-91,312,,
9.42,-93,312,,
9.44,-97,311,,
9.46,-101,312,,
9.48,-104,312,,
9.5,-106,312,,
9.52,-108,312,,
9.54,-110,312,,
9.559999,-116,311,,
9.58,-120,311,,
9.599999,-123,312,,
9.62,-125,312,,
9.639999,-128,312,,
9.66,-135,311,,
9.679999,-139,311,,
9.7,-142,311,,
9.719999,-145,312,,
9.74,-148,312,,
9.76,-152,312,,
9.78,-159,311,,
9.8,-164,311,,
9.82,-167,312,,
9.84,-171,312,,
9.86,-174,312,,
9.88,-183,311,,
9.9,-188,312,,
9.92,-192,312,,
9.94,-196,312,,
9.96,-200,312,,
9.98,-209,311,,
10,-215,312,,
10.02,-219,312,,
10.04,-223,312,,
10.06,-228,312,,
10.08,-232,312,,
10.1,-243,311,,
10.12,-248,311,Wall_-91_244,
10.14,-254,311,,
10.16,-259,311,,
10.18,-263,311,,
10.2,-273,310,,
10.22,-277,310,,
10.24,-281,310,,
10.26,-286,310,,
10.28,-290,310,,
10.3,-299,308,,
10.32,-303,308,,
10.34,-307,308,,
10.36,-311,308,,
10.38,-315,307,,
10.4,-319,307,,
10.42,-327,305,,
10.44,-331,305,,
10.46,-334,305,,
10.48,-338,304,,
10.5,-342,304,,
10.52,-349,302,,
10.54,-353,302,,
10.56,-356,301,,
10.58,-359,301,Wall_-377_307,
10.6,-361,301,,
10.62,-368,299,,
10.64,-364,301,,
10.66,-365,301,,
10.68,-364,301,,
10.7,-364,301,,
10.72,-364,301,,
10.74,-367,299,,
10.76,-364,299,,
10.78,-363,299,,
10.8,-362,298,,
10.82,-361,298,,
10.84,-361,297,,
10.86,-359,296,,
10.88,-357,296,,
10.9,-356,295,,
10.92,-355,295,,
10.94,-353,293,,
10.96,-351,293,,
10.98,-349,293,,
11,-347,292,,
11.02,-346,291,,
11.04,-344,291,,
11.06,-342,290,,
11.08,-340,289,,
11.1,-338,289,,
11.12,-336,289,,
11.14,-334,288,,
11.16,-333,286,,
11.18,-329,286,,
11.2,-327,285,,
11.22,-324,285,,
11.24,-322,284,,
11.26,-321,282,,
11.28,-316,281,,
11.3,-314,281,,
11.32,-312,280,,
11.34,-309,280,,
11.36,-306,279,,
11.38,-305,276,,
11.4,-299,276,,
11.42,-296,275,,
11.44,-293,275,,
11.46,-290,274,,
11.48,-288,271,,
11.5,-283,271,,
11.52,-280,271,,
11.54,-278,270,,
11.56,-276,270,,
11.58,-275,267,,
11.6,-270,267,,
11.62,-268,266,,
11.64,-266,266,,
11.66,-265,265,,
11.68,-263,264,,
11.7,-261,261,,
11.72,-258,260,,
11.74,-256,260,,
11.76,-254,258,,
11.78,-252,257,,
11.8,-247,254,,
11.82,-243,253,,
11.84,-239,252,,
11.86,-236,251,Wall_-318_213,
11.88,-234,250,Wall_-318_213,
11.9,-227,247,,
11.92,-223,246,,
11.94,-219,245,,
11.96,-215,243,,
11.98,-211,242,,
12,-209,240,,
12.02,-207,235,,
12.04,-205,233,,
12.06,-203,231,,
12.08,-202,230,,
12.1,-200,228,,
12.12,-198,223,,
12.14,-196,221,,
12.16,-195,219,,
12.18,-193,217,,
12.2,-192,214,,
12.22,-190,212,,
12.24,-188,207,,
12.26,-187,205,,
12.28,-185,203,,
12.3,-184,200,,
12.32,-183,198,,
12.34,-181,193,,
12.36,-179,190,,
12.38,-178,188,,
12.4,-177,185,,
12.42,-176,183,,
12.44,-174,177,,
12.46,-173,175,,
12.48,-172,172,,
12.5,-171,170,,
12.52,-170,167,,
12.54,-169,164,,
12.56,-167,158,,
12.58,-166,156,,
12.6,-165,153,,
12.62,-165,150,,
12.64,-164,147,,
12.66,-163,141,,
12.68,-162,138,,
12.7,-161,135,,
12.72,-161,132,,
12.74,-160,129,,
12.76,-160,123,,
12.78,-159,120,,
12.8,-158,117,,
12.82,-158,114,,
12.84,-158,111,,
12.86,-157,108,,
12.88,-157,101,,
12.9,-157,97,,
12.92,-157,94,,
12.94,-156,91,,
12.96,-156,88,,
12.98,-157,81,,
13,-157,77,,
13.02,-157,74,,
13.04,-157,71,,
13.06,-157,68,,
13.08,-157,64,,
13.1,-158,57,,
13.12,-159,53,,
13.14,-159,50,,
13.16,-160,46,,
13.18,-160,43,,
13.2,-162,35,,
13.22,-163,32,,
13.24,-163,28,,
13.26,-164,25,,
13.28,-165,21,,
13.3,-168,13,,
13.32,-169,10,,
13.34,-170,6,,
13.36,-171,3,,
13.38,-172,-1,,
13.4,-173,-5,,
13.42,-177,-13,,
13.44,-178,-16,,
13.46,-180,-20,,
13.48,-182,-24,,
13.5,-183,-27,,
13.52,-188,-35,,
13.54,-190,-39,,
13.56,-192,-43,,
13.58,-194,-46,,
13.6,-196,-50,,
13.62,-201,-58,,
13.64,-203,-61,,
13.66,-206,-65,Wall_-67_-77,
13.68,-209,-65,Wall_-67_-77,
13.7,-212,-65,,
13.72,-219,-65,,
13.74,-221,-65,,
13.76,-225,-65,,
13.78,-228,-65,,
13.8,-231,-65,,
13.82,-235,-65,,
13.84,-246,-70,,
13.86,-254,-74,,
13.88,-258,-77,,
13.9,-262,-81,,
13.92,-265,-85,,
13.94,-272,-93,,
13.96,-276,-96,,
13.98,-279,-100,,
14,-282,-104,,
14.02,-285,-107,,
14.04,-292,-115,,
14.06,-295,-119,,
14.08,-298,-123,,
14.1,-300,-127,,
14.12,-303,-130,,
14.14,-306,-134,,
14.16,-311,-142,,
14.18,-314,-146,,
14.2,-316,-149,,
14.22,-319,-153,,
14.24,-321,-156,,
14.26,-326,-164,,
14.28,-328,-168,,
14.3,-330,-171,,
14.32,-332,-175,,
14.34,-335,-178,,
14.36,-337,-181,,
14.38,-341,-189,,
14.4,-343,-192,,
14.42,-345,-196,,
14.44,-347,-199,,
14.46,-349,-202,,
14.48,-352,-210,,
14.5,-354,-213,,
14.52,-356,-216,,
14.54,-357,-219,,
14.56,-359,-222,,
14.58,-362,-229,,
14.6,-364,-232,,
14.62,-366,-235,,
14.64,-367,-238,,
14.66,-369,-241,,
14.68,-370,-244,,
14.7,-373,-251,,
14.72,-374,-254,,
14.74,-376,-257,,
14.76,-377,-259,,
14.78,-378,-262,,
14.8,-381,-269,,
14.82,-382,-271,,
14.84,-383,-274,,
14.86,-384,-277,,
14.88,-385,-279,,
14.9,-387,-286,,
14.92,-388,-288,,
14.94,-389,-291,,
14.96,-389,-293,,
14.98,-389,-296,,
15,-389,-298,,
15.02,-389,-304,,
15.04,-389,-306,,
15.06,-389,-309,,
15.08,-389,-311,,
15.1,-389,-314,,
15.12,-389,-319,,
15.14,-389,-321,,
15.16,-389,-324,,
15.18,-389,-326,,
15.2,-389,-328,,
15.22,-389,-333,,
15.24,-389,-335,,
15.26,-389,-337,,
15.28,-389,-339,,
15.3,-389,-342,,
15.32,-389,-344,,
15.34,-389,-348,,
15.36,-389,-350,,
15.38,-389,-352,,
15.4,-389,-354,,
15.42,-389,-356,,
15.44,-389,-360,,
15.46,-389,-362,,
15.48,-389,-364,,
15.5,-389,-366,,
15.52,-389,-368,,
15.54,-389,-372,,
15.56,-389,-373,,
15.58,-389,-375,,
15.6,-389,-377,,
15.62,-389,-378,,
15.64,-389,-380,,
15.66,-389,-384,,
15.68,-389,-385,,
15.7,-389,-386,,
15.72,-389,-388,,
15.74,-389,-389,,
15.76,-389,-393,,
15.78,-388,-394,,
15.8,-388,-395,,
15.82,-388,-396,,
15.84,-388,-396,,
15.86,-387,-396,,
15.88,-387,-396,,
15.9,-386,-396,,
15.92,-386,-396,,
15.94,-385,-396,,
15.96,-385,-396,,
15.98,-384,-396,,
16,-384,-396,,
16.02,-383,-396,,
16.04,-383,-396,,
16.06,-382,-396,,
16.08,-381,-396,,
16.1,-381,-396,,
16.12,-380,-396,,
16.14,-379,-396,,
16.16,-379,-396,,
16.18,-378,-396,,
16.2,-377,-396,,
16.22,-376,-396,,
16.24,-375,-396,,
16.26,-374,-396,,
16.28,-373,-396,,
16.3,-372,-396,,
16.32,-371,-396,,
16.34,-370,-396,,
16.36,-369,-396,,
16.38,-368,-396,,
16.4,-366,-396,,
16.42,-365,-396,,
16.44,-364,-396,,
16.46,-363,-396,,
16.48,-362,-396,,
16.5,-360,-396,,
16.52,-359,-396,,
16.54,-358,-396,,
16.56,-357,-396,,
16.58,-356,-396,,
16.6,-355,-396,,
16.62,-352,-396,,
16.64,-351,-396,,
16.66,-350,-396,,
16.68,-349,-396,,
16.7,-347,-396,,
16.72,-345,-396,,
16.74,-344,-396,,
16.76,-342,-396,,
16.78,-341,-396,,
16.8,-340,-396,,
16.82,-337,-396,,
16.84,-335,-396,,
16.86,-334,-395,,
16.88,-332,-395,,
16.9,-331,-395,,
16.92,-330,-394,,
16.94,-327,-394,,
16.96,-325,-394,,
16.98,-323,-393,,
17,-322,-393,,
17.02,-320,-392,,
17.04,-317,-392,,
