sep=,
Time,x-Position,y-Position,Collision,Checkpoint
6.32,-389,378,,
6.34,-389,378,,
6.36,-388,378,,
6.38,-388,378,,
6.4,-387,378,,
6.42,-387,378,,
6.44,-386,378,,
6.46,-384,378,,
6.48,-384,378,,
6.5,-383,378,,
6.52,-382,378,,
6.54,-381,378,,
6.56,-378,377,,
6.58,-377,377,,
6.6,-376,377,,
6.62,-375,377,,
6.64,-373,377,,
6.66,-372,377,,
6.68,-368,377,,
6.7,-367,377,,
6.72,-365,377,,
6.74,-363,377,,
6.76,-361,377,,
6.78,-357,376,,
6.8,-355,376,,
6.82,-353,376,,
6.84,-351,376,,
6.86,-348,376,,
6.88,-346,376,,
6.9,-340,376,,
6.92,-338,376,,
6.94,-335,376,Wall_-233_360,
6.96,-332,376,,
6.98,-329,376,,
7,-323,375,,
7.02,-320,375,,
7.04,-317,375,,
7.06,-314,375,,
7.08,-310,375,,
7.1,-303,375,,
7.12,-300,375,,
7.14,-296,375,,
7.16,-292,375,,
7.18,-289,375,,
7.2,-285,375,,
7.22,-276,375,,
7.24,-273,375,,
7.26,-269,375,,
7.28,-265,375,,
7.3,-260,375,,
7.32,-251,375,,
7.34,-247,375,,
7.36,-242,375,,
7.38,-238,375,,
7.4,-233,375,,
7.42,-224,375,,
7.44,-219,375,,
7.46,-214,375,,
7.48,-209,374,,
7.5,-205,374,,
7.52,-200,374,,
7.54,-191,373,,
7.56,-186,372,,
7.58,-182,372,,
7.6,-177,371,,
7.62,-173,371,,
7.64,-164,370,,
7.66,-160,369,,
7.68,-155,369,,
7.7,-151,368,,
7.72,-147,368,,
7.74,-139,366,,
7.76,-135,366,,
7.78,-131,365,,
7.8,-127,364,,
7.82,-124,364,,
7.84,-120,363,,
7.86,-112,361,,
7.88,-109,361,,
7.9,-105,360,,
7.92,-102,359,,
7.94,-99,358,,
7.96,-92,357,,
7.98,-89,356,,
8,-86,355,,
8.02,-83,354,,
8.04,-79,353,,
8.059999,-74,351,,
8.08,-71,350,,
8.099999,-68,349,,
8.12,-65,349,,
8.139999,-63,348,,
8.16,-60,347,,
8.179999,-55,345,,
8.2,-53,344,,
8.22,-51,343,,
8.24,-49,342,,
8.26,-47,341,,
8.28,-42,339,,
8.3,-40,338,,
8.32,-39,337,,
8.34,-37,336,,
8.36,-35,335,,
8.38,-32,333,,
8.4,-30,332,,
8.42,-29,331,,
8.44,-28,330,,
8.46,-27,329,,
8.48,-25,328,,
8.5,-23,326,,
8.52,-22,325,,
8.54,-21,324,,
8.559999,-20,323,,
8.58,-20,322,,
8.599999,-18,320,,
8.62,-17,319,,
8.639999,-17,318,,
8.66,-17,317,,
8.679999,-16,316,,
8.7,-16,314,,
8.72,-15,313,Wall_16_275,
8.74,-14,313,,
8.76,-14,313,,
8.78,-13,312,,
8.8,-12,312,,
8.82,-12,311,,
8.84,-12,311,,
8.86,-12,312,,
8.88,-12,312,,
8.9,-13,312,,
8.92,-14,311,,
8.94,-15,312,,
8.96,-16,312,,
8.98,-17,312,,
9,-18,312,,
9.02,-20,311,,
9.04,-22,312,,
9.059999,-23,312,,
9.08,-25,312,,
9.099999,-26,312,,
9.12,-28,312,,
9.139999,-31,311,,
9.16,-33,312,,
9.179999,-35,312,,
9.2,-37,312,,
9.22,-39,312,,
9.24,-43,311,,
9.26,-46,312,,
9.28,-48,312,,
9.3,-51,312,,
9.32,-52,312,Wall_-91_244,
9.34,-55,312,,
9.36,-60,311,,
9.38,-63,312,,
9.4,-66,312,,
9.42,-69,312,,
9.44,-72,312,,
9.46,-78,311,,
9.48,-84,312,,
9.5,-87,313,,
9.52,-90,313,,
9.54,-93,313,,
9.559999,-99,313,,
9.58,-103,314,,
9.599999,-106,314,,
9.62,-109,314,,
9.639999,-112,314,,
9.66,-115,314,,
9.679999,-121,314,,
9.7,-125,314,,
9.719999,-128,314,,
9.74,-131,314,,
9.76,-134,314,,
9.78,-141,313,,
9.8,-144,314,,
9.82,-148,314,,
9.84,-151,314,,
9.86,-154,314,,
9.88,-162,313,,
9.9,-166,313,,
9.92,-169,314,,
9.94,-173,314,,
9.96,-177,314,,
9.98,-181,314,,
10,-190,313,,
10.02,-194,313,,
10.04,-198,313,,
10.06,-203,313,,
10.08,-207,313,,
10.1,-217,312,,
10.12,-222,312,,
10.14,-226,312,,
10.16,-231,312,,
10.18,-236,312,,
10.2,-247,311,,
10.22,-253,311,,
10.24,-258,311,,
10.26,-263,310,,
10.28,-268,310,,
10.3,-273,309,,
10.32,-283,307,,
10.34,-288,307,,
10.36,-293,306,,
10.38,-297,306,,
10.4,-302,305,,
10.42,-311,303,,
10.44,-316,302,,
10.46,-320,302,,
10.48,-325,301,,
10.5,-329,300,,
10.52,-338,298,,
10.54,-342,297,,
10.56,-346,297,,
10.58,-349,296,Wall_-377_307,
10.6,-349,296,,
10.62,-349,296,,
10.64,-355,294,,
10.66,-351,295,,
10.68,-350,294,,
10.7,-350,293,,
10.72,-350,293,,
10.74,-350,293,,
10.76,-349,293,,
10.78,-349,292,,
10.8,-348,292,,
10.82,-348,292,,
10.84,-348,291,,
10.86,-346,291,,
10.88,-345,291,,
10.9,-345,291,,
10.92,-344,291,,
10.94,-343,291,,
10.96,-342,290,,
10.98,-340,290,,
11,-339,289,,
11.02,-338,289,,
11.04,-337,289,,
11.06,-336,287,,
11.08,-334,287,,
11.1,-333,287,,
11.12,-331,286,,
11.14,-330,286,,
11.16,-328,284,,
11.18,-326,284,,
11.2,-324,284,,
11.22,-322,283,,
11.24,-321,282,,
11.26,-319,282,,
11.28,-317,280,,
11.3,-314,280,,
11.32,-312,279,,
11.34,-310,279,,
11.36,-308,278,,
11.38,-305,276,,
11.4,-302,276,,
11.42,-300,275,,
11.44,-298,274,,
11.46,-295,273,,
11.48,-292,271,,
11.5,-289,271,,
11.52,-286,270,,
11.54,-283,269,,
11.56,-281,268,,
11.58,-278,267,,
11.6,-274,265,,
11.62,-270,264,,
11.64,-267,263,,
11.66,-264,262,,
11.68,-262,261,,
11.7,-257,258,,
11.72,-253,257,,
11.74,-250,256,,
11.76,-246,255,,
11.78,-243,254,,
11.8,-240,253,,
11.82,-235,250,Wall_-318_213,
11.84,-230,249,Wall_-318_213,
11.86,-227,248,,
11.88,-223,246,,
11.9,-220,245,,
11.92,-216,241,,
11.94,-211,239,,
11.96,-210,237,,
11.98,-209,235,,
12,-208,233,,
12.02,-207,228,,
12.04,-206,226,,
12.06,-205,224,,
12.08,-203,222,,
12.1,-202,220,,
12.12,-202,217,,
12.14,-200,212,,
12.16,-199,210,,
12.18,-198,208,,
12.2,-197,205,,
12.22,-197,203,,
12.24,-196,198,,
12.26,-195,195,,
12.28,-194,192,,
12.3,-193,190,,
12.32,-192,187,,
12.34,-191,182,,
12.36,-190,179,,
12.38,-190,176,,
12.4,-189,174,,
12.42,-188,171,,
12.44,-187,168,,
12.46,-187,162,,
12.48,-186,160,,
12.5,-185,157,,
12.52,-185,154,,
12.54,-184,151,,
12.56,-183,145,,
12.58,-183,142,,
12.6,-182,139,,
12.62,-182,136,,
12.64,-181,133,,
12.66,-181,130,,
12.68,-180,123,,
12.7,-180,120,,
12.72,-180,116,,
12.74,-179,113,,
12.76,-179,110,,
12.78,-179,103,,
12.8,-179,100,,
12.82,-178,96,,
12.84,-178,93,,
12.86,-178,90,,
12.88,-178,82,,
12.9,-178,79,,
12.92,-178,76,,
12.94,-178,72,,
12.96,-178,69,,
12.98,-179,61,,
13,-179,57,,
13.02,-179,54,,
13.04,-179,50,,
13.06,-179,46,,
13.08,-179,43,,
13.1,-181,35,,
13.12,-181,31,,
13.14,-181,27,,
13.16,-182,24,,
13.18,-182,20,,
13.2,-184,12,,
13.22,-185,8,,
13.24,-186,4,,
13.26,-186,0,,
13.28,-187,-4,,
13.3,-190,-12,,
13.32,-191,-16,,
13.34,-192,-20,,
13.36,-193,-24,,
13.38,-194,-28,,
13.4,-195,-32,,
13.42,-199,-40,,
13.44,-200,-44,,
13.46,-202,-48,,
13.48,-204,-52,,
13.5,-205,-56,,
13.52,-210,-65,,
13.54,-211,-65,Wall_-67_-77,
13.56,-214,-65,,
13.58,-216,-65,,
13.6,-219,-65,,
13.62,-224,-65,,
13.64,-227,-65,,
13.66,-230,-65,,
13.68,-233,-65,,
13.7,-236,-65,,
13.72,-242,-66,,
13.74,-256,-74,,
13.76,-260,-78,,
13.78,-263,-82,,
13.8,-267,-86,,
13.82,-270,-90,,
13.84,-276,-98,,
13.86,-280,-102,,
13.88,-283,-107,,
13.9,-286,-111,,
13.92,-289,-115,,
13.94,-294,-123,,
13.96,-297,-128,,
13.98,-300,-132,,
14,-302,-136,,
14.02,-305,-140,,
14.04,-308,-144,,
14.06,-312,-153,,
14.08,-315,-156,,
14.1,-317,-161,,
14.12,-319,-165,,
14.14,-322,-168,,
14.16,-326,-177,,
14.18,-328,-180,,
14.2,-330,-184,,
14.22,-332,-188,,
14.24,-334,-192,,
14.26,-336,-196,,
14.28,-340,-204,,
14.3,-342,-207,,
14.32,-344,-211,,
14.34,-345,-215,,
14.36,-347,-219,,
14.38,-350,-226,,
14.4,-352,-230,,
14.42,-354,-233,,
14.44,-356,-237,,
14.46,-357,-240,,
14.48,-360,-248,,
14.5,-362,-251,,
14.52,-363,-254,,
14.54,-365,-258,,
14.56,-366,-261,,
14.58,-367,-265,,
14.6,-370,-271,,
14.62,-371,-275,,
14.64,-373,-278,,
14.66,-374,-281,,
14.68,-375,-284,,
14.7,-377,-291,,
14.72,-378,-294,,
14.74,-380,-297,,
14.76,-381,-300,,
14.78,-382,-303,,
14.8,-384,-310,,
14.82,-385,-313,,
14.84,-386,-316,,
14.86,-387,-319,,
14.88,-388,-322,,
14.9,-388,-324,,
14.92,-389,-330,,
14.94,-389,-333,,
14.96,-389,-336,,
14.98,-389,-339,,
15,-389,-341,,
15.02,-389,-347,,
15.04,-389,-350,,
15.06,-389,-352,,
15.08,-389,-355,,
15.1,-389,-358,,
15.12,-389,-363,,
15.14,-389,-365,,
15.16,-389,-368,,
15.18,-389,-370,,
15.2,-389,-373,,
15.22,-389,-375,,
15.24,-389,-380,,
15.26,-389,-382,,
15.28,-389,-385,,
15.3,-389,-387,,
15.32,-389,-389,,
15.34,-389,-394,,
15.36,-389,-396,,
15.38,-389,-396,,
15.4,-389,-396,,
15.42,-389,-396,,
15.44,-389,-396,,
15.46,-389,-396,,
15.48,-389,-396,,
15.5,-389,-396,,
15.52,-389,-396,,
15.54,-389,-396,,
15.56,-389,-396,,
15.58,-389,-396,,
15.6,-389,-396,,
15.62,-389,-396,,
15.64,-389,-396,,
15.66,-388,-396,,
15.68,-388,-396,,
15.7,-388,-396,,
15.72,-388,-396,,
15.74,-388,-396,,
15.76,-387,-396,,
15.78,-387,-396,,
15.8,-387,-396,,
15.82,-387,-396,,
15.84,-387,-396,,
15.86,-386,-396,,
15.88,-386,-396,,
15.9,-385,-396,,
15.92,-385,-396,,
15.94,-385,-396,,
15.96,-384,-396,,
15.98,-383,-396,,
16,-383,-396,,
16.02,-382,-396,,
16.04,-382,-396,,
16.06,-381,-396,,
16.08,-380,-396,,
16.1,-379,-396,,
16.12,-379,-396,,
16.14,-378,-396,,
16.16,-378,-396,,
16.18,-377,-396,,
16.2,-375,-396,,
16.22,-375,-396,,
16.24,-374,-396,,
16.26,-373,-396,,
16.28,-372,-396,,
16.3,-371,-396,,
16.32,-370,-396,,
16.34,-369,-396,,
16.36,-368,-396,,
16.38,-367,-396,,
16.4,-366,-396,,
16.42,-364,-396,,
16.44,-363,-396,,
16.46,-362,-396,,
16.48,-362,-396,,
16.5,-361,-396,,
16.52,-358,-396,,
16.54,-357,-396,,
16.56,-356,-396,,
16.58,-355,-396,,
16.6,-354,-396,,
16.62,-351,-396,,
16.64,-350,-396,,
16.66,-349,-396,,
16.68,-348,-396,,
16.7,-347,-396,,
16.72,-344,-396,,
16.74,-343,-396,,
16.76,-342,-396,,
16.78,-340,-396,,
16.8,-339,-396,,
16.82,-338,-396,,
16.84,-335,-396,,
16.86,-333,-396,,
16.88,-332,-396,,
16.9,-331,-396,,
16.92,-329,-396,,
16.94,-326,-396,,
16.96,-325,-395,,
16.98,-323,-395,,
17,-322,-395,,
17.02,-320,-394,,
17.04,-319,-394,,
17.06,-315,-393,,
17.08,-314,-393,,
17.1,-312,-392,,
17.12,-311,-392,,
17.14,-309,-391,,
17.16,-306,-391,,
17.18,-304,-390,,
17.2,-302,-389,,
17.22,-301,-389,,
17.24,-299,-388,,
17.26,-295,-387,,
17.28,-294,-386,,
17.3,-292,-385,,
17.32,-290,-384,,
17.34,-289,-384,,
17.36,-287,-383,,
17.38,-283,-381,,
17.4,-281,-380,,
17.42,-279,-379,,
17.44,-278,-378,,
17.46,-276,-377,,
17.48,-272,-375,,
17.5,-270,-374,,
17.52,-268,-373,,
17.54,-266,-372,,
17.56,-264,-371,,
17.58,-260,-369,,
17.6,-258,-367,,
17.62,-256,-366,,
17.64,-254,-365,,
17.66,-253,-363,,
17.68,-251,-362,,
17.7,-246,-359,,
17.72,-244,-358,,
17.74,-242,-356,,
17.76,-240,-355,,
17.78,-238,-353,,
17.8,-234,-351,,
17.82,-232,-349,,
17.84,-230,-347,,
17.86,-228,-346,,
17.88,-226,-344,,
17.9,-224,-342,,
17.92,-219,-339,,
17.94,-217,-337,,
17.96,-215,-335,,
17.98,-213,-334,,
18,-211,-332,,
18.02,-206,-328,,
18.04,-204,-326,,
18.06,-202,-324,,
18.08,-200,-322,,
18.1,-198,-320,,
18.12,-193,-316,,
18.14,-191,-314,,
18.16,-189,-312,,
18.18,-186,-310,,
18.2,-184,-308,,
18.22,-179,-303,,
18.24,-177,-301,,
18.26,-175,-299,,
18.28,-173,-297,,
18.3,-171,-294,,
18.32,-169,-292,,
18.34,-164,-287,,
18.36,-162,-285,,
18.38,-159,-282,,
18.4,-157,-280,,
18.42,-155,-277,,
18.44,-150,-272,,
18.46,-148,-270,,
18.48,-146,-267,,
18.5,-143,-265,,
18.52,-141,-262,,
18.54,-136,-257,,
18.56,-134,-254,,
18.58,-132,-251,,
18.6,-130,-248,,
18.62,-128,-245,,
18.64,-125,-242,,
18.66,-121,-237,,
18.68,-118,-234,,
18.7,-116,-231,,
18.72,-114,-228,,
18.74,-112,-225,,
18.76,-107,-219,,
18.78,-105,-216,,
18.8,-103,-213,,
18.82,-101,-210,,
18.84,-99,-206,,
18.86,-94,-200,,
18.88,-92,-197,,
18.9,-90,-193,,
18.92,-88,-190,,
18.94,-86,-187,,
18.96,-84,-183,,
18.98,-80,-177,,
19,-78,-173,,
19.02,-76,-170,,
19.04,-74,-166,,
19.06,-72,-163,,
19.08,-68,-156,,
19.1,-66,-152,,
19.12,-65,-149,,
19.14,-63,-145,,
19.16,-61,-141,,
19.18,-60,-138,,
19.2,-56,-135,Wall_-68_-122,
19.22,-54,-135,,
19.24,-52,-135,,
19.26,-50,-135,,
19.28,-48,-135,,
19.3,-45,-135,,
19.32,-43,-135,,
19.34,-41,-135,,
19.36,-39,-135,,
19.38,-38,-135,,
19.4,-35,-135,,
19.42,-34,-135,,
19.44,-33,-135,,
19.46,-31,-135,,
19.48,-30,-135,,
19.5,-29,-135,,
19.52,-28,-135,,
19.54,-27,-135,,
19.56,-26,-135,,
19.58,-25,-135,,
19.6,-25,-135,,
19.62,-24,-135,,
19.64,-24,-135,,
19.66,-24,-135,,
19.68,-24,-135,,
19.7,-24,-135,,
19.72,-24,-135,,
19.74,-25,-135,,
19.76,-25,-135,,
19.78,-26,-135,,
19.8,-27,-135,,
19.82,-27,-135,,
19.84,-29,-135,,
19.86,-30,-135,,
19.88,-31,-135,,
19.9,-32,-135,,
19.92,-34,-135,,
19.94,-36,-135,,
19.96,-38,-135,,
19.98,-39,-135,,
20,-41,-135,,
20.02,-42,-135,,
20.04,-46,-135,,
20.06,-48,-135,,
20.08,-50,-135,,
20.1,-52,-135,,
20.12,-54,-135,,
20.14,-56,-135,,
20.16,-60,-135,,
20.18,-62,-135,,
20.2,-65,-135,,
20.22,-67,-135,,
20.24,-70,-135,,
20.26,-76,-132,,
20.28,-85,-129,,
20.3,-88,-127,,
20.32,-92,-124,,
20.34,-95,-121,,
20.36,-100,-116,,
20.38,-104,-113,,
20.4,-107,-111,,
20.42,-110,-108,,
20.44,-113,-105,,
20.46,-115,-102,,
20.48,-120,-97,,
20.5,-117,-95,Wall_-67_-77,
20.52,-114,-94,,
20.54,-110,-92,,
20.56,-106,-90,,
20.58,-102,-86,,
20.6,-95,-85,,
20.62,-93,-84,,
20.64,-89,-82,,
20.66,-85,-80,,
20.68,-78,-77,,
20.7,-73,-76,,
20.72,-70,-74,,
20.74,-67,-73,Wall_100_-15,
20.76,-62,-72,,
20.78,-58,-70,,
20.8,-50,-67,,
20.82,-45,-65,,
20.84,-41,-64,,
20.86,-37,-62,,
20.88,-32,-61,,
20.9,-25,-57,,
20.92,-20,-56,,
20.94,-16,-54,,
20.96,-11,-53,,
20.98,-7,-51,,
21,0,-48,,
21.02,5,-47,,
21.04,10,-45,,
21.06,14,-44,,
21.08,18,-42,,
21.1,23,-41,,
21.12,29,-37,,
21.14,35,-36,,
21.16,39,-34,,
21.18,44,-33,,
21.2,48,-31,,
21.22,54,-28,,
21.24,60,-27,,
21.26,64,-25,,
21.28,68,-24,,
21.3,73,-22,,
21.32,77,-21,,
21.34,82,-17,,
21.36,88,-16,,
21.38,92,-15,,
21.4,97,-14,,
21.42,100,-12,Wall_182_25,
21.44,100,-11,,
21.46,99,-12,,
21.48,102,-12,,
21.5,100,-12,,
21.52,102,-12,,
21.54,101,-11,,
21.56,102,-12,,
21.58,101,-12,,
21.6,102,-12,,
21.62,101,-12,,
21.64,101,-11,,
21.66,103,-12,,
21.68,102,-13,,
21.7,102,-13,,
21.72,102,-13,,
21.74,103,-13,,
21.76,102,-12,,
21.78,102,-12,,
21.8,101,-13,,
21.82,101,-13,,
21.84,101,-13,,
21.86,102,-12,,
21.88,102,-12,,
21.9,102,-13,,
21.92,102,-13,,
21.94,102,-13,,
21.96,102,-13,,
21.98,103,-12,,
22,103,-13,,
22.02,102,-13,,
22.04,102,-13,,
22.06,102,-13,,
22.08,104,-12,,
22.1,103,-13,,
22.12,102,-13,,
22.14,102,-13,,
22.16,102,-13,,
22.18,104,-13,,
22.2,103,-13,,
22.22,102,-14,,
22.24,102,-14,,
22.26,103,-14,,
22.28,103,-14,,
22.3,106,-13,,
22.32,105,-14,Wall_182_25,
22.34,105,-15,Wall_182_25,
22.36,105,-15,Wall_182_25,
22.38,106,-15,Wall_182_25,
22.4,109,-15,,
22.42,108,-16,Wall_182_25,
22.44,108,-16,,
22.46,109,-17,,
22.48,110,-17,,
22.5,113,-17,,
22.52,113,-18,,
22.54,114,-18,,
22.56,114,-19,,
22.58,116,-19,,
22.6,117,-20,,
22.62,121,-20,,
22.64,121,-21,,
22.66,122,-22,,
22.68,123,-22,,
22.7,125,-23,,
22.72,129,-23,,
22.74,129,-24,,
22.76,131,-25,,
22.78,132,-26,,
22.8,134,-26,,
22.82,139,-27,,
22.84,139,-28,,
22.86,141,-29,,
22.88,143,-30,,
22.9,145,-31,,
22.92,147,-31,,
22.94,152,-32,,
22.96,153,-34,,
22.98,155,-34,,
23,157,-35,,
23.02,160,-36,,
23.04,165,-37,,
23.06,167,-39,,
23.08,169,-40,,
23.1,171,-41,,
23.12,174,-42,,
23.14,180,-43,,
23.16,182,-45,,
23.18,184,-46,,
23.2,187,-47,,
23.22,190,-48,,
23.24,192,-49,,
23.26,198,-51,,
23.28,201,-52,,
23.3,203,-53,,
23.32,206,-55,,
23.34,209,-56,,
23.36,215,-58,,
23.38,218,-59,,
23.4,220,-61,,
23.42,223,-62,,
23.44,226,-63,,
23.46,232,-66,,
23.48,235,-67,,
23.5,238,-69,,
23.52,241,-70,,
23.54,244,-71,,
23.56,247,-73,,
23.58,253,-75,,
23.6,256,-77,,
23.62,259,-78,Wall_409_-131,
23.64,263,-80,,
23.66,266,-81,,
23.68,273,-84,,
23.7,276,-86,,
23.72,279,-88,,
23.74,282,-89,,
23.76,285,-91,,
23.78,292,-94,,
23.8,295,-96,,
23.82,298,-98,,
23.84,301,-100,,
23.86,304,-102,,
23.88,307,-104,,
23.9,313,-107,,
23.92,317,-109,,
23.94,319,-111,,
23.96,322,-113,,
23.98,325,-116,,
24,331,-119,,
24.02,334,-122,,
24.04,337,-124,,
24.06,340,-126,,
24.08,343,-128,,
24.1,345,-131,,
24.12,351,-135,,
24.14,354,-137,,
24.16,356,-139,,
24.18,359,-142,,
24.2,362,-144,,
24.22,367,-149,,
24.24,370,-151,,
24.26,372,-154,,
24.28,374,-156,,
24.3,377,-159,,
24.32,381,-164,,
24.34,384,-166,,
24.36,386,-169,,
24.38,388,-172,,
24.4,390,-174,,
24.42,392,-177,,
24.44,396,-182,,
24.46,398,-185,,
24.48,400,-188,,
24.5,402,-190,,
24.52,404,-193,,
24.54,407,-198,,
24.56,409,-201,,
24.58,410,-204,,
24.6,412,-207,,
24.62,413,-210,,
