sep=,
Time,x-Position,y-Position,Collision,Checkpoint
3.94,425,934,,
3.96,418,936,,
3.98,406,939,,
4,399,941,,
4.02,392,942,,
4.04,386,944,,
4.06,379,945,,
4.08,372,947,,
4.1,359,950,,
4.12,353,951,,
4.14,346,953,,
4.16,339,954,,
4.18,333,955,,
4.2,320,958,,
4.22,313,960,,
4.24,307,961,,
4.26,300,962,,
4.28,293,963,,
4.3,287,964,,
4.32,274,967,,
4.34,268,968,,
4.36,261,969,,
4.38,255,970,,
4.4,248,971,,
4.42,236,973,,
4.44,230,974,,
4.46,224,975,,
4.48,217,976,,
4.5,211,977,,
4.52,199,978,,
4.54,193,979,,
4.56,187,980,,
4.58,181,981,,
4.6,175,981,,
4.62,169,982,,
4.64,157,984,,
4.66,151,984,,
4.68,146,985,,
4.7,140,985,,
4.72,134,986,,
4.74,123,987,,
4.76,117,988,,
4.78,112,988,,
4.8,111,989,,
4.82,111,989,,
4.84,111,990,,
4.86,111,991,,
4.88,111,991,,
4.9,111,991,,
4.92,111,991,,
4.94,111,992,,
4.96,111,993,,
4.98,111,993,,
5,111,993,,
5.02,111,993,,
5.04,111,993,,
5.06,111,994,,
5.08,111,994,,
5.1,111,994,,
5.12,111,994,,
5.14,111,994,,
5.16,111,994,,
5.18,111,994,,
5.2,111,994,,
5.22,111,994,,
5.24,111,994,,
5.26,111,994,,
5.28,111,994,,
5.3,111,994,,
5.32,111,993,,
5.34,111,993,,
5.36,111,993,,
5.38,111,993,,
5.4,111,992,,
5.42,111,992,,
5.44,111,992,,
5.46,111,991,,
5.48,111,991,,
5.5,111,990,,
5.52,111,990,,
5.54,111,989,,
5.56,111,989,,
5.58,111,988,,
5.6,111,987,,
5.62,111,987,,
5.64,111,986,,
5.66,111,986,,
5.68,111,985,,
5.7,111,984,,
5.72,111,983,,
5.74,111,982,,
5.76,111,982,,
5.78,111,981,,
5.8,111,980,,
5.82,111,979,,
5.84,111,978,,
5.86,111,977,,
5.88,111,976,,
5.9,111,975,,
5.92,111,974,,
5.94,111,973,,
5.96,111,972,,
5.98,111,971,,
6,111,970,,
6.02,111,968,,
6.04,111,967,,
6.06,111,966,,
6.08,111,964,,
6.1,111,963,,
6.12,111,961,,
6.14,111,960,,
6.16,111,959,,
6.18,111,958,,
6.2,111,956,,
6.22,111,955,,
6.24,111,953,,
6.26,111,951,,
6.28,111,950,,
6.3,111,949,,
6.32,111,947,,
6.34,111,945,,
6.36,111,943,,
6.38,111,942,,
6.4,111,940,,
6.42,111,939,,
6.44,111,936,,
6.46,111,934,,
6.48,111,933,,
6.5,111,931,,
6.52,111,930,,
6.54,111,928,,
6.56,111,925,,
6.58,111,924,,
6.6,111,922,,
6.62,111,920,,
6.64,111,919,,
6.66,111,916,,
6.68,111,914,,
6.7,111,912,,
6.72,111,910,,
6.74,111,909,,
6.76,112,905,,
6.78,112,904,,
6.8,113,902,,
6.82,113,900,,
6.84,113,898,,
6.86,114,897,,
6.88,116,893,,
6.9,116,891,,
6.92,117,890,,
6.94,118,888,,
6.96,119,886,,
6.98,122,883,,
7,123,881,,
7.02,124,879,,
7.04,125,877,,
7.06,127,876,Wall_267_860,
7.08,131,875,,
7.1,134,876,,
7.12,137,876,,
7.14,139,876,,
7.16,142,876,,
7.18,144,876,,
7.2,150,875,,
7.22,153,876,,
7.24,156,876,,
7.26,159,876,,
7.28,162,876,,
7.3,168,875,,
7.32,171,876,,
7.34,174,876,,
7.36,177,876,,
7.38,180,877,,
7.4,183,877,,
7.42,190,875,,
7.44,193,876,,
7.46,196,877,,
7.48,200,877,,
7.5,203,877,,
7.52,210,875,,
7.54,213,876,,
7.56,217,876,,
7.58,220,877,,
7.6,224,876,,
7.62,232,875,,
7.64,236,876,,
7.66,239,876,,
7.68,243,876,,
7.7,247,876,,
7.72,251,876,,
7.74,259,875,,
7.76,263,876,,
7.78,268,875,,
7.8,272,875,,
7.82,277,874,,
7.84,287,871,,
7.86,292,870,,
7.88,297,869,,
7.9,301,868,,
7.92,306,867,,
7.94,315,864,,
7.96,319,863,,
7.98,323,862,,
8,328,860,,
8.02,332,859,,
8.04,336,858,,
8.059999,344,855,,
8.08,348,854,,
8.099999,352,852,,
8.12,356,851,,
8.139999,360,850,,
8.16,368,846,,
8.179999,371,845,,
8.2,374,844,,
8.22,378,842,,
8.24,381,841,,
8.26,388,838,,
8.28,391,836,,
8.3,394,835,,
8.32,397,833,,
8.34,400,832,,
8.36,403,831,,
8.38,409,827,,
8.4,411,826,,
8.42,414,824,,
8.44,416,823,,
8.46,419,821,,
8.48,424,818,,
8.5,426,817,,
8.52,428,815,,
8.54,430,814,Wall_409_744,
8.559999,432,813,Wall_409_744,
8.58,437,811,Wall_516_775,
8.599999,442,812,,
8.62,442,813,,
8.639999,442,813,,
8.66,441,813,,
8.679999,440,812,,
8.7,440,810,Wall_409_744,
8.72,441,811,,
8.74,442,811,,
8.76,443,811,,
8.78,443,811,,
8.8,446,810,,
8.82,447,811,,
8.84,448,811,,
8.86,448,812,,
8.88,448,812,,
8.9,449,810,,
8.92,449,811,,
8.94,449,811,,
8.96,449,812,,
8.98,449,812,,
9,449,812,,
9.02,449,810,,
9.04,450,811,,
9.059999,450,811,,
9.08,450,811,,
9.099999,449,811,,
9.12,449,810,,
9.139999,448,811,,
9.16,448,811,,
9.179999,446,812,,
9.2,444,812,Wall_409_744,
9.22,444,810,,
9.24,446,811,,
9.26,444,813,,
9.28,442,814,,
9.3,440,814,,
9.32,437,814,,
9.34,434,812,Wall_409_744,
9.36,429,813,,
9.38,428,813,,
9.4,426,814,,
9.42,424,814,,
9.44,421,812,,
9.46,419,813,,
9.48,417,813,,
9.5,415,814,,
9.52,413,813,,
9.54,411,814,,
9.559999,407,812,,
9.58,404,812,Wall_409_744,
9.599999,402,812,Wall_409_744,
9.62,400,812,Wall_409_744,
9.639999,397,813,,
9.66,392,812,,
9.679999,390,813,,
9.7,387,813,,
9.719999,384,814,,
9.74,381,814,,
9.76,375,812,,
9.78,372,813,,
9.8,369,813,,
9.82,365,814,,
9.84,362,814,Wall_409_744,
9.86,356,812,Wall_409_744,
9.88,352,813,Wall_409_744,
9.9,348,813,Wall_409_744,
9.92,344,813,,
9.94,340,814,,
9.96,337,814,,
9.98,329,813,,
10,325,814,,
10.02,321,814,,
10.04,317,814,,
10.06,313,814,,
10.08,304,813,Wall_409_744,
10.1,300,813,Wall_409_744,
10.12,295,813,,
10.14,291,813,,
10.16,286,814,Wall_409_744,
10.18,281,814,Wall_409_744,
10.2,272,812,Wall_409_744,
10.22,267,813,Wall_409_744,
10.24,262,813,Wall_409_744,
10.26,257,813,Wall_409_744,
10.28,252,813,Wall_409_744,
10.3,243,811,,
10.32,238,811,,
10.34,233,811,,
10.36,229,811,,
10.38,224,811,,
10.4,215,809,,
10.42,211,809,,
10.44,206,809,,
10.46,202,808,,
10.48,197,808,,
10.5,193,808,,
10.52,185,806,,
10.54,181,806,,
10.56,177,805,,
10.58,173,805,,
10.6,169,805,,
10.62,161,803,,
10.64,157,802,,
10.66,154,802,,
10.68,150,801,,
10.7,146,801,,
10.72,140,799,Wall_123_807,
10.74,141,799,,
10.76,141,800,,
10.78,140,800,,
10.8,139,799,,
10.82,137,799,,
10.84,136,798,,
10.86,137,798,,
10.88,138,797,,
10.9,140,797,,
10.92,141,796,,
10.94,143,795,,
10.96,145,795,,
10.98,147,794,,
11,148,794,,
11.02,150,793,,
11.04,152,792,,
11.06,155,791,,
11.08,156,791,,
11.1,158,790,,
11.12,160,790,,
11.14,162,789,,
11.16,164,787,,
11.18,167,787,,
11.2,169,786,,
11.22,171,785,,
11.24,174,785,,
11.26,176,783,,
11.28,180,782,,
11.3,182,782,,
11.32,185,781,,
11.34,187,780,,
11.36,190,778,,
11.38,194,777,,
11.4,197,776,,
11.42,199,776,,
11.44,202,775,,
11.46,205,774,,
11.48,208,771,,
11.5,213,771,,
11.52,216,770,,
11.54,219,769,,
11.56,222,769,,
11.58,225,765,,
11.6,230,765,,
11.62,233,764,,
11.64,236,764,,
11.66,239,763,,
11.68,242,760,,
11.7,248,759,,
11.72,252,758,,
11.74,255,757,,
11.76,258,757,,
11.78,260,756,,
11.8,264,752,,
11.82,270,752,,
11.84,273,751,,
11.86,276,750,,
11.88,279,749,Wall_182_713,
11.9,283,745,Wall_182_713,
11.92,285,743,,
11.94,287,742,,
11.96,288,741,,
11.98,290,740,,
12,293,736,,
12.02,295,734,,
12.04,296,733,,
12.06,298,731,,
12.08,300,730,,
12.1,301,728,,
12.12,304,724,,
12.14,305,722,,
12.16,307,721,,
12.18,309,719,,
12.2,310,718,,
12.22,312,713,,
12.24,314,711,,
12.26,315,709,,
12.28,317,708,,
12.3,318,706,,
12.32,320,701,,
12.34,321,699,,
12.36,323,697,,
12.38,324,695,,
12.4,325,693,,
12.42,326,691,,
12.44,328,686,,
12.46,329,684,,
12.48,330,682,,
12.5,331,680,,
12.52,332,678,,
12.54,334,672,,
12.56,335,670,,
12.58,336,667,,
12.6,336,665,,
12.62,337,663,,
12.64,338,661,,
12.66,339,655,,
12.68,340,652,,
12.7,340,650,,
12.72,341,648,,
12.74,342,645,,
12.76,342,639,,
12.78,343,636,,
12.8,343,634,,
12.82,344,631,,
12.84,344,629,,
12.86,344,622,,
12.88,344,620,,
12.9,344,617,,
12.92,345,614,,
12.94,345,612,,
12.96,345,609,,
12.98,344,602,,
13,344,599,,
13.02,344,596,,
13.04,344,594,,
13.06,344,591,,
13.08,343,584,,
13.1,342,581,,
13.12,342,578,,
13.14,342,575,,
13.16,341,572,,
13.18,339,565,,
13.2,339,562,,
13.22,338,559,,
13.24,337,556,,
13.26,336,553,,
13.28,336,550,,
13.3,333,542,,
13.32,332,539,,
13.34,331,536,,
13.36,330,533,,
13.38,328,530,,
13.4,325,522,,
13.42,324,519,,
13.44,322,516,,
13.46,321,513,,
13.48,319,509,,
13.5,315,501,,
13.52,313,498,,
13.54,311,495,,
13.56,309,492,,
13.58,307,489,,
13.6,305,485,,
13.62,300,477,,
13.64,298,474,,
13.66,295,471,,
13.68,293,468,,
13.7,290,465,,
13.72,284,456,,
13.74,282,453,,
13.76,279,450,,
13.78,276,447,,
13.8,273,443,,
13.82,266,435,,
13.84,259,434,Wall_433_423,
13.86,255,432,,
13.88,244,427,,
13.9,239,422,,
13.92,234,418,,
13.94,226,409,,
13.96,221,404,,
13.98,217,400,,
14,213,395,,
14.02,209,391,,
14.04,201,381,,
14.06,197,377,,
14.08,193,372,,
14.1,189,368,,
14.12,185,363,,
14.14,179,354,,
14.16,175,350,,
14.18,171,345,,
14.2,168,341,,
14.22,164,337,,
14.24,161,332,,
14.26,155,323,,
14.28,151,319,,
14.3,148,315,,
14.32,145,311,,
14.34,142,306,,
14.36,136,298,,
14.38,133,294,,
14.4,130,290,,
14.42,127,285,,
14.44,124,281,,
14.46,118,273,,
14.48,115,269,,
14.5,112,265,,
14.52,111,261,,
14.54,111,257,,
14.56,111,253,,
14.58,111,245,,
14.6,111,241,,
14.62,111,238,,
14.64,111,234,,
14.66,111,230,,
14.68,111,222,,
14.7,111,219,,
14.72,111,215,,
14.74,111,211,,
14.76,111,208,,
14.78,111,200,,
14.8,111,197,,
14.82,111,193,,
14.84,111,190,,
14.86,111,186,,
14.88,111,183,,
14.9,111,176,,
14.92,111,172,,
14.94,111,169,,
14.96,111,166,,
14.98,111,163,,
15,111,156,,
15.02,111,152,,
15.04,111,149,,
15.06,111,146,,
15.08,111,143,,
15.1,111,137,,
15.12,111,133,,
15.14,111,130,,
15.16,111,127,,
15.18,111,125,,
15.2,111,121,,
15.22,111,115,,
15.24,111,112,,
15.26,111,110,,
15.28,111,107,,
15.3,111,104,,
15.32,111,104,,
15.34,111,104,,
15.36,111,104,,
15.38,111,104,,
15.4,111,104,,
15.42,111,104,,
15.44,111,104,,
15.46,111,104,,
15.48,111,104,,
15.5,111,104,,
15.52,111,104,,
15.54,111,104,,
15.56,111,104,,
15.58,111,104,,
15.6,111,104,,
15.62,111,104,,
15.64,111,104,,
15.66,111,104,,
15.68,111,104,,
15.7,111,104,,
15.72,111,104,,
15.74,111,104,,
15.76,111,104,,
15.78,111,104,,
15.8,111,104,,
15.82,111,104,,
15.84,111,104,,
15.86,111,104,,
15.88,111,104,,
15.9,111,104,,
15.92,111,104,,
15.94,111,104,,
15.96,111,104,,
15.98,111,104,,
16,111,104,,
16.02,111,104,,
16.04,111,104,,
16.06,111,104,,
16.08,111,104,,
16.1,111,104,,
16.12,111,104,,
16.14,111,104,,
16.16,111,104,,
16.18,111,104,,
16.2,111,104,,
16.22,111,104,,
16.24,111,104,,
16.26,111,104,,
16.28,111,104,,
16.3,111,104,,
16.32,111,104,,
16.34,111,104,,
16.36,111,104,,
16.38,111,104,,
16.4,111,104,,
16.42,111,104,,
16.44,111,104,,
16.46,111,104,,
16.48,111,104,,
16.5,112,104,,
16.52,112,104,,
16.54,111,104,,
16.56,111,104,,
16.58,111,104,,
16.6,111,104,,
16.62,112,104,,
16.64,112,104,,
16.66,112,104,,
16.68,112,104,,
16.7,112,104,,
16.72,113,104,,
16.74,113,104,,
16.76,113,104,,
16.78,114,104,,
16.8,114,104,,
16.82,115,104,,
16.84,115,104,,
16.86,116,104,,
16.88,116,104,,
16.9,116,104,,
16.92,118,104,,
16.94,118,104,,
16.96,119,104,,
16.98,119,104,,
17,120,104,,
17.02,120,104,,
17.04,122,104,,
17.06,122,104,,
17.08,123,104,,
17.1,123,104,,
17.12,124,104,,
17.14,126,104,,
17.16,127,104,,
17.18,127,104,,
17.2,128,104,,
17.22,129,104,,
17.24,130,104,,
17.26,132,104,,
17.28,133,104,,
17.3,133,104,,
17.32,134,105,,
17.34,135,105,,
17.36,138,105,,
17.38,139,106,,
17.4,140,106,,
17.42,140,106,,
17.44,141,107,,
17.46,144,107,,
17.48,145,108,,
17.5,146,109,,
17.52,147,109,,
17.54,148,110,,
17.56,150,110,,
17.58,153,111,,
17.6,154,112,,
17.62,155,113,,
17.64,156,113,,
17.66,157,114,,
17.68,161,115,,
17.7,162,116,,
17.72,163,117,,
17.74,165,118,,
17.76,166,119,,
17.78,169,121,,
17.8,171,122,,
17.82,172,123,,
17.84,173,124,,
17.86,175,125,,
17.88,176,126,,
17.9,180,128,,
17.92,182,129,,
17.94,183,130,,
17.96,185,131,,
17.98,186,133,,
18,190,135,,
18.02,192,136,,
18.04,193,138,,
18.06,195,139,,
18.08,197,140,,
18.1,201,143,,
18.12,202,144,,
18.14,204,146,,
18.16,206,147,,
18.18,208,149,,
18.2,210,151,,
18.22,214,154,,
18.24,216,155,,
18.26,218,157,,
18.28,219,159,,
18.3,221,160,,
18.32,226,164,,
18.34,228,165,,
18.36,230,167,,
18.38,232,169,,
18.4,233,171,,
18.42,238,175,,
18.44,240,177,,
18.46,242,179,,
18.48,244,181,,
18.5,246,183,,
18.52,248,185,,
