sep=,
Time,x-Position,y-Position,Collision,Checkpoint
2.44,8672,3248,,
2.46,8672,3252,,
2.48,8668,3258,,
2.5,8664,3261,Wall_8809_3206,
2.52,8660,3263,,
2.54,8655,3264,Wall_8749_3300,
2.56,8651,3266,,
2.58,8647,3268,,
2.6,8639,3274,,
2.62,8634,3275,,
2.64,8628,3277,,
2.66,8623,3279,,
2.68,8617,3281,,
2.7,8605,3286,,
2.72,8599,3288,,
2.74,8593,3290,,
2.76,8587,3292,,
2.78,8581,3294,,
2.8,8570,3299,,
2.82,8563,3301,,
2.84,8557,3304,,
2.86,8551,3306,,
2.88,8545,3308,,
2.9,8539,3310,,
2.92,8527,3315,,
2.94,8520,3317,,
2.96,8514,3319,,
2.98,8508,3321,,
3,8502,3324,,
3.02,8491,3329,,
3.04,8483,3331,,
3.06,8476,3334,,
3.08,8471,3336,,
3.1,8466,3339,,
3.12,8461,3342,,
3.14,8451,3347,,
3.16,8445,3350,,
3.18,8440,3353,,
3.2,8435,3355,,
3.22,8429,3358,,
3.24,8419,3363,,
3.26,8413,3366,,
3.28,8407,3368,,
3.3,8401,3371,,
3.32,8396,3373,,
3.34,8384,3378,,
3.36,8378,3381,,
3.38,8373,3383,,
3.4,8367,3385,,
3.42,8361,3388,,
3.44,8354,3390,,
3.46,8343,3395,,
3.48,8337,3397,,
3.5,8330,3399,,
3.52,8324,3401,,
3.54,8318,3404,,
3.56,8306,3408,,
3.58,8299,3410,,
3.6,8293,3412,,
3.62,8287,3414,,
3.64,8280,3416,,
3.66,8268,3421,,
3.68,8261,3423,,
3.7,8255,3425,,
3.72,8248,3427,,
3.74,8242,3428,,
3.76,8235,3430,,
3.78,8222,3434,,
3.8,8216,3436,,
3.82,8209,3438,,
3.84,8202,3439,,
3.86,8196,3441,,
3.88,8183,3445,,
3.9,8176,3446,,
3.92,8170,3448,,
3.94,8163,3449,,
3.96,8156,3451,,
3.98,8143,3454,,
4,8137,3456,,
4.02,8130,3457,,
4.04,8123,3458,,
4.06,8116,3460,,
4.08,8110,3461,,
4.1,8097,3464,,
4.12,8090,3465,,
4.14,8083,3467,,
4.16,8077,3468,,
4.18,8070,3469,,
4.2,8058,3472,,
4.22,8051,3473,,
4.24,8044,3474,,
4.26,8038,3475,,
4.28,8031,3476,,
4.3,8019,3478,,
4.32,8012,3479,,
4.34,8006,3480,,
4.36,7999,3481,,
4.38,7993,3482,,
4.4,7986,3482,,
4.42,7974,3484,,
4.44,7968,3485,,
4.46,7961,3486,,
4.48,7955,3487,,
4.5,7949,3487,,
4.52,7937,3489,,
4.54,7931,3490,,
4.56,7925,3490,,
4.58,7919,3491,,
4.6,7913,3491,,
4.62,7901,3493,,
4.64,7895,3493,,
4.66,7890,3494,,
4.68,7884,3494,,
4.7,7878,3495,,
4.72,7872,3495,,
4.74,7861,3496,,
4.76,7856,3496,,
4.78,7850,3497,,
4.8,7845,3497,,
4.82,7841,3497,,
4.84,7841,3498,,
4.86,7841,3498,,
4.88,7841,3499,,
4.9,7841,3499,,
4.92,7841,3499,,
4.94,7841,3500,,
4.96,7841,3500,,
4.98,7841,3500,,
5,7841,3500,,
5.02,7841,3500,,
5.04,7841,3500,,
5.06,7841,3500,,
5.08,7841,3500,,
5.1,7841,3500,,
5.12,7841,3500,,
5.14,7841,3500,,
5.16,7841,3500,,
5.18,7841,3500,,
5.2,7841,3500,,
5.22,7841,3499,,
5.24,7841,3499,,
5.26,7841,3499,,
5.28,7841,3499,,
5.3,7841,3498,,
5.32,7841,3498,,
5.34,7841,3498,,
5.36,7841,3497,,
5.38,7841,3497,,
5.4,7841,3496,,
5.42,7841,3496,,
5.44,7841,3496,,
5.46,7841,3495,,
5.48,7841,3494,,
5.5,7841,3494,,
5.52,7841,3493,,
5.54,7841,3493,,
5.56,7841,3492,,
5.58,7841,3491,,
5.6,7841,3491,,
5.62,7841,3490,,
5.64,7841,3489,,
5.66,7841,3488,,
5.68,7841,3488,,
5.7,7841,3487,,
5.72,7841,3486,,
5.74,7841,3485,,
5.76,7841,3484,,
5.78,7841,3483,,
5.8,7841,3482,,
5.82,7841,3481,,
5.84,7841,3480,,
5.86,7841,3479,,
5.88,7841,3478,,
5.9,7841,3477,,
5.92,7841,3475,,
5.94,7841,3474,,
5.96,7841,3473,,
5.98,7841,3472,,
6,7841,3471,,
6.02,7841,3469,,
6.04,7841,3468,,
6.06,7841,3467,,
6.08,7841,3466,,
6.1,7841,3465,,
6.12,7841,3463,,
6.14,7841,3461,,
6.16,7841,3460,,
6.18,7841,3459,,
6.2,7841,3457,,
6.22,7841,3456,,
6.24,7841,3454,,
6.26,7841,3453,,
6.28,7841,3451,,
6.3,7841,3450,,
6.32,7841,3448,,
6.34,7841,3446,,
6.36,7841,3444,,
6.38,7841,3443,,
6.4,7841,3442,,
6.42,7841,3440,,
6.44,7841,3438,,
6.46,7841,3436,,
6.48,7841,3435,,
6.5,7841,3433,,
6.52,7841,3431,,
6.54,7841,3430,,
6.56,7842,3427,,
6.58,7842,3426,,
6.6,7842,3424,,
6.62,7842,3422,,
6.64,7842,3421,,
6.66,7844,3418,,
6.68,7844,3416,,
6.7,7845,3415,,
6.72,7845,3413,,
6.74,7846,3412,,
6.76,7848,3409,,
6.78,7849,3407,,
6.8,7849,3406,,
6.82,7850,3404,,
6.84,7852,3402,,
6.86,7853,3401,Wall_8000_3385,
6.88,7858,3400,,
6.9,7861,3401,,
6.92,7863,3401,,
6.94,7866,3401,,
6.96,7869,3401,,
6.98,7874,3400,,
7,7878,3401,,
7.02,7881,3401,,
7.04,7884,3401,,
7.06,7888,3401,,
7.08,7894,3399,,
7.1,7898,3400,,
7.12,7902,3400,,
7.14,7906,3400,,
7.16,7910,3400,,
7.18,7913,3400,,
7.2,7920,3398,,
7.22,7924,3399,,
7.24,7928,3399,,
7.26,7932,3399,,
7.28,7936,3399,,
7.3,7943,3398,,
7.32,7948,3399,,
7.34,7952,3399,,
7.36,7956,3399,,
7.38,7960,3399,,
7.4,7969,3398,,
7.42,7973,3399,,
7.44,7978,3399,,
7.46,7983,3399,,
7.48,7987,3399,,
7.5,7992,3399,,
7.52,8002,3398,,
7.54,8007,3399,,
7.56,8012,3399,,
7.58,8018,3399,,
7.6,8023,3398,,
7.62,8032,3396,,
7.64,8036,3395,,
7.66,8041,3394,,
7.68,8045,3393,,
7.7,8049,3392,,
7.72,8058,3390,,
7.74,8062,3389,,
7.76,8066,3388,,
7.78,8070,3387,,
7.8,8074,3386,,
7.82,8078,3385,,
7.84,8086,3383,,
7.86,8090,3382,,
7.88,8093,3381,,
7.9,8097,3380,,
7.92,8101,3379,,
7.94,8108,3376,,
7.96,8111,3375,,
7.98,8115,3374,,
8,8118,3372,,
8.02,8121,3371,,
8.04,8127,3369,,
8.059999,8130,3367,,
8.08,8133,3366,,
8.099999,8136,3365,,
8.12,8139,3364,,
8.139999,8142,3363,,
8.16,8147,3360,,
8.179999,8149,3358,,
8.2,8152,3357,,
8.22,8154,3356,,
8.24,8156,3355,,
8.26,8161,3352,,
8.28,8163,3351,,
8.3,8165,3350,,
8.32,8167,3348,,
8.34,8169,3347,,
8.36,8172,3344,,
8.38,8174,3343,,
8.4,8176,3342,,
8.42,8177,3341,,
8.44,8179,3339,,
8.46,8180,3338,Wall_8249_3300,
8.48,8183,3336,,
8.5,8186,3336,,
8.52,8188,3336,,
8.54,8190,3336,,
8.559999,8191,3336,,
8.58,8193,3335,,
8.599999,8194,3336,,
8.62,8195,3336,,
8.639999,8196,3336,,
8.66,8197,3336,,
8.679999,8198,3336,,
8.7,8199,3335,,
8.72,8199,3336,,
8.74,8199,3336,,
8.76,8199,3336,,
8.78,8199,3336,,
8.8,8199,3335,,
8.82,8199,3336,,
8.84,8198,3336,,
8.86,8197,3336,,
8.88,8197,3336,,
8.9,8195,3335,,
8.92,8194,3336,,
8.94,8193,3336,,
8.96,8192,3336,,
8.98,8190,3336,,
9,8189,3336,,
9.02,8186,3335,,
9.04,8185,3336,,
9.059999,8183,3336,,
9.08,8182,3336,Wall_8142_3269,
9.099999,8181,3336,,
9.12,8177,3335,,
9.139999,8175,3336,,
9.16,8173,3336,,
9.179999,8170,3336,,
9.2,8168,3336,,
9.22,8164,3335,,
9.24,8162,3336,,
9.26,8159,3336,,
9.28,8157,3336,,
9.3,8155,3336,,
9.32,8152,3336,,
9.34,8146,3335,,
9.36,8142,3336,,
9.38,8138,3336,,
9.4,8135,3336,,
9.42,8132,3336,,
9.44,8126,3335,,
9.46,8123,3336,,
9.48,8120,3336,,
9.5,8116,3336,,
9.52,8113,3336,,
9.54,8106,3335,,
9.559999,8102,3336,,
9.58,8098,3336,,
9.599999,8094,3336,,
9.62,8090,3336,,
9.639999,8086,3336,,
9.66,8079,3335,,
9.679999,8074,3336,,
9.7,8070,3336,,
9.719999,8066,3336,,
9.74,8061,3336,,
9.76,8053,3335,,
9.78,8048,3336,,
9.8,8043,3336,,
9.82,8038,3336,,
9.84,8034,3337,,
9.86,8024,3335,,
9.88,8019,3336,,
9.9,8014,3336,,
9.92,8008,3337,,
9.94,8003,3336,,
9.96,7998,3337,,
9.98,7988,3335,,
10,7980,3335,,
10.02,7975,3334,,
10.04,7970,3334,,
10.06,7965,3333,,
10.08,7956,3331,,
10.1,7951,3331,,
10.12,7946,3330,,
10.14,7941,3330,,
10.16,7937,3329,,
10.18,7928,3327,,
10.2,7923,3326,,
10.22,7919,3326,,
10.24,7914,3325,,
10.26,7910,3324,,
10.28,7906,3323,,
10.3,7898,3321,,
10.32,7893,3320,,
10.34,7889,3320,Wall_7856_3332,
10.36,7888,3319,,
10.38,7888,3319,,
10.4,7885,3317,,
10.42,7888,3317,,
10.44,7888,3316,,
10.46,7889,3316,,
10.48,7890,3316,,
10.5,7890,3315,,
10.52,7892,3315,,
10.54,7893,3314,,
10.56,7894,3314,,
10.58,7895,3314,,
10.6,7896,3313,,
10.62,7898,3312,,
10.64,7900,3312,,
10.66,7901,3311,,
10.68,7903,3311,,
10.7,7904,3310,,
10.72,7906,3309,,
10.74,7909,3309,,
10.76,7910,3308,,
10.78,7912,3307,,
10.8,7914,3307,,
10.82,7916,3306,,
10.84,7918,3305,,
10.86,7921,3304,,
10.88,7923,3304,,
10.9,7925,3303,,
10.92,7927,3302,,
10.94,7930,3300,,
10.96,7933,3300,,
10.98,7935,3299,,
11,7938,3298,,
11.02,7940,3297,,
11.04,7944,3295,,
11.06,7947,3294,,
11.08,7950,3294,,
11.1,7952,3293,,
11.12,7955,3292,,
11.14,7958,3291,,
11.16,7962,3288,,
11.18,7966,3288,,
11.2,7969,3287,,
11.22,7972,3286,,
11.24,7975,3284,,
11.26,7979,3282,,
11.28,7984,3281,,
11.3,7987,3280,,
11.32,7990,3279,,
11.34,7993,3278,,
11.36,7999,3275,Wall_7916_3238,
11.38,8003,3274,Wall_7916_3238,
11.4,8006,3273,,
11.42,8010,3271,,
11.44,8013,3270,,
11.46,8017,3269,,
11.48,8021,3265,,
11.5,8023,3263,,
11.52,8024,3261,,
11.54,8025,3260,,
11.56,8025,3258,,
11.58,8026,3253,,
11.6,8027,3251,,
11.62,8028,3249,,
11.64,8029,3247,,
11.66,8030,3245,,
11.68,8031,3240,,
11.7,8031,3238,,
11.72,8032,3236,,
11.74,8033,3234,,
11.76,8034,3232,,
11.78,8035,3230,,
11.8,8035,3224,,
11.82,8036,3222,,
11.84,8037,3220,,
11.86,8038,3218,,
11.88,8038,3215,,
11.9,8039,3210,,
11.92,8040,3207,,
11.94,8040,3205,,
11.96,8041,3202,,
11.98,8042,3200,,
12,8042,3194,,
12.02,8043,3191,,
12.04,8043,3189,,
12.06,8044,3186,,
12.08,8044,3183,,
12.1,8045,3181,,
12.12,8045,3174,,
12.14,8046,3172,,
12.16,8046,3169,,
12.18,8047,3166,,
12.2,8047,3163,,
12.22,8047,3157,,
12.24,8047,3154,,
12.26,8048,3151,,
12.28,8048,3148,,
12.3,8049,3145,,
12.32,8048,3138,,
12.34,8049,3135,,
12.36,8049,3132,,
12.38,8049,3129,,
12.4,8049,3125,,
12.42,8049,3122,,
12.44,8049,3115,,
12.46,8049,3112,,
12.48,8049,3109,,
12.5,8049,3105,,
12.52,8049,3102,,
12.54,8048,3095,,
12.56,8048,3091,,
12.58,8048,3088,,
12.6,8048,3084,,
12.62,8048,3081,,
12.64,8048,3077,,
12.66,8047,3069,,
12.68,8046,3066,,
12.7,8046,3062,,
12.72,8045,3059,,
12.74,8045,3055,,
12.76,8043,3047,,
12.78,8043,3043,,
12.8,8042,3040,,
12.82,8041,3036,,
12.84,8041,3032,,
12.86,8038,3024,,
12.88,8037,3020,,
12.9,8036,3016,,
12.92,8035,3012,,
12.94,8034,3008,,
12.96,8033,3005,,
12.98,8030,2996,,
13,8029,2992,,
13.02,8027,2988,,
13.04,8026,2984,,
13.06,8024,2980,,
13.08,8020,2972,,
13.1,8018,2968,,
13.12,8017,2964,,
13.14,8014,2961,Wall_8167_2948,
13.16,8010,2960,,
13.18,8002,2960,,
13.2,7998,2960,,
13.22,7992,2959,,
13.24,7983,2955,,
13.26,7978,2951,,
13.28,7972,2942,,
13.3,7968,2938,,
13.32,7965,2933,,
13.34,7961,2929,,
13.36,7958,2925,,
13.38,7955,2920,,
13.4,7949,2911,,
13.42,7947,2907,,
13.44,7944,2903,,
13.46,7941,2898,,
13.48,7938,2894,,
13.5,7933,2885,,
13.52,7931,2881,,
13.54,7928,2877,,
13.56,7926,2872,,
13.58,7923,2868,,
13.6,7921,2864,,
13.62,7917,2855,,
13.64,7915,2851,,
13.66,7913,2847,,
13.68,7910,2843,,
13.7,7908,2839,,
13.72,7905,2830,,
13.74,7903,2826,,
13.76,7901,2822,,
13.78,7899,2818,,
13.8,7897,2814,,
13.82,7894,2806,,
13.84,7892,2803,,
13.86,7890,2799,,
13.88,7888,2795,,
13.9,7887,2791,,
13.92,7885,2787,,
13.94,7882,2780,,
13.96,7881,2776,,
13.98,7879,2772,,
14,7878,2769,,
14.02,7876,2765,,
14.04,7874,2757,,
14.06,7873,2754,,
14.08,7871,2750,,
14.1,7870,2747,,
14.12,7869,2743,,
14.14,7867,2736,,
14.16,7865,2733,,
14.18,7864,2729,,
14.2,7863,2726,,
14.22,7862,2723,,
14.24,7861,2719,,
14.26,7859,2713,,
14.28,7858,2709,,
14.3,7857,2706,,
14.32,7856,2703,,
14.34,7855,2700,,
14.36,7854,2693,,
14.38,7853,2690,,
14.4,7852,2687,,
14.42,7851,2684,,
14.44,7850,2681,,
14.46,7849,2675,,
14.48,7848,2672,,
14.5,7848,2669,,
14.52,7847,2666,,
14.54,7846,2663,,
14.56,7846,2660,,
14.58,7845,2654,,
14.6,7844,2652,,
14.62,7844,2649,,
14.64,7843,2646,,
14.66,7842,2643,,
14.68,7842,2638,,
14.7,7841,2635,,
14.72,7841,2633,,
14.74,7841,2630,,
14.76,7841,2629,,
14.78,7841,2629,,
14.8,7842,2629,,
14.82,7841,2629,,
14.84,7841,2629,,
14.86,7841,2629,,
14.88,7841,2629,,
14.9,7842,2629,,
14.92,7842,2629,,
14.94,7842,2629,,
14.96,7842,2629,,
14.98,7842,2629,,
15,7842,2629,,
15.02,7842,2629,,
15.04,7842,2629,,
15.06,7842,2629,,
15.08,7842,2629,,
15.1,7842,2629,,
15.12,7842,2629,,
15.14,7842,2629,,
15.16,7842,2629,,
15.18,7842,2629,,
15.2,7842,2629,,
15.22,7843,2629,,
15.24,7843,2629,,
15.26,7843,2629,,
15.28,7843,2629,,
15.3,7843,2629,,
15.32,7844,2629,,
15.34,7845,2629,,
15.36,7845,2629,,
15.38,7845,2629,,
15.4,7845,2629,,
15.42,7846,2629,,
15.44,7847,2629,,
15.46,7847,2629,,
15.48,7847,2629,,
15.5,7848,2629,,
15.52,7848,2629,,
15.54,7850,2629,,
15.56,7850,2629,,
15.58,7850,2629,,
15.6,7851,2629,,
15.62,7851,2629,,
15.64,7853,2629,,
15.66,7854,2629,,
15.68,7854,2629,,
15.7,7855,2629,,
15.72,7855,2629,,
15.74,7857,2629,,
15.76,7858,2629,,
15.78,7859,2629,,
15.8,7859,2629,,
15.82,7860,2629,,
15.84,7861,2629,,
15.86,7863,2629,,
15.88,7863,2629,,
15.9,7864,2629,,
15.92,7865,2629,,
15.94,7866,2629,,
15.96,7868,2629,,
15.98,7869,2629,,
16,7870,2629,,
16.02,7871,2629,,
16.04,7872,2629,,
16.06,7873,2629,,
16.08,7875,2629,,
16.1,7876,2629,,
16.12,7877,2629,,
16.14,7878,2629,,
16.16,7879,2629,,
16.18,7882,2629,,
16.2,7883,2629,,
16.22,7884,2629,,
16.24,7885,2629,,
16.26,7886,2629,,
16.28,7889,2629,,
16.3,7890,2629,,
16.32,7892,2629,,
16.34,7893,2629,,
16.36,7894,2629,,
16.38,7895,2629,,
16.4,7898,2629,,
16.42,7900,2629,,
16.44,7901,2629,,
16.46,7902,2629,,
16.48,7904,2629,,
16.5,7907,2629,,
16.52,7908,2629,,
16.54,7910,2629,,
16.56,7911,2630,,
16.58,7912,2630,,
16.6,7914,2630,,
16.62,7917,2630,,
16.64,7919,2631,,
16.66,7920,2631,,
16.68,7922,2632,,
16.7,7923,2632,,
16.72,7927,2633,,
16.74,7929,2633,,
16.76,7930,2634,,
16.78,7932,2634,,
16.8,7933,2635,,
16.82,7937,2636,,
16.84,7939,2637,,
16.86,7940,2637,,
16.88,7942,2638,,
16.9,7943,2639,,
16.92,7947,2640,,
16.94,7949,2641,,
16.96,7951,2642,,
16.98,7952,2643,,
17,7954,2644,,
17.02,7956,2645,,
17.04,7960,2646,,
17.06,7962,2647,,
17.08,7963,2648,,
17.1,7965,2649,,
17.12,7967,2650,,
17.14,7971,2652,,
17.16,7973,2654,,
17.18,7975,2655,,
17.2,7977,2656,,
17.22,7978,2657,,
17.24,7983,2660,,
17.26,7985,2661,,
17.28,7986,2662,,
17.3,7988,2664,,
17.32,7990,2665,,
17.34,7992,2666,,
17.36,7996,2669,,
17.38,7998,2671,,
17.4,8000,2672,,
17.42,8002,2674,,
17.44,8004,2675,,
17.46,8009,2678,,
17.48,8011,2680,,
17.5,8013,2682,,
