sep=,
Time,x-Position,y-Position,Distance,Collision
27.98,3,1,40.14918,
28,3,1,39.91861,
28.02,3,1,39.45813,
28.04,3,1,39.2282,
28.06,3,1,38.99852,
28.08,3,1,38.76907,
28.1,3,1,38.53983,
28.12,3,1,38.1942,
28.14,3,1,37.9656,
28.16,3,1,37.73723,
28.18,3,1,37.2813,
28.2,3,1,37.05373,
28.22,3,1,36.82644,
28.24,3,1,36.599,
28.26,3,1,36.37267,
28.28,3,1,36.0381,
28.3,3,1,35.81206,
28.32,3,1,35.36091,
28.34,3,1,35.1358,
28.36,3,1,34.91101,
28.38,3,1,34.68654,
28.4,3,1,34.46241,
28.42,3,1,34.2386,
28.44,3,1,33.88571,
28.46,3,1,33.44025,
28.48,3,1,33.21808,
28.5,3,1,32.99627,
28.52,3,1,32.77487,
28.54,3,1,32.55381,
28.56,3,1,32.113,
28.58,3,1,32.113,
28.6,3,1,31.58841,
28.62,3,1,31.36964,
28.64,3,1,31.15131,
28.66,3,1,30.93344,
28.68,3,1,30.71602,
28.7,3,1,30.28266,
28.72,3,1,30.0667,
28.74,3,1,29.73921,
28.76,3,1,29.52455,
28.78,3,1,29.3104,
28.8,3,1,29.09686,
28.82,3,1,28.88385,
28.84,3,1,28.45953,
28.86,3,1,28.24727,
28.88,3,1,28.03763,
28.9,3,1,27.72019,
28.92,3,1,27.51112,
28.94,3,1,27.30273,
28.96,3,1,27.09502,
28.98,3,1,26.888,
29,3,1,26.47608,
29.02,3,1,26.27124,
29.04,3,1,26.06714,
29.06,3,1,25.76133,
29.08,3,1,25.55923,
29.1,3,1,25.35793,
29.12,3,1,25.1575,
29.14,3,1,24.75924,
29.16,3,1,24.56145,
29.18,3,1,24.36456,
29.2,3,1,24.1687,
29.22,3,1,23.89435,
29.24,3,1,23.70084,
29.26,3,1,23.50835,
29.28,3,1,23.12659,
29.3,3,1,22.93737,
29.32,3,1,22.7493,
29.34,3,1,22.5624,
29.36,3,1,22.37668,
29.38,3,1,22.10121,
29.4,3,1,21.91862,
29.42,3,1,21.55738,
29.44,3,1,21.37882,
29.46,3,1,21.20167,
29.48,3,1,21.02595,
29.5,3,1,20.85173,
29.52,3,1,20.67901,
29.54,3,1,20.67901,
29.56,3,1,20.08798,
29.58,3,1,19.92258,
29.6,3,1,19.75892,
29.62,3,1,19.59704,
29.64,3,1,19.437,
29.66,3,1,19.12257,
29.68,3,1,19.12257,
29.7,3,1,18.73868,
29.72,3,1,18.58955,
29.74,3,1,18.44257,
29.76,3,1,18.29777,
29.78,3,1,18.15524,
29.8,3,1,17.8771,
29.82,3,1,17.74164,
29.84,3,1,17.74164,
29.86,3,1,17.39062,
29.88,3,1,17.26449,
29.9,3,1,17.14105,
29.92,3,1,17.02032,
29.94,3,1,16.90233,
29.96,3,1,16.67517,
29.98,3,1,16.56598,
30,3,1,16.56598,
30.02,3,1,16.3009,
30.04,3,1,16.20273,
30.06,3,1,16.10781,
30.08,3,1,16.01617,
30.1,3,1,15.92788,
30.12,3,1,15.76159,
30.14,3,1,15.68369,
30.16,3,1,15.56993,
30.18,3,1,15.50122,
30.2,3,1,15.43622,
30.22,3,1,15.37496,
30.24,3,1,15.31749,
30.26,3,1,15.21406,
30.28,3,1,15.16819,
30.3,3,1,15.12627,
30.32,3,1,15.07114,
30.34,3,1,15.03918,
30.36,3,1,15.01127,
30.38,3,1,14.98742,
30.4,3,1,14.95201,
30.42,3,1,14.94049,
30.44,3,1,14.93307,
30.46,3,1,14.9298,
30.48,3,1,14.92963,
30.5,3,1,14.92963,
30.52,3,1,14.92962,
30.54,3,1,14.92963,
30.56,3,1,14.92963,
30.58,3,1,14.92962,
30.6,3,1,14.92963,
30.62,3,1,14.92391,
30.64,3,1,14.91379,
30.66,3,1,14.90722,
30.68,3,1,14.90317,
30.7,3,1,14.90317,
30.72,3,1,14.90318,
30.74,3,1,14.90318,
30.76,3,1,14.90319,
30.78,3,1,14.90318,
30.8,3,1,14.90318,
30.82,3,1,14.90318,
30.84,3,1,14.90318,
30.86,3,1,14.90325,
30.88,3,1,14.90607,
30.9,3,1,14.91302,
30.92,3,1,14.92411,
30.94,3,1,14.93933,
30.96,3,1,14.97051,
30.98,3,1,14.99609,
31,3,1,15.05944,
31.02,3,1,15.09715,
31.04,3,1,15.13885,
31.06,3,1,15.18449,
31.08,3,1,15.23406,
31.1,3,1,15.2875,
31.12,3,1,15.37425,
