sep=,
Time,x-Position,y-Position,SplitTimes,Distance,Collision
6.76,90,624,,
6.78,90,622,,
6.8,91,620,,
6.82,92,619,,
6.84,93,617,,
6.86,95,614,,
6.88,96,612,,
6.9,97,611,,
6.92,98,609,,
6.94,100,607,,
6.96,101,605,,
6.98,104,602,,
7,106,601,,
7.02,108,601,Wall_250_584,
7.04,111,601,,
7.06,114,600,,
7.08,119,599,,
7.1,120,599,,
7.12,124,600,,
7.14,127,600,,
7.16,130,600,,
7.18,134,600,,
7.2,140,599,,
7.22,144,600,,
7.24,148,600,,
7.26,151,600,,
7.28,155,600,,
7.3,162,599,,
7.32,166,600,,
7.34,170,601,,
7.36,174,601,,
7.38,178,601,,
7.4,186,599,,
7.42,190,601,,
7.44,194,601,,
7.46,198,601,,
7.48,202,601,,
7.5,210,600,,
7.52,214,601,,
7.54,218,601,,
7.56,222,601,,
7.58,227,601,,
7.6,231,601,,
7.62,239,600,,
7.64,243,600,,
7.66,248,600,,
7.68,253,600,,
7.7,257,599,,
7.72,267,597,,
7.74,271,596,,
7.76,276,595,,
7.78,281,594,,
7.8,285,593,,
7.82,290,592,,
7.84,299,590,,
7.86,303,589,,
7.88,308,587,,
7.9,312,586,,
7.92,316,585,,
7.94,325,583,,
7.96,329,581,,
7.98,333,580,,
8,337,579,,
8.02,341,578,,
8.04,348,575,,
8.059999,352,574,,
8.08,355,573,,
8.099999,359,571,,
8.12,363,570,,
8.139999,366,569,,
8.16,373,566,,
8.179999,376,565,,
8.2,379,563,,
8.22,382,562,,
8.24,385,561,,
8.26,391,558,,
8.28,394,556,,
8.3,397,555,,
8.32,399,554,,
8.34,402,552,,
8.36,407,549,,
8.38,409,548,,
8.4,412,547,,
8.42,414,545,,
8.44,416,544,,
8.46,418,543,,
8.48,422,540,,
8.5,424,538,,
8.52,426,537,Wall_393_468,
8.54,428,537,,
8.559999,431,536,,
8.58,432,538,,
8.599999,436,535,,
8.62,441,535,,
8.639999,444,535,,
8.66,446,535,,
8.679999,448,535,,
8.7,450,535,,
8.72,453,535,,
8.74,454,535,,
8.76,456,535,,
8.78,457,535,,
8.8,458,535,,
8.82,459,535,,
8.84,461,535,,
8.86,462,535,,
8.88,463,535,,
8.9,464,535,,
8.92,465,535,,
8.94,466,535,,
8.96,466,535,,
8.98,466,535,,
9,466,535,,
9.02,466,535,,
9.04,466,535,,
9.059999,466,535,,
9.08,465,535,,
9.099999,465,535,,
9.12,464,535,,
9.139999,463,535,,
9.16,462,535,,
9.179999,460,535,,
9.2,459,535,,
9.22,458,535,,
9.24,456,535,,
9.26,454,535,,
9.28,452,535,,
9.3,451,535,,
9.32,449,535,,
9.34,447,535,,
9.36,444,535,,
9.38,442,535,,
9.4,440,535,,
9.42,438,535,,
9.44,436,535,,
9.46,434,535,,
9.48,430,535,Wall_393_468,
9.5,429,535,,
9.52,425,535,,
9.54,422,535,,
9.559999,420,535,,
9.58,414,535,,
9.599999,411,535,,
9.62,408,535,,
9.639999,405,535,,
9.66,402,535,,
9.679999,395,534,,
9.7,390,535,,
9.719999,387,535,,
9.74,383,536,,
9.76,380,535,,
9.78,376,535,,
9.8,369,534,,
9.82,365,535,,
9.84,361,536,,
9.86,358,536,,
9.88,354,536,,
9.9,346,534,,
9.92,342,535,,
9.94,338,536,,
9.96,333,536,,
9.98,329,536,,
10,321,534,,
10.02,316,535,,
10.04,311,536,,
10.06,307,536,,
10.08,302,536,,
10.1,297,536,,
10.12,288,534,,
10.14,282,535,,
10.16,277,536,,
10.18,272,536,,
10.2,267,536,,
10.22,256,534,,
10.24,251,535,,
10.26,245,536,,
10.28,239,536,,
10.3,234,535,,
10.32,223,534,,
10.34,218,533,,
10.36,212,532,,
10.38,207,531,,
10.4,201,531,,
10.42,196,530,,
10.44,186,528,,
10.46,181,527,,
10.48,176,526,,
10.5,171,525,,
10.52,166,524,,
10.54,157,522,,
10.56,152,521,,
10.58,147,520,,
10.6,143,519,,
10.62,138,518,Wall_106_531,
10.64,134,516,,
10.66,136,516,,
10.68,136,516,,
10.7,137,516,,
10.72,137,516,,
10.74,138,516,,
10.76,138,515,,
10.78,139,515,,
10.8,140,515,,
10.82,141,514,,
10.84,142,514,,
10.86,143,513,,
10.88,145,513,,
10.9,146,513,,
10.92,146,512,,
10.94,148,512,,
10.96,149,511,,
10.98,151,511,,
11,153,510,,
11.02,154,510,,
11.04,155,509,,
11.06,157,509,,
11.08,159,507,,
11.1,161,507,,
11.12,163,506,,
11.14,165,506,,
11.16,167,505,,
11.18,169,503,,
11.2,172,503,,
11.22,174,502,,
11.24,176,502,,
11.26,178,501,,
11.28,180,500,,
11.3,183,498,,
11.32,187,498,,
11.34,189,497,,
11.36,191,496,,
11.38,194,495,,
11.4,197,493,,
11.42,201,492,,
11.44,204,491,,
11.46,206,491,,
11.48,209,490,,
11.5,212,487,,
11.52,217,486,,
11.54,220,485,,
11.56,223,484,,
11.58,226,483,,
11.6,229,482,,
11.62,232,479,,
11.64,237,479,,
11.66,241,478,,
11.68,244,476,,
11.7,248,475,Wall_166_437,
11.72,251,472,Wall_166_437,
11.74,257,471,,
11.76,260,470,,
11.78,264,469,,
11.8,267,468,,
11.82,272,464,,
11.84,273,462,,
11.86,275,460,,
11.88,276,458,,
11.9,277,456,,
11.92,278,454,,
11.94,280,450,,
11.96,281,448,,
11.98,282,446,,
12,284,443,,
12.02,285,441,,
12.04,286,436,,
12.06,287,434,,
12.08,288,432,,
12.1,290,430,,
12.12,291,427,,
12.14,292,422,,
12.16,293,420,,
12.18,294,417,,
12.2,295,415,,
12.22,296,412,,
12.24,297,410,,
12.26,298,404,,
12.28,299,402,,
12.3,300,399,,
12.32,301,396,,
12.34,302,394,,
12.36,303,388,,
12.38,304,385,,
12.4,305,382,,
12.42,306,380,,
12.44,307,377,,
12.46,307,371,,
12.48,308,368,,
12.5,309,365,,
12.52,310,362,,
12.54,311,359,,
12.56,311,356,,
12.58,312,349,,
12.6,312,346,,
12.62,313,343,,
12.64,314,340,,
12.66,314,337,,
12.68,314,330,,
12.7,315,327,,
12.72,315,324,,
12.74,316,321,,
12.76,316,317,,
12.78,316,314,,
12.8,316,307,,
12.82,316,303,,
12.84,316,300,,
12.86,317,297,,
12.88,317,293,,
12.9,316,286,,
12.92,316,282,,
12.94,316,279,,
12.96,316,275,,
12.98,316,272,,
13,315,264,,
13.02,314,260,,
13.04,314,257,,
13.06,314,253,,
13.08,314,249,,
13.1,312,241,,
13.12,311,238,,
13.14,310,234,,
13.16,310,230,,
13.18,309,226,,
13.2,308,222,,
13.22,306,214,,
13.24,305,210,,
13.26,304,207,,
13.28,302,203,,
13.3,301,199,,
13.32,298,191,,
13.34,296,187,,
13.36,295,183,,
13.38,293,179,,
13.4,292,175,,
13.42,287,167,,
13.44,285,163,,
13.46,283,160,Wall_417_147,
13.48,282,160,,
13.5,281,160,,
13.52,279,160,,
13.54,273,160,,
13.56,269,160,,
13.58,265,160,,
13.6,262,160,,
13.62,258,160,,
13.64,251,160,,
13.66,244,159,,
13.68,239,157,,
13.7,231,153,,
13.72,226,149,,
13.74,219,141,,
13.76,214,137,,
13.78,210,133,,
13.8,206,129,,
13.82,202,125,,
13.84,198,121,,
13.86,191,112,,
13.88,187,108,,
13.9,184,104,,
13.92,180,100,,
13.94,176,96,,
13.96,170,87,,
13.98,167,83,,
14,164,79,,
14.02,161,75,,
14.04,157,71,,
14.06,154,67,,
14.08,149,59,,
14.1,146,55,,
14.12,143,51,,
14.14,140,47,,
14.16,137,44,,
14.18,132,36,,
14.2,129,32,,
14.22,127,28,,
14.24,124,25,,
14.26,121,21,,
14.28,117,13,,
14.3,115,10,,
14.32,112,6,,
14.34,110,2,,
14.36,107,-1,,
14.38,105,-5,,
14.4,101,-12,,
14.42,99,-16,,
14.44,97,-19,,
14.46,94,-23,,
14.48,92,-26,,
14.5,89,-33,,
14.52,87,-37,,
14.54,86,-40,,
14.56,86,-43,,
14.58,86,-46,,
14.6,86,-53,,
14.62,86,-56,,
14.64,86,-59,,
14.66,86,-63,,
14.68,86,-66,,
14.7,86,-69,,
14.72,86,-75,,
14.74,86,-78,,
14.76,86,-81,,
14.78,86,-84,,
14.8,86,-87,,
14.82,86,-93,,
14.84,86,-96,,
14.86,86,-99,,
14.88,86,-102,,
14.9,86,-105,,
14.92,86,-111,,
14.94,86,-113,,
14.96,86,-116,,
14.98,86,-119,,
15,86,-122,,
15.02,86,-124,,
15.04,86,-130,,
15.06,86,-132,,
15.08,86,-135,,
15.1,86,-137,,
15.12,86,-140,,
15.14,86,-145,,
15.16,86,-147,,
15.18,86,-150,,
15.2,86,-152,,
15.22,86,-155,,
15.24,86,-159,,
15.26,86,-162,,
15.28,86,-164,,
15.3,86,-166,,
15.32,86,-168,,
15.34,86,-171,,
15.36,86,-175,,
15.38,86,-177,,
15.4,86,-179,,
15.42,86,-181,,
15.44,86,-183,,
15.46,86,-187,,
15.48,86,-189,,
15.5,86,-191,,
15.52,86,-193,,
15.54,86,-195,,
15.56,86,-199,,
15.58,86,-201,,
15.6,86,-202,,
15.62,86,-204,,
15.64,86,-206,,
15.66,86,-208,,
15.68,87,-211,,
15.7,86,-213,,
15.72,86,-214,,
15.74,86,-216,,
15.76,86,-217,,
15.78,87,-221,,
15.8,87,-222,,
15.82,86,-224,,
15.84,86,-225,,
15.86,86,-226,,
15.88,87,-229,,
15.9,87,-231,,
15.92,87,-232,,
15.94,87,-233,,
15.96,86,-234,,
15.98,86,-235,,
16,87,-238,,
16.02,87,-239,,
16.04,87,-240,,
16.06,87,-241,,
16.08,87,-242,,
16.1,88,-245,,
16.12,88,-246,,
16.14,88,-246,,
16.16,88,-247,,
16.18,89,-248,,
16.2,90,-250,,
16.22,90,-251,,
16.24,90,-252,,
16.26,90,-253,,
16.28,90,-253,,
16.3,91,-254,,
16.32,92,-255,,
16.34,92,-256,,
16.36,93,-257,,
16.38,93,-257,,
16.4,93,-257,,
16.42,95,-257,,
16.44,95,-257,,
16.46,96,-257,,
16.48,96,-257,,
16.5,96,-257,,
16.52,97,-257,,
16.54,99,-257,,
16.56,99,-257,,
16.58,99,-257,,
16.6,100,-257,,
16.62,101,-257,,
16.64,102,-257,,
16.66,103,-257,,
16.68,104,-257,,
16.7,104,-257,,
16.72,105,-257,,
16.74,107,-257,,
16.76,108,-257,,
16.78,108,-257,,
16.8,109,-257,,
16.82,110,-257,,
16.84,110,-256,,
16.86,113,-256,,
16.88,113,-256,,
16.9,114,-256,,
16.92,115,-256,,
16.94,116,-255,,
16.96,118,-255,,
16.98,119,-254,,
17,120,-254,,
17.02,121,-254,,
17.04,122,-253,,
17.06,124,-252,,
17.08,125,-252,,
17.1,126,-251,,
17.12,127,-251,,
17.14,128,-250,,
17.16,129,-250,,
17.18,132,-248,,
17.2,133,-248,,
17.22,134,-247,,
17.24,135,-246,,
17.26,136,-246,,
17.28,139,-244,,
17.3,140,-243,,
17.32,141,-242,,
17.34,142,-241,,
17.36,143,-241,,
17.38,146,-239,,
17.4,147,-238,,
17.42,149,-237,,
17.44,150,-236,,
17.46,151,-235,,
17.48,152,-233,,
17.5,156,-231,,
17.52,157,-230,,
17.54,158,-229,,
17.56,159,-228,,
17.58,161,-226,,
17.6,164,-224,,
17.62,165,-223,,
17.64,167,-221,,
17.66,168,-220,,
17.68,169,-218,,
17.7,173,-216,,
17.72,174,-214,,
17.74,176,-212,,
17.76,177,-211,,
17.78,179,-209,,
17.8,180,-208,,
17.82,184,-205,,
17.84,185,-203,,
17.86,187,-201,,
17.88,188,-199,,
17.9,190,-198,,
17.92,194,-194,,
17.94,195,-192,,
17.96,197,-190,,
17.98,198,-188,,
18,200,-187,,
18.02,201,-185,,
18.04,205,-181,,
18.06,207,-179,,
18.08,209,-177,,
18.1,210,-175,,
18.12,212,-173,,
18.14,216,-168,,
18.16,218,-166,,
18.18,219,-164,,
18.2,221,-162,,
18.22,223,-159,,
18.24,227,-155,,
18.26,229,-153,,
18.28,231,-150,,
18.3,232,-148,,
18.32,234,-145,,
18.34,238,-141,,
18.36,240,-138,,
18.38,242,-136,,
18.4,244,-133,,
18.42,246,-130,,
18.44,248,-128,,
18.46,252,-123,,
18.48,254,-120,,
18.5,256,-117,,
18.52,258,-115,,
18.54,260,-112,,
18.56,264,-106,,
18.58,266,-103,,
18.6,268,-101,,
18.62,270,-98,,
18.64,272,-95,,
18.66,274,-92,,
18.68,279,-86,,
18.7,281,-83,,
18.72,283,-80,,
18.74,285,-77,,
18.76,287,-74,,
18.78,292,-68,,
18.8,294,-64,,
18.82,296,-61,,
18.84,298,-58,,
18.86,300,-55,,
18.88,305,-48,,
18.9,307,-45,,
18.92,309,-41,,
18.94,311,-38,,
18.96,314,-35,,
18.98,317,-30,,
19,319,-26,,
19.02,322,-22,,
19.04,327,-16,,
19.06,329,-12,,
19.08,331,-8,,
19.1,333,-5,,
19.12,336,-1,,
19.14,341,6,,
19.16,343,10,,
19.18,346,14,,
19.2,348,18,,
19.22,350,22,,
19.24,353,25,,
19.26,358,33,,
19.28,360,37,,
19.3,363,41,,
19.32,365,45,,
19.34,368,49,,
19.36,373,57,,
19.38,376,61,,
19.4,378,65,,
19.42,381,69,,
19.44,384,74,,
19.46,386,78,,
19.48,392,86,,
19.5,395,90,,
19.52,398,94,,
19.54,401,99,Wall_415_102,
19.56,404,103,,
19.58,411,111,,
19.6,414,116,,
19.62,417,120,,
19.64,421,124,,
19.66,424,128,,
19.68,432,136,,
19.7,435,141,,
19.72,439,145,,
19.74,443,149,,
19.76,446,153,,
19.78,450,157,,
19.8,460,165,Wall_584_209,
19.82,468,168,,
19.84,476,172,,
19.86,483,174,,
19.88,490,177,,
19.9,503,183,,
19.92,512,185,,
19.94,519,188,,
19.96,527,190,,
19.98,534,193,,
20,546,199,,
20.02,555,201,,
20.04,562,204,,
20.06,569,206,,
20.08,576,209,,
20.1,583,211,,
20.12,586,213,Wall_726_155,
20.14,586,213,,
20.16,587,212,,
20.18,587,212,,
20.2,587,212,,
20.22,586,213,,
20.24,587,212,,
20.26,587,212,,
20.28,587,212,,
20.3,587,212,,
20.32,586,213,,
20.34,587,212,,
20.36,587,212,,
20.38,588,212,,
20.4,588,212,,
20.42,588,212,,
20.44,587,213,,
20.46,588,212,,
20.48,588,212,,
20.5,588,212,,
20.52,589,212,,
20.54,587,212,,
20.56,588,212,,
20.58,588,212,,
20.6,588,212,,
20.62,588,212,,
20.64,587,212,,
20.66,588,212,,
20.68,589,212,,
20.7,589,212,,
20.72,588,212,,
20.74,588,212,,
20.76,588,212,,
20.78,589,212,,
20.8,589,212,,
20.82,589,212,,
20.84,589,212,,
20.86,589,212,,
20.88,589,212,,
20.9,589,212,,
20.92,589,212,,
20.94,589,212,,
20.96,589,212,,
20.98,589,212,,
21,589,212,,
21.02,589,212,,
21.04,589,212,,
21.06,590,212,,
21.08,590,211,,
21.1,590,211,,
21.12,591,211,,
21.14,591,211,,
21.16,592,211,,
21.18,592,210,Wall_666_250,
21.2,593,210,Wall_666_250,
21.22,594,210,Wall_666_250,
21.24,594,210,Wall_666_250,
21.26,595,209,Wall_666_250,
21.28,597,209,Wall_666_250,
21.3,598,208,,
21.32,598,208,,
21.34,600,208,,
21.36,600,207,,
21.38,601,207,,
21.4,604,206,,
21.42,604,205,,
21.44,606,205,,
21.46,607,205,,
21.48,608,204,,
21.5,611,203,,
21.52,606,201,,
21.54,613,203,,
21.56,616,201,,
21.58,617,201,,
21.6,618,200,,
21.62,620,199,,
21.64,622,199,,
21.66,625,198,,
21.68,627,197,,
21.7,628,196,,
21.72,630,195,,
21.74,632,195,,
21.76,636,194,,
21.78,638,193,,
21.8,640,192,,
21.82,641,191,,
21.84,643,190,,
21.86,646,189,,
21.88,651,188,,
21.9,652,187,,
21.92,655,186,,
21.94,657,185,,
21.96,659,184,,
21.98,665,183,,
22,666,181,,
22.02,668,180,,
22.04,671,179,,
22.06,673,178,,
22.08,680,177,,
22.1,681,176,,
22.12,684,174,,
22.14,687,173,,
22.16,689,172,,
22.18,692,171,,
22.2,699,170,,
22.22,701,168,,
22.24,704,167,,
22.26,707,166,,
22.28,710,164,,
22.3,717,163,,
22.32,719,161,,
22.34,722,160,,
22.36,725,158,,
22.38,728,157,,
22.4,736,156,,
22.42,738,154,Wall_893_93,
22.44,741,152,,
22.46,745,151,,
22.48,748,150,,
22.5,751,148,,
22.52,761,146,,
22.54,763,144,,
22.56,766,142,,
22.58,770,141,,
22.6,773,140,,
22.62,782,138,,
22.64,785,136,,
22.66,788,134,,
22.68,792,133,,
22.7,795,131,,
22.72,804,129,,
22.74,807,127,,
22.76,810,126,,
22.78,814,124,,
22.8,818,123,,
22.82,821,121,,
22.84,830,119,,
22.86,833,117,,
22.88,836,115,,
22.9,840,114,,
22.92,844,112,,
22.94,852,110,,
22.96,856,108,,
22.98,859,106,,
23,863,105,,
23.02,867,103,,
23.04,870,102,,
23.06,878,99,,
23.08,881,97,,
23.1,885,95,,
23.12,888,94,,
23.14,891,92,,
23.16,898,89,,
23.18,901,87,,
23.2,904,85,,
23.22,907,83,,
23.24,911,81,,
23.26,917,78,,
23.28,920,76,,
23.3,923,74,,
23.32,926,72,,
23.34,928,70,,
23.36,934,66,,
23.38,937,64,,
23.4,939,62,,
23.42,942,60,,
23.44,944,58,,
23.46,946,56,,
23.48,952,52,,
23.5,954,50,,
23.52,956,48,,
23.54,958,46,,
23.56,960,43,,
23.58,964,39,,
23.6,966,38,Wall_1000_00,
23.62,968,38,,
23.64,969,38,,
23.66,970,38,,
23.68,971,37,,
23.7,974,36,,
23.72,974,37,,
23.74,974,37,,
23.76,974,36,,
23.78,974,36,,
23.8,977,35,,
23.82,978,35,,
23.84,980,35,,
23.86,981,35,,
23.88,982,35,,
23.9,985,35,,
23.92,986,35,,
23.94,987,35,,
23.96,988,35,,
23.98,988,35,,
24,989,35,,
24.02,991,35,,
24.04,991,35,,
24.06,992,35,,
24.08,992,35,,
24.1,993,35,,
24.12,994,35,,
24.14,993,35,,
24.16,994,35,,
24.18,994,35,,
24.2,993,35,,
24.22,994,35,,
24.24,993,35,,
24.26,993,35,,
24.28,992,35,,
24.3,992,35,,
24.32,993,35,,
24.34,993,35,,
24.36,993,35,,
24.38,993,35,,
24.4,993,35,,
24.42,993,35,,
24.44,992,35,,
24.46,992,35,,
24.48,992,35,,
24.5,992,35,,
24.52,991,35,,
24.54,990,35,,
24.56,989,35,,
24.58,988,35,,
24.6,988,35,,
24.62,987,35,,
24.64,986,35,,
24.66,983,35,,
24.68,982,35,,
24.7,981,35,,
24.72,980,35,,
24.74,978,36,,
24.76,975,35,,
24.78,974,35,,
24.8,972,36,,
24.82,970,36,,
24.84,969,36,,
24.86,964,35,,
24.88,963,35,,
24.9,961,36,,
24.92,958,36,,
24.94,956,36,,
24.96,954,36,,
24.98,949,35,,
25,946,35,,
25.02,944,36,,
25.04,941,36,,
25.06,939,36,,
25.08,933,35,,
25.1,930,35,,
25.12,927,36,,
25.14,923,36,,
25.16,920,36,,
25.18,916,36,,
25.2,907,34,,
25.22,902,34,,
25.24,897,34,,
25.26,893,33,,
25.28,888,32,,
25.3,880,30,,
25.32,876,29,,
25.34,871,28,,
25.36,867,27,,
25.38,862,26,,
25.4,854,23,,
25.42,849,22,,
25.44,845,21,,
25.46,840,20,,
25.48,836,19,,
25.5,831,18,,
25.52,823,15,,
25.54,818,13,,
25.56,814,12,,
25.58,809,11,,
25.6,805,10,,
25.62,797,6,,
25.64,792,5,,
25.66,788,3,,
25.68,784,2,,
25.7,780,0,,
25.72,772,-3,,
25.74,770,-4,Wall_666_00,
25.76,769,-6,,
25.78,768,-7,,
25.8,768,-9,,
25.82,763,-12,,
25.84,765,-13,,
25.86,764,-14,,
25.88,763,-16,,
25.9,763,-18,,
25.92,763,-20,,
25.94,761,-24,,
25.96,763,-26,,
25.98,763,-28,Wall_666_-63,
26,763,-29,,
26.02,763,-31,,
26.04,761,-35,,
26.06,763,-37,,
26.08,764,-38,,
26.1,764,-40,,
26.12,764,-42,,
26.14,764,-44,,
26.16,762,-47,,
26.18,764,-49,,
26.2,764,-50,,
26.22,764,-52,,
26.24,764,-53,,
26.26,762,-56,,
26.28,764,-58,,
26.3,764,-59,,
26.32,764,-61,,
26.34,764,-62,,
26.36,763,-65,,
26.38,764,-66,,
26.4,764,-67,,
26.42,764,-69,,
26.44,765,-70,,
26.46,765,-71,,
26.48,763,-74,,
26.5,764,-75,,
26.52,765,-76,,
26.54,765,-77,,
26.56,765,-78,,
26.58,763,-80,,
26.6,765,-81,,
26.62,765,-82,,
26.64,765,-83,,
26.66,765,-84,,
26.68,764,-86,,
26.7,765,-87,,
26.72,765,-87,,
26.74,765,-88,,
26.76,765,-89,,
26.78,765,-90,,
26.8,764,-91,,
26.82,765,-92,,
26.84,765,-93,,
