sep=,
Time,x-Position,y-Position,Checkpoint,Collisionx,Collisiony,Speed
0,1326,813,,0,0,155.5392
0.02,1326,813,,0,0,0
0.04,1322,815,,0,0,0.4000039
0.06,1322,815,,0,0,0
0.08,1322,815,,0,0,0
0.09999999,1322,815,,0,0,0
0.12,1322,815,,0,0,0
0.14,1322,815,,0,0,0
0.16,1322,815,,0,0,0
0.18,1322,815,,0,0,0
0.2,1322,815,,0,0,0
0.22,1322,815,,0,0,0
0.24,1322,815,,0,0,0
0.26,1322,815,,0,0,0
0.28,1322,815,,0,0,0
0.3,1257,899,,0,0,10.67591
0.32,1251,908,,0,0,1.053783
0.34,1245,916,,0,0,1.01104
0.36,1234,933,,0,0,2.033038
0.38,1229,942,,0,0,1.005107
0.4,1223,950,,0,0,1.00563
0.42,1218,959,,0,0,1.01908
0.44,1212,967,,0,0,1.00282
0.46,1206,976,,0,0,1.012611
0.48,1195,993,,0,0,2.042791
0.5,1190,1001,,0,0,0.9915134
0.52,1184,1009,,0,0,1.007828
0.54,1179,1018,,0,0,1.020341
0.56,1173,1027,,0,0,1.024037
0.58,1162,1043,,0,0,1.999403
0.6,1157,1052,,0,0,1.011233
0.62,1151,1060,,0,0,1.016864
0.64,1145,1069,,0,0,1.004781
0.66,1140,1077,,0,0,1.010947
0.68,1134,1086,,0,0,1.015057
0.7,1123,1102,,0,0,2.017773
0.72,1118,1111,,0,0,1.027377
0.74,1112,1119,,0,0,1.003249
0.76,1107,1128,,0,0,1.002208
0.78,1101,1137,,0,0,1.05795
0.8,1090,1153,,0,0,1.97915
0.82,1084,1162,,0,0,1.006715
0.84,1079,1170,,0,0,1.015129
0.86,1073,1178,,0,0,1.006749
0.88,1068,1187,,0,0,1.011002
0.9,1057,1204,,0,0,2.021848
0.92,1051,1213,,0,0,1.043829
0.94,1046,1221,,0,0,0.9780637
0.96,1040,1229,,0,0,1.010985
0.98,1034,1238,,0,0,1.035195
1,1029,1246,,0,0,0.9867036
1.02,1018,1263,,0,0,2.021865
1.04,1012,1271,,0,0,1.010969
1.06,1007,1280,,0,0,1.010924
1.08,1001,1288,,0,0,1.010952
1.1,996,1297,,0,0,1.010947
1.12,985,1313,,1050,1354,1.950395
1.14,981,1322,,0,0,0.9885015
1.16,977,1331,,0,0,0.9891191
1.18,973,1340,,0,0,0.9888321
1.2,969,1349,,0,0,0.9887969
1.22,962,1368,,0,0,2.020626
1.24,958,1377,,0,0,0.9672447
1.26,954,1386,,0,0,0.997848
1.28,951,1395,,0,0,0.9790807
1.3,947,1405,,0,0,1.021243
1.32,943,1414,,0,0,0.9656471
1.34,936,1432,,0,0,1.987899
1.36,933,1442,,0,0,0.9877694
1.38,929,1451,,0,0,0.9875613
1.4,926,1460,,0,0,0.9881684
1.42,922,1469,,0,0,1.005181
1.44,916,1488,,0,0,1.984836
1.46,914,1497,,855,1450,0.9011605
1.48,913,1507,,820,1601,0.9607467
1.5,909,1516,,0,0,0.9935884
1.52,903,1523,,0,0,0.9764007
1.54,896,1530,,0,0,0.9685075
1.56,882,1545,,0,0,1.996963
1.58,876,1551,,0,0,0.9505174
1.6,869,1558,,0,0,0.9683998
1.62,862,1566,,0,0,0.9792902
1.64,856,1572,,0,0,0.9574699
1.66,842,1586,,0,0,1.978876
1.68,835,1593,,0,0,0.9683285
1.7,828,1600,,0,0,0.9682374
1.72,821,1607,,0,0,0.9682435
1.74,815,1614,,0,0,0.9683579
1.76,801,1628,,0,0,1.978544
1.78,794,1635,,0,0,0.9681295
1.8,787,1642,,0,0,0.9680676
1.82,780,1649,,0,0,0.9758417
1.84,774,1656,,0,0,0.9602228
1.86,759,1670,,0,0,1.990042
1.88,753,1677,,0,0,0.9564356
1.9,746,1684,,0,0,0.9680157
1.92,739,1691,,0,0,0.9928768
1.94,732,1697,,0,0,0.9426115
1.96,725,1704,,0,0,0.9738453
1.98,711,1718,,0,0,1.97214
2,704,1725,,0,0,0.9676501
2.02,698,1732,,0,0,0.9675784
2.04,691,1739,,0,0,0.9965886
2.06,684,1745,,0,0,0.9384043
2.08,670,1759,,0,0,1.977985
2.1,663,1766,,0,0,0.967348
2.12,656,1773,,0,0,0.9673275
2.14,649,1780,,0,0,0.9903898
2.16,642,1786,,0,0,0.9447125
2.18,628,1800,,0,0,1.976901
2.2,621,1806,,0,0,0.9669417
2.22,614,1813,,0,0,0.9748579
2.24,607,1820,,560,1750,0.963766
2.26,599,1827,,0,0,0.9852065
2.28,592,1833,,0,0,0.9763572
2.3,578,1846,,0,0,1.955283
2.32,571,1853,,525,1897,0.9685665
2.34,564,1860,,0,0,0.9735014
2.36,557,1867,,0,0,0.9787186
2.38,550,1873,,0,0,0.9857002
2.4,534,1886,,0,0,1.98515
2.42,527,1893,,0,0,1.011244
2.44,520,1900,,0,0,0.9872932
2.46,512,1906,,460,1847,0.9965094
2.48,504,1910,,0,0,0.9361519
2.5,484,1910,,0,0,1.975403
2.52,474,1910,,0,0,0.9453136
2.54,465,1910,,0,0,0.9600396
2.56,455,1910,,0,0,0.944734
2.58,446,1910,,0,0,0.9550326
2.6,436,1909,,0,0,0.9416366
2.62,417,1906,,0,0,1.94075
2.64,408,1907,,0,0,0.961902
2.66,399,1903,,310,1811,0.9504793
2.68,393,1896,,0,0,0.9205726
2.7,386,1889,splitTimeTracker 01,0,0,0.9637352
2.72,373,1874,,0,0,1.967043
2.74,367,1868,,310,1811,0.9373138
2.76,360,1861,,0,0,0.966446
2.78,353,1854,,0,0,0.9674441
2.8,346,1847,,0,0,0.968046
2.82,333,1832,,0,0,1.990091
2.84,326,1825,,0,0,1.001864
2.86,319,1818,,0,0,0.9526276
2.88,312,1811,,0,0,0.9798297
2.9,305,1804,,0,0,1.026379
2.92,300,1797,,0,0,0.8964017
2.94,296,1778,,0,0,1.889165
2.96,295,1769,,0,0,0.9363155
2.98,295,1759,,0,0,0.9392973
3,295,1750,,0,0,0.9372203
3.02,294,1741,,0,0,0.9382372
3.04,294,1721,,0,0,1.970975
3.06,293,1712,,0,0,0.9304415
3.08,293,1702,,0,0,0.9236103
3.1,293,1693,,0,0,0.9504579
3.12,292,1684,,0,0,0.9258572
3.14,292,1674,,0,0,0.9437289
3.16,291,1655,,0,0,1.942908
3.18,291,1645,,0,0,0.9381279
3.2,291,1636,,0,0,0.9608931
3.22,290,1627,,0,0,0.9153675
3.24,290,1617,,0,0,0.938101
3.26,290,1598,,0,0,1.948394
3.28,289,1588,,0,0,0.9424521
3.3,289,1579,,0,0,0.9369467
3.32,289,1570,,0,0,0.9355714
3.34,288,1560,,0,0,0.9371985
3.36,288,1541,,0,0,1.948351
3.38,288,1532,,0,0,0.9379992
3.4,287,1522,,0,0,0.9379808
3.42,287,1513,,0,0,0.9632635
3.44,287,1503,,0,0,0.9742047
3.46,286,1494,,0,0,0.8763396
3.48,286,1474,,0,0,1.977465
3.5,286,1465,,0,0,0.9086866
3.52,286,1456,,0,0,0.9378711
3.54,285,1446,,0,0,0.9378531
3.56,285,1437,,0,0,0.9378505
3.58,285,1418,,0,0,1.94814
3.6,285,1408,,0,0,0.9377696
3.62,284,1399,,0,0,0.9378133
3.64,284,1389,,0,0,0.9377198
3.66,284,1380,,0,0,0.9377331
3.68,284,1360,,0,0,1.961382
3.7,284,1351,,0,0,0.9415256
3.72,283,1342,,0,0,0.925381
3.74,283,1332,,0,0,0.9328188
3.76,283,1323,,0,0,0.9545572
3.78,283,1314,,0,0,0.9206671
3.8,283,1294,,0,0,1.947928
3.82,282,1285,,0,0,0.9375727
3.84,282,1275,,0,0,0.9520798
3.86,282,1266,,0,0,0.9324962
3.88,282,1256,,0,0,0.9880207
3.9,282,1237,,0,0,1.887669
3.92,282,1228,,0,0,0.9374083
