sep=,
Time,x-Position,y-Position,Checkpoint,Collisionx,Collisiony,Speed
0,1359,639,,0,0,150.2254
0.02,1359,639,,0,0,0
0.04,1359,639,,0,0,0.02000102
0.06,1359,639,,0,0,0
0.08,1359,639,,0,0,0
0.09999999,1359,639,,0,0,0
0.12,1359,639,,0,0,0
0.14,1359,639,,0,0,0
0.16,1359,639,,0,0,0
0.18,1359,639,,0,0,0
0.2,1359,639,,0,0,0
0.22,1359,639,,0,0,0
0.24,1359,639,,0,0,0
0.26,1359,639,,0,0,0
0.28,1359,639,,0,0,0
0.3,1358,645,,0,0,0.5392082
0.32,1357,647,,0,0,0.2702264
0.34,1356,650,,0,0,0.2527464
0.36,1355,655,,0,0,0.505478
0.38,1355,657,,0,0,0.2527464
0.4,1354,660,,0,0,0.2527315
0.42,1354,662,,0,0,0.252739
0.44,1353,665,,0,0,0.2550867
0.46,1352,670,,0,0,0.5031312
0.48,1352,672,,0,0,0.2607809
0.5,1351,675,,0,0,0.2446789
0.52,1350,677,,0,0,0.2527464
0.54,1350,680,,0,0,0.2527315
0.56,1349,682,,0,0,0.2527837
0.58,1348,687,,0,0,0.5147124
0.6,1348,689,,0,0,0.2475926
0.62,1347,692,,0,0,0.2485922
0.64,1347,694,,0,0,0.2527315
0.66,1346,697,,0,0,0.258837
0.68,1345,702,,0,0,0.5029937
0.7,1345,704,,0,0,0.2491219
0.72,1344,707,,0,0,0.2579003
0.74,1343,709,,0,0,0.2512246
0.76,1343,712,,0,0,0.2512619
0.78,1342,717,,0,0,0.5032974
0.8,1341,719,,0,0,0.2573599
0.82,1341,721,,0,0,0.2481147
0.84,1340,724,,0,0,0.252739
0.86,1340,726,,0,0,0.252739
0.88,1339,729,,0,0,0.2538537
0.9,1338,734,,0,0,0.5044378
0.92,1338,736,,0,0,0.2553862
0.94,1337,739,,0,0,0.2500064
0.96,1337,741,,0,0,0.252739
0.98,1336,744,,0,0,0.252739
1,1335,749,,0,0,0.5056964
1.02,1334,751,,0,0,0.2525205
1.04,1334,754,,0,0,0.2547756
1.06,1333,756,,0,0,0.2534573
1.08,1333,759,,0,0,0.2499958
1.1,1332,763,,0,0,0.5054449
1.12,1331,766,,0,0,0.2527464
1.14,1331,768,,0,0,0.2587486
1.16,1330,771,,0,0,0.2602406
1.18,1330,773,,0,0,0.2484739
1.2,1329,776,,0,0,0.2434789
1.22,1328,781,,0,0,0.5054854
1.24,1327,783,,0,0,0.252739
1.26,1327,786,,0,0,0.2527837
1.28,1326,788,,0,0,0.2527134
1.3,1326,791,,0,0,0.2527059
1.32,1325,796,,0,0,0.505478
1.34,1324,798,,0,0,0.2527315
1.36,1324,801,,0,0,0.2559084
1.38,1323,803,,0,0,0.2570232
1.4,1323,806,,0,0,0.2527837
